Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUG00000011028	24.87678	50.09143	28.52492	32.95816	38.57389	26.57815	35.28559	14.718969	14.194245	64.41307	51.98003
ENSELUG00000011029	9.45142	9.87352	24.7246	16.99867	11.43245	12.56699	17.15317	3.68672	0.3471	7.67165	16.89092
ENSELUG00000011030	5.90142	3.8586	0.377261	8.28038	11.7144	5.0753	0.418472	0.14498	0.370313	1.06545	2.18067
ENSELUG00000011031	17.6476	13.72491	18.73829	31.8522	15.16444	47.7288	47.414	3.62813	2.248926	28.72386	30.519
ENSELUG00000011032	4.40289	4.86181	9.41153	10.6376	5.56948	11.1186	14.3107	3.91774	2.37472	41.8584	20.4047
ENSELUG00000011033	18.8431	18.9824	34.2749	17.5962	18.9462	15.5122	26.8367	18.8273	7.41479	30.5618	14.9545
ENSELUG00000011034	0.815494	1.1121	0.564476	0.201088	0.295105	0.479887	0.952574	0.138765	0	0.0751137	0.412631
ENSELUG00000011035	13.3083	1.9996	14.3623	1552.18	1.22503	1.62651	2.17291	1.04639	0.452268	1.70231	0.60654
ENSELUG00000011036	1.91979	0.103657	25.6081	164.549	0.0895003	0.0484103	0.0909674	0	1.10491	0.77163	0.08313
ENSELUG00000011037	56.9471	31.3922	28.5122	121.447	22.24	48.3957	28.6537	21.1789	41.7716	20.4938	113.741
ENSELUG00000011038	1.899175	87.40423	3.751116	1.84925	0	1.039213	0	2.959779	0	0	1.431294
ENSELUG00000011039	62.8299	129.456	105.131	298.949	35.3983	13.9719	34.127	10.6909	8.06063	49.779	132.748
ENSELUG00000011040	3.88656	6.89759	3.18083	6.28516	10.3664	5.85691	5.55325	2.09288	1.95698	5.63387	10.0838
ENSELUG00000011041	30.1056	0	9.56225	0.0796713	9.72772	0.0632669	0.0396423	0	5.65354	0.0593653	0.108716
ENSELUG00000011042	79.7815	112.319	90.8391	127.936	121.251	47.8087	105.194	67.9467	25.6653	653.45	183.731
ENSELUG00000011043	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000011044	0.0959878	0.226528	0.119573	0	0.0390656	0	0	0	0	13.64511	7.92974
ENSELUG00000011045	27.27626	27.23435	32.88009	50.30837	64.9571	48.42577	74.91987	10.82787	4.41132	24.1858	47.95996
ENSELUG00000011046	0.427585	1.710786	0.994724	1.40816	1.81539	0.56639	0	0.162387	0	0	1.14217
ENSELUG00000011047	34.4651	84.4731	50.2013	72.7977	51.0201	38.5055	59.2338	23.9336	9.67198	72.1688	99.359
ENSELUG00000011048	7.2745	38.8072	3.71142	2.7531	14.8176	1.97542	8.0928	0.196964	0.330178	2.08327	8.65762
ENSELUG00000011049	1.656967	3.71162	1.996852	0.229553	0.3600512	0.769749	0.1825657	0.0190745	0	13.67054	29.609
ENSELUG00000011050	3.50045	59.843	13.7466	0.734709	3.13966	1.38524	0.467861	0.737938	0.130977	8.7183	23.1175
ENSELUG00000011051	13.7001	23.9333	32.3087	22.7078	12.5334	15.1004	21.0595	3.46915	2.38972	25.9423	30.0664
ENSELUG00000011052	19.88543845	23.2711783	50.4285	34.89247184	27.0820186082	114.232000096583	44.1774	27.35351	12.099	41.9981	27.329068
ENSELUG00000011053	8.71136878	17.48182	12.035228	12.202783	5.80306836	20.754534	28.118500406216	1.762052	1.87952971	12.786453	46.1894363
ENSELUG00000011054	0.395171	1.36666	0.0819445	0.145636	0.374517	0	4.52342	0	0.928531	0	1.20191
ENSELUG00000011055	0.33416758	0.842162	1.075454	1.385644	1.21822822	0.449951	1.4255985	18.946764	0	0.418962	1.26391
ENSELUG00000011056	43.4923	49.5202	97.9287	70.7641	71.0862	38.8223	102.372	113.176	26.6519	92.0574	55.767
ENSELUG00000011057	0	0	0	0	0	0	0	0	0	0	0
ENSELUG00000011058	17.7981	13.1683	11.9103	31.6333	43.3983	23.8909	30.9166	8.80282	0.462947	28.0358	30.668
ENSELUG00000011059	16.8868	269.55	8.30563	1.04063	31.4576	1.40038	1.28444	0.239193	0.709508	1.5945	1.71779
ENSELUG00000011060	0.49906	0.762211	0	1.75687	0.813304	3.0108	1.36095	0.173352	0	0	0.938648
ENSELUG00000011061	68.62735	144.52199	29.66174	76.22014	99.65045	63.94676	55.12385	26.70608	54.261202	69.20458	132.67978
ENSELUG00000011062	4.375311	5.9629	6.84198	12.80957	8.446845	7.26184	15.80687	1.81042	2.8252526	24.946781	5.319851
ENSELUG00000011063	5.04176	27.4816	6.1574	0.147713	0.173209	1.77988	0.968127	0.0611094	0	0.131739	0.442343
ENSELUG00000011064	0.189871	0.4481	0.916563	0.315909	0.0386395	87.8223	18.7021	0.0726734	0	3.30606	3.09893
ENSELUG00000011065	3.5469	1.47028	0.269503	48.7825	5.42493	9.39231	8.75867	0.761998	0.28212	1.2189	6.82734
ENSELUG00000011066	4.72738	8.62507	2.349245	0.129859	0	2.673711	0.0214581	0	0	0.0642166	3.26615
ENSELUG00000011067	0	0	0	0	0	1.34549	0	0	0	0.641987	0
ENSELUG00000011068	10.0657280045858	86.8196075269323	6.3868020276974	0.793222087204	3.3727650121234	1.60936300018435	8.3840325213	0.9534618	0.119017200394266	1.4406428754785	16.412782
ENSELUG00000011069	2.87201	2.71551	0.294383	0.509976	0.382911	0	0	0	0	0	0
ENSELUG00000011070	35.4091	35.2858	101.089	32.7822	39.7809	34.5162	52.0708	34.7563	30.6316	57.9944	44.9167
ENSELUG00000011071	0	0	0.497868	0.0887313	0.0976288	0	0	0	0	0.794291	0.242422
ENSELUG00000011072	39.7069	48.0283	66.9412	74.0837	45.8999	38.682	65.1003	17.0572	29.5539	106.222	79.9642
ENSELUG00000011073	0.608854	1.44386	0.603056	0.719309	0.668856	1.95157	1.39785	0.0274703	0.0712534	0.916545	1.99967
ENSELUG00000011074	21.96017	39.73287	30.55363	29.30055	20.28475	28.4048	25.55296	10.052224	10.308263	31.66072	40.00812
ENSELUG00000011075	10.826099	24.557100075807	15.78823	13.014276	19.2345500711111	10.414373	16.550832401	1.165305436787	0.947421	1.072452	6.64445350377685
ENSELUG00000011076	1.88117	1.39402	3.46868	1.33674	3.38327	2.37251	1.26529	1.79534	0.437099	6.02801	16.781403
ENSELUG00000011077	5.54959	13.831	15.7571	8.02951	11.7587	5.22982	2.70496	0.347625	0.0958482	0.290493	6.59428
ENSELUG00000011078	1.61079	3.46945	29.0465	3.40389	2.31168	1.4217	0.570035	0.0741344	0.175303	0.266716	2.49113
ENSELUG00000011079	9.88018	19.0601	7.32623	9.99465	10.996	8.24628	7.32692	2.02412	6.02855	2.10775	15.5876
ENSELUG00000011080	12.72339	27.03153	26.155216	24.25422	15.40317	18.962766	29.261705	9.7226	3.50733	31.143077	62.429296
ENSELUG00000011081	48.1508	0	12.26509	0.212769	13.3143	0	0	0.0300089	5.37806	0	0
ENSELUG00000011082	22.9331	23.0813	19.7806	14.9155	19.3719	15.9083	14.1397	9.02289	22.3607	42.0005	25.3338
ENSELUG00000011083	6.78031	4.19537	18.7216	18.3499	14.323	8.97742	3.04191	4.31456	1.04553	17.2427	7.09365
ENSELUG00000011084	34.3665	26.922	34.4002	40.9963	36.2268	59.6612	38.0908	17.2846	19.3498	70.1036	61.2526
ENSELUG00000011085	16.805254	13.3744	8.96608	32.681891	27.762	21.106858	24.693036	4.76174000046801	6.613295	10.83793	24.5952000360844
ENSELUG00000011086	18.85415	43.368612	29.55326	17.82833	18.28556	18.1575	22.80721	10.52324	8.26175	41.65782	40.249814
ENSELUG00000011087	0.299078	0.479088	1.24838	1.2159	0.547754	0.759013	0.376502	0.0259706	0	0.0487867	2.06013
ENSELUG00000011088	2.4813	18.0469	1.81852	0.494772	0.273471	0.199219	0.375748	0	0	0.376506	1.72256
ENSELUG00000011089	4.22768	9.73906	10.152	10.8618	16.637405	12.969385	10.133015	4.138505	4.923971	32.677103	9.65681
ENSELUG00000011090	28.90025	55.19464	39.33939266197	35.51767	33.38819401645	73.24116	34.172939971352	84.298890975071	14.8415324403792	22.219761932	55.7575300047557
ENSELUG00000011091	0	87.7959	0	0	0	0	0	0.278793	0	0	0.585236
ENSELUG00000011092	40.7523	19.6321	10.925	54.5264	47.4104	122.624	366.221	12.3165	0.458181	0.736362	116.1
ENSELUG00000011093	0.775265	1.728269	0.528443	0.4480207	1.584033	0.497651	0.779536	1.1498633	0.230034	1.15067	4.626307
ENSELUG00000011095	5.72939	17.58969	6.17634	0.107014	0	0.478623	0.0533971	0.0369284	0	5.25419	0.523627
ENSELUG00000011096	13.291104	23.243945	8.427757	44.98269	26.09446	8.16182	12.76548	7.804743	10.057562	10.65225	25.740793364096
ENSELUG00000011097	105.155	0	28.5247	0.116847	28.2331	0.187977	0	0	7.35639	0	0.162452
ENSELUG00000011098	14.503	23.4839	0.0882362	0.292674	0.0329857	0	0.0223248	0	0.0660318	0.0668127	0.336527
ENSELUG00000011099	10.7083	13.3939	8.25202	15.972	12.218	14.5795	22.2226	9.35584	2.60906	29.2729	37.0743
ENSELUG00000011100	5.18939	22.9138	8.42374	5.46741	12.2769	6.46581	6.36873	5.06263	1.1095	4.79742	24.1867
ENSELUG00000011101	13.6593	24.6888	15.9948	44.2753	14.6154	29.8014	13.7737	7.4743	2.27877	41.1211	37.6
ENSELUG00000011102	6.72184	17.9158	16.2831	12.7255	8.607	11.3487	16.6355	5.16386	0.773354	55.45	14.45
ENSELUG00000011103	307.83	0	65.1611	0.941528	83.8968	0.762472	0.480025	0	9.90536	0	0.220334
ENSELUG00000011104	3.69043	14.014	11.1017	27.7427	10.6369	13.6142	2.98391	0.526895	0.0622562	16.311	17.6592
ENSELUG00000011105	0.518512	0.790323	0.467142	49.0444	3.03526	2.64112	0.0318417	0.204138	0.0625122	1.80716	1.97092
ENSELUG00000011106	563.522	8.89564	222.625	5.70392	15.8198	2.28539	8.4208	0.754392	746.392	2.33091	14.9169
ENSELUG00000011107	9.60457	79.8177	39.6622	23.2149	4.5753	25.6924	4.71531	0.288935	1.02863	325.327	35.1757
ENSELUG00000011108	1.08706	1.54692	3.00948	0.578761	0	0	0	0	0	3.69942	0
ENSELUG00000011109	16.8888	14.959	38.2598	24.1349	25.0352	18.4489	29.4013	10.5845	9.88775	141.731	81.079
ENSELUG00000011110	13.230059	9.8460160055593	30.426174	109.66879	27.0308	59.5704460091035	15.070732	34.90778	1.968418	36.76534	59.30510555272
ENSELUG00000011111	15.86665	44.637197	5.512763	0.345957	9.382148	1.028831	3.726841	0.008674709935576	2.065381	13.26426	20.118385
ENSELUG00000011112	4.20185	7.57371	6.16867	11.5611	4.8389	8.00827	9.05105	4.08777	0.580308	0.434912	8.59872
ENSELUG00000011113	1.6471	8.46381	3.66082	6.24794	1.27266	1.74543	3.30385	0.12228	0	2.03595	0.323176
ENSELUG00000011114	282.47	134.849	92.5449	512.25458	711.99361	420.686	355.534	104.471	117.049	616.6345	243.418069
ENSELUG00000011115	4.94125	18.5203	9.4796	1.97277	4.2779	2.58958	1.58008	0.384619	0.755716	9.27425	37.8323
ENSELUG00000011116	978.371	0.14891	207.068	2.99011	338.992	0.985183	0.221326	0.231332	946.259	0.153668	2.63088
ENSELUG00000011117	1.027539	2.817092	1.707597	0.963601	0.3903574912	0.558575	0.405929	1.275741	0.199598	0.689524	5.08595
ENSELUG00000011118	7.409311	12.922175	3.2349678	14.34138	7.61512	17.84076	13.07846	5.494972	1.801076	23.41773	23.230732
ENSELUG00000011119	17.1341	16.4155	14.928	39.2249	26.6694	29.5099	42.4389	3.85413	5.39243	16.876	23.1233
ENSELUG00000011120	11.3787	12.5175	4.97427	34.0157	19.2019	14.7585	27.3574	2.71335	0.339702	7.12453	6.41846
ENSELUG00000011121	6.71979	0	1.15402	0	1.14291	0	0.0694063	0.0478736	5.55846	0.104074	0.190541
ENSELUG00000011122	0.0903766	0.691593	0.2355875	0.2949434	0.410993	0.211903	0.688773	0	0	0.730449	2.19609
ENSELUG00000011123	31.0941300051068	112.0743	52.468656	35.748852404911	7.096677	22.697953	5.59473200017432	2.831621	0.308226	1.7060915292	9.71265801824538
ENSELUG00000011124	4.891057	6.648627	10.082544	6.030389	6.966086	6.657179	4.129309	4.51143	0.324239385	1.07499182313	5.088286
ENSELUG00000011125	0	0.122523	0.169178	0.436858	0.240524	0.526052	0.220003	0	0.04702	3.36989	63.8891
ENSELUG00000011126	0.1246933	0.377027	0.144108	0	0.0506668	0.11117	0.0232045	0.0161281	0	20.022027	24.89714
ENSELUG00000011127	6.4915	1.42979	0.532313	1.02732	1.8287	0.137015	1.051	0.1756	9.80229	0.510884	0.818138
ENSELUG00000011128	3.02994	7.3079	23.1936	5.80403	3.92345	4.34677	7.90897	0.455885	0.605211	26.6761	12.7157
ENSELUG00000011129	10.7424	19.8631	2.64045	22.1879	4.2798	6.99622	61.1335	0.802212	0.37938	10.3158	33.0825
ENSELUG00000011130	1.68416	1.21227	0.427949	6.70359	5.20675	12.8089	3.39419	1.10207	0	3.12391	0.71028
ENSELUG00000011131	87.2844	148.578	36.6351	155.899	71.1218	96.2803	67.5649	42.7821	15.2563	87.9045	64.2281
ENSELUG00000011132	12.912	7.50111	5.94817	6.44435	5.7985	6.16744	6.85504	1.97259	14.5193	20.2505	16.3713
ENSELUG00000011133	5.61786	16.803	8.66635	8.07002	7.28736	10.9739	10.8542	2.37511	1.03767	11.6097	24.7077
ENSELUG00000011134	54.3202	0.815411	0.535826	1.64194	0.521531	0	0	0	130.3	0	10.7289
ENSELUG00000011135	21.3703	0	4.51532	0	3.81783	0	0.0807931	0	11.841	0.363628	0.221891
ENSELUG00000011136	0	3.88158	0.183762	1.76425	0	0	1.35548	0	2.50379	0	6.16061
ENSELUG00000011137	10.260724	5.9924325	15.49445	11.85304	11.54502	12.18529	10.078104	6.268714	5.012722	49.793844	22.4707
ENSELUG00000011138	1.5088137	29.89197	4.460565	3.519292	1.85562	4.282723	2.538715	1.3196768	0.273321	6.173325	10.62138
ENSELUG00000011139	560.3146	14.854677	38.151349	6.703188	155.64489	2.4216	3.517197	5.125946	892.63317	6.94934	35.04153
ENSELUG00000011140	15.23235	21.7968	12.007448	16.86911	39.39162	49.424	18.67776	12.67297	0.703577	12.4309	20.68368
ENSELUG00000011141	13.322593	2.1386914	2.228002	1.10398	0.6319071	0.4737235	1.40149	7.872014	0	0.528923	18.96818
ENSELUG00000011142	3.753593	9.109032	17.375622	7.236602	6.629472	6.050449	9.422033	3.552175	1.4058847	99.6791	18.034194
ENSELUG00000011143	36.08833	46.88106	14.45195	75.61408	38.23768	54.75329	43.332563	19.850677	6.10138	67.7279	52.001086
ENSELUG00000011144	9.502504	18.86182	23.4013000035833	16.72569	29.13577	16.7466	28.65801	49.0836278057	3.02393	37.4397	11.7275379
ENSELUG00000011145	15.66138	24.60143	37.78058	47.88685	26.67046	15.544265	18.65347	8.099292	1.38354	37.02421	13.401016
ENSELUG00000011146	0.756051	11.9034	0.611028	0	0	0	0	0.0576602	0	0.251451	0.230152
ENSELUG00000011147	0	0	0	0	0	0	0	0	0	5.22801	0.207983
ENSELUG00000011148	0	0.357749	0.235242	5.16112	0.483843	5.72976	1.48861	0.159407	0.204167	0.320347	0.615836
ENSELUG00000011149	0.202208	0.711024	0.420719	0.0187924	0.233987	0.101948	0.0558624	0	0.257156	0.0557185	1.79738
ENSELUG00000011150	0	0.217097	0	0	0	0	0	0	0	0	0.35757
ENSELUG00000011151	17.5151	3.86188	8.32338	116.871	40.3053	0.6261	0.538173	0.373637	8.13491	5.49635	9.89742
ENSELUG00000011152	4.39947	7.15514	17.637	6.52356	6.9916	8.56531	12.2824	11.0429	3.0818	29.4008	18.8155
ENSELUG00000011153	31.3111	249.348	16.3182	2.16491	1.99247	8.52052	0.874027	0	0.10642	73.846	107.978
ENSELUG00000011154	3.44325	4.54178	3.09089	41.3019	1.710952	2.902761	22.82466	0.957875	0.357479	3.09719	3.756659
ENSELUG00000011155	5.32846	8.46069	25.9508	21.806	7.40073	28.8382	11.1719	16.4068	0.412485	1.94511	47.694
ENSELUG00000011156	24.0787	12.2774	5.70268	23.8959	25.2346	28.0554	253.758	142.05	1.2899	1.047	11.2875
ENSELUG00000011157	0	1.91874	0.0743524	0.131391	0	0.847567	0.133256	7.91386	0	0.601051	0.733291
ENSELUG00000011158	0	0	0	0	0.618628	0	0	0	0	0	0
ENSELUG00000011159	10.1333	2.11954	2.74072	0	0	0	0	0	0	2063.35	0
ENSELUG00000011160	39.3554	58.6179	29.4209	42.8842	27.9441	41.7866	48.3014	13.1131	22.9297	65.0257	22.4807
ENSELUG00000011161	4.30099	1.2371	5.74602	10.5195	0.667768	1.85666	0.387582	1.34634	0.076388	1.00544	8.42838
ENSELUG00000011162	2.0200257119	9.180694	3.1600732	0.0460567	0.0057817345474	0.0863856406361	0.062476285247	0.0108836290064	0	0.204856468437	1.349254
ENSELUG00000011163	7.5712	101.7807	35.2756	1.453308	2.307977	2.140232	1.467648	8.67266	0.232837	7.31167	3.68086
ENSELUG00000011164	6.07384	2.10607	0.573465	41.5555	13.706	26.2131	43.5279	1.68933	0.242686	0.553364	18.0734
ENSELUG00000011165	17.4393	39.216372	17.839599	25.08574	38.966163	27.9026	22.07936	15.62806	8.280123	19.02337	12.251312
ENSELUG00000011166	34.4117	40.5172	28.3886	50.3498	29.5363	38.3205	134.098	35.9324	10.2905	21.0567	40.5381
ENSELUG00000011167	0.31335100309239	0	0.290655	0	0.874427	0	0	0	0	0	0
ENSELUG00000011168	10.15831	16.99959	16.61594	18.88782	10.10801	54.5695	11.58789	93.0134	2.4756	126.8965	44.6646
ENSELUG00000011169	3.19221	19.338	2.26089	10.4146	4.85102	3.79467	10.2037	1.017	0.738157	0.740579	7.77915
ENSELUG00000011170	31.83929	47.4041	41.26546	46.61556	41.24089	35.37228	43.76324	33.67101	26.937284	67.5873	60.14406
ENSELUG00000011171	4.22537	9.92834	2.12584	20.933	3.67523	14.3203	10.0354	1.23011	0.258574	1.60987	18.6147
ENSELUG00000011172	11.308634	0.4822068	0.788746	24.30379	0.149661	3.07497	0.15341	0.758563	0.049942	1.102981	1.008593
ENSELUG00000011173	12.154653	59.634845	7.06206	85.15685	5.98001	9.50047	6.28543	0.48551907	0.110082	0.418121	34.79033
ENSELUG00000011174	13.6256	13.099	12.9267	23.6581	14.7776	11.0003	19.1433	4.08325	5.7422	5.54859	43.9825
ENSELUG00000011175	0.764752	1.55903	0.603474	0	0.634019	1.58227	0.434058	0	0	0	0
ENSELUG00000011176	0.642311	7.00363	1.00273	0.353504	0	0	0.118839	0.0813099	0	0.357144	11.3893
ENSELUG00000011177	1.210142	0.7434074	0.0868243	0.309976	0.718106	15.34022	16.96699	0.1426185	0.100509	0.233275	0.636285
ENSELUG00000011178	1.41678	37.2621	0.336958	0.298813	0.386781	0.626386	0.113795	0.0256159	0.0363449	0.165932	0.61492
ENSELUG00000011179	10.6379	34.1818	9.11966	3.88539	3.60085	3.32974	3.42896	0.318283	0.544242	5.47097	16.0452
ENSELUG00000011180	4.18081	19.16459	7.37299	3.924981	1.99406	1.78004	3.43474	0.981545000960824	0.315782	4.08077	18.17074
ENSELUG00000011181	0.34040630722	0.762423	0.72060914537	0.98938082352	0.690492	6.6377396852	0.3489497414	0.05375774942	0	8.10511	18.46718
ENSELUG00000011182	0.532549	1.618125	2.61224	10.539265	1.0642795	0.908324	1.917645	0.410928	0	2.691022	7.73866
ENSELUG00000011183	0	0	0.237523	0	0.696996	0	0	0	0	0	0
ENSELUG00000011184	13.7083	18.6278	10.5353	11.999	9.7961	8.10529	7.50309	7.35826	9.50453	18.799	8.77126
ENSELUG00000011185	20.1112	0.126998	0.617516	0.313444	0	0	0	0	26.2591	22.3809	1.86646
ENSELUG00000011186	376.782413	2802.3274	61.34494	1.80996	0.1929812	3.2367	1.14458	0.0907744	0.1287808	0.1468718	3.4968
ENSELUG00000011187	19.1185	5.55986	0.571548	60.7225	42.6656	26.7466	89.591	1.84606	0.223969	0.350402	3.53171
ENSELUG00000011188	4.59954	26.4819	10.3511	8.67773	5.31402	9.92745	25.5775	1.37394	0.319434	0.484228	25.3294
ENSELUG00000011189	12.9781	41.4401	37.3741	7.25005	8.48449	16.0464	3.33044	1.1448	0.997753	1.23082	8.26637
ENSELUG00000011190	0.249592	2.65312	0.398217	0.0618889	0.01133	0.136373	0.0153206	0.159935	0	0.297938	2.2318366
ENSELUG00000011191	5.95918	44.8076	1.70767	9.5907	1.58553	4.67488	28.4212	58.1649	0	1.93497	26.4129
ENSELUG00000011192	2.22337	0.34839	4.13787	24.8216	0	0.0814355	2.3993	0	0.100258	0.0764853	0.630244
ENSELUG00000011193	29.26489	31.25981	20.88132	31.13687	22.64667	23.88157	19.47493	14.22699	24.14021	26.23256	29.66992
ENSELUG00000011194	13.0983	25.3518	9.34756	30.0721	15.11	74.0406	35.903	31.4717	0.895465	79.1366	17.9662
ENSELUG00000011195	2.45942	25.14069	1.589727	0.1301446	38.95931	0.294762	0.0616169	0.0900965	0.0604175	0.0923621	1.452227
ENSELUG00000011196	6.56435	16.1918	11.9731	13.2153	13.4251	18.8728	14.2379	3.52135	1.29741	7.57818	14.3845
ENSELUG00000011197	17.290426	11.307524	15.9241546	53.35996	22.960607	55.504364	61.48364	351.812877	1.510205	9.357363	17.742804
ENSELUG00000011198	1554.20609	930.45757	2448.70234	2139.62649	1644.06487	1366.40908	2604.53245	984.93128	1154.15915	976.77859	3052.33709
ENSELUG00000011199	15.74907	69.201266	11.266751925	17.93319	19.071538	16.53205	26.91359	6.44646	1.2342500071564	15.5055631	43.606796
ENSELUG00000011200	12.12	1.00391	1.65083	1.16035	0.572262	2.5205	1.78809	19.5879	0	0.598474	10.6813
ENSELUG00000011201	0	0	0.500175	0	1.56159	0	0	0	0.521472	0	0
ENSELUG00000011202	33.23821	45.15348	43.130646	68.00723	40.88808	60.96534	63.93515	15.89305	3.73868	47.61	31.07214
ENSELUG00000011203	4.48525	7.99562	4.46115	4.08199	4.29584	2.90024	14.4314	0.306986	0.120952	5.47272	21.3253
ENSELUG00000011204	0.989757	2.43881	0	22.476	0.0447223	0.097079	0.487026	0	0.0596993	0.182504	0.250619
ENSELUG00000011205	0	0	0	0	0	0	0	0	0	0.198389	0.544585
ENSELUG00000011206	7.39722	6.27454	3.93267	2.44653	62.6472	3.0479	8.56545	0.563656	0	1.2309	6.88458
ENSELUG00000011207	15.88209	10.69178	7.985796	36.39485	12.359789	19.17094	73.2621	2.07356	0.20721560851	3.91402	7.86126
ENSELUG00000011208	0.248432	2.2286	9.95925	0	0	0.584754	0.0458108	0.0317215	0	0	0.314151
ENSELUG00000011209	10.1659735	17.5193	3.66756	2.03611	3.43918	2.63542	1.84058	0.45741	9.969300253723	32.3091	18.5778
ENSELUG00000011210	0.986249	3.32664	22.3798	5.03797	6.51095	16.6357	0.383432	0.874524	0.910704	3.27159	4.79862
ENSELUG00000011211	18.7945	4.38225	8.02035	43.0619	90.0568	215.803	17.9183	3.37404	0.819657	3.6399	6.07259
ENSELUG00000011212	3.11201	0	0.708033	0	1.59444	0	0	0	3.47382	0	0.158295
ENSELUG00000011213	7.77475	26.91933	12.53152	6.30148	6.839783	6.462604	7.15327	1.348417	0.522504574817	40.20067	26.18281
ENSELUG00000011214	0.335248	0.728948	0.0941664	0.0934712	0.013692	0.029586	0.0740926	0.0128843	0	13.6903	2.46189
ENSELUG00000011215	4.66638	2.36268	0.409461	15.4589	10.2216	10.5516	8.85633	0.213777	0	1.90641	13.2456
ENSELUG00000011216	0.998967	3.81885	17.0774	8.19607	0.243885	0.176362	0	0	0.976644	0.0828497	3.33745
ENSELUG00000011217	9.57553000176738	34.47673	10.59881	11.94184	12.14883	9.42442	11.266517	2.779452	0.741092000894775	46.191011	12.64425
ENSELUG00000011218	10.57248	45.6864081	22.942963	33.34276833361	11.026320834	11.248910145768	2.23705455003	0.32406	0.244302	3.237039	132.695637116807
ENSELUG00000011219	37.233782	41.03256	23.905283	41.224574	43.94142	42.931846	28.588519	26.047087	10.6504645	27.02339	59.509187
ENSELUG00000011220	0	0	0	0	0	0.905301	0.260828	0	0	0	0
ENSELUG00000011221	11.488482	16.55508	10.913062	19.581859	16.824724	18.00345	22.155779	6.768411	4.337968	23.5655	27.92463
ENSELUG00000011222	20.425	22.5557	23.7637	14.1424	17.6543	19.3225	25.5537	8.43049	16.801	34.6095	41.3793
ENSELUG00000011223	7.40345	11.2938	7.43739	22.015	9.01319	12.3201	43.8347	3.16625	0.523013	13.2361	15.3756
ENSELUG00000011224	4.62297	8.62548	8.4918	10.8879	5.80982	6.38595	9.70791	2.76426	0.306637	3.4239	11.69
ENSELUG00000011225	16.03191	13.97661	1.90968	139.7729	35.6472	63.5068	53.63393	7.18679	0	1.06517	5.68583
ENSELUG00000011226	9.00056	0.619935	3.2679	2.04741	0.798653	742.501	0.853085	4.41712	0	0	3.95398
ENSELUG00000011227	2.12047	5.283065	0.597796	0.362583	0.569661	0.291306	0.664313	0.0453561	0.0151597	9.5737	5.236114
ENSELUG00000011228	16.13832	15.11992	6.256872	44.65269	12.64971	22.60266	25.545677	0.873962	0.66555	1.12457	17.31422
ENSELUG00000011229	22.3276	8.6118	1.53404	3.93221	1.26302	1.26433	0.290878	0.110823	0.882078	0.387799	8.18059
ENSELUG00000011230	0.844483	2.41235	1.33939	1.50997	1.01764	0.873032	1.28772	0.150145	0.0292917	1.37819	2.05816
ENSELUG00000011231	0	0.46777	0.461786	1.099	0	0.280278	1.27178	5.00814	0.166344	0.23603	1.58995
ENSELUG00000011232	21.2227	12.677	122.077	41.6681	33.2919	25.9448	74.7747	12.8683	0.867341	8.48652	7.62731
ENSELUG00000011233	19.8245	57.8135	7.35842	11.5344	2.20175	124.852	9.19674	53.2531	0.180832	73.7212	93.2581
ENSELUG00000011234	20.53789	16.8639	3.606742	7.37512	3.048294	2.524473	0.871617	0.206115	2.341815	0.84859	8.49688
ENSELUG00000011235	11.72792	24.81385	30.52868	49.0999	8.85011	24.63946	2.824309	1.921656	0.483913	69.5425	19.85471
ENSELUG00000011236	14.56207	29.66348	26.81318	22.543419	20.365777	13.87615	21.74258	15.728847	9.857609	14.09618	35.73935
ENSELUG00000011237	0	0.433299	5.29196	0	0	0.0404623	0	0	0	0.417144	9.89749
ENSELUG00000011238	1.38315	1.84028	0.964477	2.98157	1.06234	34.2691	2.90171	2.10219	0.0568838	0.174508	2.00141
ENSELUG00000011239	77.1344	65.3209	70.5885	62.1964	55.652	115.039	81.3507	33.2998	36.7101	75.1533	94.1812
ENSELUG00000011240	3.0124	4.47983	5.90812	6.7342	3.70222	6.50316	8.44724	1.24693	0.0723906	23.061	101.912
ENSELUG00000011241	9.82387	8.68382	1.17855	28.6551	18.533	16.0905	37.4589	1.36636	0.488741	3.96958	29.6837
ENSELUG00000011242	0	0	1.01142	0	0	0	0	0	0.205727	0	0.597939
ENSELUG00000011243	5.0078	0.830544	27.066	0.32119	0.237228	3.12314	0.327758	649.656	0.158431	0.24664	0.451377
ENSELUG00000011244	58.191	7.79392	35.7826	2.45245	0.399996	0.0867671	0	0	97.1216	0	1.04482
ENSELUG00000011245	22.065593	6.944656	6.35054971061707	30.56438804	52.502815732	4.204865	9.636057	7.13378900483	2.7372442	1.55067	3.29914
ENSELUG00000011246	5.30724	8.782548	13.90883	8.29327	11.188697	23.05333	6.495832	2.21267	0.49313380236129	6.34871	10.060882
ENSELUG00000011247	0.909851	0.490403	0.161728	2.87458	1.37277	1.14748	2.23166	0.0992679	0.0704858	0.215918	6.91773
ENSELUG00000011248	0.418289	1.4614	2.29367	0.557318	0.476994	0.812265	0.185122	0.0640885	0.0454767	0.0693264	1.58688
