Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSCAFG00000015964	40.78	35.67	31.08	18.3	104.16	21.44	29.7
ENSCAFG00000015965	0	0	0	0	0	0	0
ENSCAFG00000015966	28.04	13.47	53.67	23.36	58.17	14.14	60.7
ENSCAFG00000015967	34.89	43.65	188.89	121.89	72.86	45.32	12.91
ENSCAFG00000015968	1.63	11.47	1.7	0.55	23.07	5.17	0.79
ENSCAFG00000015969	0.12	0.13	0.07	0	0.25	0	0.09
ENSCAFG00000015971	1.59	0.09	23.66	0.74	3.97	0.15	3.15
ENSCAFG00000015972	4.97	5.34	108.15	2.85	54.92	3.83	1.45
ENSCAFG00000015973	1.88	0.11	6.67	4.89	27.7	0.06	0.16
ENSCAFG00000015975	0.09	0.16	0	0	0	0.06	0
ENSCAFG00000015976	1.18	0.85	0.82	0.88	8.85	0.14	1.03
ENSCAFG00000015977	3.01	1.48	5.21	5.15	13.74	9.12	0.74
ENSCAFG00000015978	12	4.39	17.48	103.86	24.04	2.3	2.31
ENSCAFG00000015982	80.32	26.69	20.12	7.71	73.13	15.07	12.96
ENSCAFG00000015984	0.19	1.28	0.38	0.22	2.25	0.12	983.25
ENSCAFG00000015985	35.63	0.04	0.06	0.34	0.35	1.09	0.96
ENSCAFG00000015987	0	0	0.71	0	0.52	0	0
ENSCAFG00000015989	2.79	0.71	0.79	0	0	0.8	3.13
ENSCAFG00000015990	21.89	4.61	7.7	3.78	19.35	3.32	24.11
ENSCAFG00000015991	8.71	6.87	6.9	4.04	3.71	6.82	5.68
ENSCAFG00000015993	10.86	0.99	6.45	2.73	13.6	8.18	93.01
ENSCAFG00000015995	178.05	0.52	1.09	0.48	8.7	0.29	12.35
ENSCAFG00000015996	0.06	0.03	0	0.06	0.5	0.02	1.6
ENSCAFG00000015997	0	0	0	0	0.25	0	0.09
ENSCAFG00000015999	1.89	0.04	7.89	0.14	8.87	0	0.64
ENSCAFG00000016001	0	0	0	0	0	0	0
ENSCAFG00000016002	0	0	0	0	0	0.31	0
ENSCAFG00000016003	0	0	0.12	0	0	0	0
ENSCAFG00000016004	0.14	0.07	0	0.05	0.22	0.12	0.11
ENSCAFG00000016006	9.21	6.74	5.12	3.43	13.29	3.45	6.54
ENSCAFG00000016007	13.49	7.24	13.41	6.57	12.34	8.39	16.81
ENSCAFG00000016008	225.35	114.48	249.86	229.65	490.59	152.05	267.15
ENSCAFG00000016010	286.02	14.2	4.82	2.28	152.27	15.18	12.04
ENSCAFG00000016011	3.59	3.11	1.51	15.69	36.7	5.39	1.09
ENSCAFG00000016012	0	0	0.04	0	0.11	0	0.05
ENSCAFG00000016013	0	0	0	0	0	0	0.15
ENSCAFG00000016014	0	0	0	0	0	0	0
ENSCAFG00000016016	48.88	414.92	176.76	153.77	114.47	402.92	96.88
ENSCAFG00000016017	2.37	0	0.04	0	0.07	0.04	1.4
ENSCAFG00000016018	0.35	0	0.04	0	0	0	0.03
ENSCAFG00000016019	211.28	6.35	2.48	261.73	164.28	5.86	143.72
ENSCAFG00000016020	711.75	160.56	584.06	314.48	1910.47	528.52	429.86
ENSCAFG00000016022	0.44	0.11	0	5.27	0.13	0.53	13.6
ENSCAFG00000016023	56.33	411.76	37.61	110.34	45.04	784.35	26.54
ENSCAFG00000016024	49.83	7.5	10.06	3.54	18.74	7.41	31.05
ENSCAFG00000016025	42.6	29.49	31.33	17.53	97.43	22.2	233.17
ENSCAFG00000016026	100.31	1.13	3.62	7.37	35.95	0.47	3.86
ENSCAFG00000016027	8.79	5.95	6	3.07	9.41	2.62	3.08
ENSCAFG00000016028	1.43	7.07	7.58	0.14	58.99	1.66	0.86
ENSCAFG00000016029	11.39	2.88	4.28	3.26	12.77	6.71	4.56
ENSCAFG00000016030	14.32	7.32	8.79	6.01	33.47	5.38	6.16
ENSCAFG00000016031	19.67	25.47	17.19	6.38	22.88	26.42	791.08
ENSCAFG00000016034	24.13	10.8	27.17	6.97	61.35	6.62	22.99
ENSCAFG00000016035	1.24	0.53	0.67	0.35	0.95	0.3	7.23
ENSCAFG00000016036	0	0	0	0	0	0.11	0
ENSCAFG00000016037	0	0	0	0	0.05	0	0.11
ENSCAFG00000016038	1.59	537.65	0.55	0.38	1.19	537.33	0.89
ENSCAFG00000016039	74.81	10.77	15.1	21.51	23.56	15.63	10.47
ENSCAFG00000016040	0	0	0	0	0	0	0
ENSCAFG00000016041	0.09	0	0	0	0	0.52	0.85
ENSCAFG00000016043	1.11	0.39	1.78	0.19	3.21	0.7	27.65
ENSCAFG00000016044	0.07	0	0.08	0	1.59	0.02	0.11
ENSCAFG00000016047	0	0.23	0	0	0	0	2.12
ENSCAFG00000016048	15.41	3.99	45.03	16.33	16.17	5.55	27.88
ENSCAFG00000016050	36.92	26.57	28.14	13.08	63.5	22.68	181.69
ENSCAFG00000016051	15.09	29.17	0.16	0.27	6.5	0.72	4.46
ENSCAFG00000016052	22.97	21.19	1.32	0	2.44	0.05	3.23
ENSCAFG00000016053	3.97	2.22	3.15	0.51	5.24	1.53	53.55
ENSCAFG00000016054	0.6	0	0	0	0	0	0
ENSCAFG00000016055	11.05	16.18	10.86	0.75	76.94	6.33	9.17
ENSCAFG00000016056	0	0	0	0	0	0	3.95
ENSCAFG00000016057	2.55	0	0.08	0.05	0	0	3.81
ENSCAFG00000016060	10.05	8.27	19.43	17.56	62.9	8.38	58.37
ENSCAFG00000016062	28.61	3	7.25	2.65	53.71	0.02	3.59
ENSCAFG00000016063	0	0	0	0	0	0	0
ENSCAFG00000016064	322.07	50.57	32.35	21.6	82.22	24.47	30.78
ENSCAFG00000016065	2.55	176.47	573.03	373.4	3.35	0	240.03
ENSCAFG00000016066	11.5	49.05	26.05	20.31	28.27	46.54	27.1
ENSCAFG00000016067	132.68	40.18	55.68	47.25	66.09	24.6	112.53
ENSCAFG00000016068	13.12	4.86	7.9	14.34	22.54	4.59	17.53
ENSCAFG00000016070	30.65	3.87	3.85	0.35	9.22	4.21	3.48
ENSCAFG00000016071	21.9	6.95	503.15	806.95	80.38	9.83	26.14
ENSCAFG00000016072	261.21	168.01	0.91	0.6	11.87	1.3	15.97
ENSCAFG00000016073	0	0	0	0	0	0	1.71
ENSCAFG00000016075	8.05	1.34	1.19	0.19	7.96	0.79	4.39
ENSCAFG00000016076	36.12	23.09	63.13	34.3	152.08	12.59	55.08
ENSCAFG00000016077	11.73	7.61	16	5.77	36.14	5.43	9.98
ENSCAFG00000016080	139.04	4.33	4.47	4.08	19.66	6.77	59.73
ENSCAFG00000016081	40.69	45.88	72.06	33.01	31.95	42.35	29.51
ENSCAFG00000016083	18.63	10.02	21.59	35.19	33.25	9.22	26.03
ENSCAFG00000016084	0	0	0	0	0	0	0.41
ENSCAFG00000016085	42.49	17.56	27.32	24.56	59.46	15.24	98.22
ENSCAFG00000016086	3.84	23.03	19.26	2.2	123.02	14.89	4.44
ENSCAFG00000016089	75.37	35.93	26.18	17.24	54.9	29.97	59.23
ENSCAFG00000016090	0.27	0.29	0.22	0.54	6.78	0.11	42.75
ENSCAFG00000016091	5.75	1.34	0.22	1.66	4.66	1.16	0.47
ENSCAFG00000016092	27.44	1.06	1.23	0.12	10	0.64	34.96
ENSCAFG00000016093	0	0	0	0	0	0.94	0
ENSCAFG00000016094	55.76	50.65	19.5	11.5	34.65	18.09	60.54
ENSCAFG00000016095	369.69	138.15	420.12	1087.23	245.33	67.24	69.8
ENSCAFG00000016096	12.49	3.25	9.07	4.1	16.43	4.29	16.87
ENSCAFG00000016097	14.06	1.49	4.32	4.49	10.44	0.93	4.82
ENSCAFG00000016098	0.81	2.86	74.5	0.05	6.08	0.55	0.44
ENSCAFG00000016099	0	0	0	0	0	0	0
ENSCAFG00000016100	2.7	0.66	0.99	0.86	6.57	0.23	0.9
ENSCAFG00000016101	0.43	0	0.06	0	0	0.07	0.53
ENSCAFG00000016102	0	0	0.15	0	0	0	0.32
ENSCAFG00000016103	15.26	4.4	12.51	7.3	19.37	3.17	52.8
ENSCAFG00000016104	236.37	112.83	177.04	108.09	304.58	119.66	238.56
ENSCAFG00000016105	17.83	2.67	7.76	4.58	13.71	1.43	46.1
ENSCAFG00000016106	0.44	0.05	0.12	0.16	1.98	0.03	7.23
ENSCAFG00000016107	6.35	8.59	5.65	0.91	53.9	7.06	2.25
ENSCAFG00000016108	2.79	2.16	2.48	1.19	9.13	1.92	18.95
ENSCAFG00000016110	92.37	65.95	60.81	31.18	123.98	205.14	133.1
ENSCAFG00000016111	19.39	6.96	12.28	4.63	27.22	5.04	71.15
ENSCAFG00000016112	14.09	2.77	4.9	3.79	15.41	2.5	6.75
ENSCAFG00000016113	0.18	0	0.12	0	0	0	0
ENSCAFG00000016114	0.99	0.46	0.26	0.54	4.9	0.23	1.51
ENSCAFG00000016115	13.27	4.24	8.46	4.19	25.24	2.98	16.59
ENSCAFG00000016116	0.68	1136.87	1.16	0.16	4.77	180.43	1.46
ENSCAFG00000016117	25.56	20.18	30.39	28.41	45.38	14.43	87.78
ENSCAFG00000016118	8.04	0.44	11.33	0	0.11	0.06	0.08
ENSCAFG00000016119	177.69	230.53	402.52	126.46	932.31	181.08	495.42
ENSCAFG00000016120	29.71	38.3	0.29	0.28	0.84	47.21	1.16
ENSCAFG00000016121	97.15	3.89	2.34	0.09	11.72	2.66	3.12
ENSCAFG00000016122	11.82	7.5	7.06	3.55	18.31	8.32	39.87
ENSCAFG00000016123	17.68	7.42	9.26	4.85	25.37	8.02	22.28
ENSCAFG00000016124	0.29	0	48.41	1.05	109.71	0	2.78
ENSCAFG00000016125	41.04	5.76	14.33	8.73	27.34	1.5	35.84
ENSCAFG00000016126	0.25	187.08	2.49	0.7	8.61	111.27	1.02
ENSCAFG00000016127	0.13	0	0	0	0.14	0	0.33
ENSCAFG00000016128	4.12	4.25	1.06	0.29	2.95	2.43	1891.77
ENSCAFG00000016129	71.29	55.35	55.35	55.36	100.41	43.61	204.89
ENSCAFG00000016130	28.33	10.83	93.65	51.51	62.5	8.97	26.56
ENSCAFG00000016131	0	0.52	0	0	0	0	0.64
ENSCAFG00000016132	15.89	7.82	11.37	7.79	34.75	6.51	15.13
ENSCAFG00000016133	32.77	13.53	21.19	11.02	50.65	12.49	12.41
ENSCAFG00000016134	0.91	0.25	0.13	0.05	9.31	0.19	250.83
ENSCAFG00000016136	2.2	1.71	1.67	2.81	3.16	1.75	29.82
ENSCAFG00000016137	32.44	26.36	26.6	17.47	50.38	34.27	148.49
ENSCAFG00000016138	10.8	64.51	9.29	1.51	83.26	5.72	6.27
ENSCAFG00000016139	0.15	21.86	1.11	0	1.89	7.61	0.97
ENSCAFG00000016140	30.71	16.62	21.64	13.7	53.41	18.23	24.96
ENSCAFG00000016141	43.69	19.71	20.94	15.03	56.95	14.78	45.75
ENSCAFG00000016142	1.44	0.7	36.17	27.77	1.52	1.05	1.53
ENSCAFG00000016143	31.2	0.18	1.98	129.28	0.18	0.2	1.91
ENSCAFG00000016145	85.16	6.73	21.29	4.99	78.98	4.8	17.38
ENSCAFG00000016146	34.75	6.39	13.84	9.05	37.73	8.77	34.26
ENSCAFG00000016147	1.13	4.01	4.03	2.11	19.19	1.63	1.79
ENSCAFG00000016148	34.28	10.33	19.65	4.98	21.28	13.46	55.04
ENSCAFG00000016149	0.71	0.3	12.24	0.34	36.67	0.53	1.17
ENSCAFG00000016150	56.09	22.46	20.73	49.85	43.06	39.19	258.82
ENSCAFG00000016151	405.42	68.08	162.68	48.04	137.27	62.07	130.03
ENSCAFG00000016152	24.43	8.76	13.29	7.61	32.39	7.53	19.62
ENSCAFG00000016153	1.6	14.15	2.28	4.25	2.53	48.27	0.52
ENSCAFG00000016154	10.66	12.67	50.46	112.46	72.96	5.63	13.97
ENSCAFG00000016155	0.32	0.35	0	0.17	20.84	0.07	0.07
ENSCAFG00000016157	0	0	0	0	0	0	0
ENSCAFG00000016158	15.29	23.49	12.64	9.65	20.17	19.72	10.39
ENSCAFG00000016159	0.24	0	0	0	5.9	0	0.12
ENSCAFG00000016160	30.6	25.98	207.84	1240.82	239.97	12.34	38
ENSCAFG00000016161	6.43	2.57	2.44	1.27	33.24	2.5	1.8
ENSCAFG00000016162	30.39	4.51	4.07	4.23	9.52	14.3	19.95
ENSCAFG00000016163	21.7	23.79	20.07	5.85	30.58	38.29	55.12
ENSCAFG00000016165	4.76	0	3.59	2.57	263.76	1.55	2.49
ENSCAFG00000016167	0.45	0.3	0	0	0.19	0	111.78
ENSCAFG00000016168	25.23	22.99	58.73	23.27	47.1	12.08	29.92
ENSCAFG00000016170	68.02	1.55	20.91	0.62	5.35	0	17.03
ENSCAFG00000016171	6.22	3.28	9.76	2.34	21.74	1.03	57.24
ENSCAFG00000016172	0.32	0.12	0.21	2.08	3.83	0.03	0
ENSCAFG00000016173	167.54	31.07	23.21	7.59	42.96	36.11	9.44
ENSCAFG00000016174	42.53	0.06	0	0	0.04	0.02	12.61
ENSCAFG00000016175	0.89	0.11	0.06	0.3	0.5	0	0.09
ENSCAFG00000016176	0	0	0	0	0	0	0
ENSCAFG00000016177	1.95	2.02	3.7	3.21	9.11	2.07	17.41
ENSCAFG00000016179	48.19	0.34	1.46	0.15	3.35	0.1	38.19
ENSCAFG00000016180	12.35	4.35	7.31	15.82	45.04	4.18	5.07
ENSCAFG00000016181	27.22	8.8	9.54	3.2	16.88	5.93	11.1
ENSCAFG00000016184	104.89	112.37	46.49	55.61	81.56	177.66	214.35
ENSCAFG00000016185	30.46	19.12	2.6	0.47	22.96	6.27	130.49
ENSCAFG00000016186	317.49	0	0	0.05	0.45	0.17	0.23
ENSCAFG00000016189	0.88	0.08	5.55	13.88	2.49	0.09	29
ENSCAFG00000016191	2.6	4.02	18.49	9.4	56.04	0.06	3.35
ENSCAFG00000016192	2.58	1	2.94	0.07	9.48	1.01	6.71
ENSCAFG00000016193	0.05	0	0.06	5.5	0.06	0	0.13
ENSCAFG00000016196	2.12	0.52	0.26	0.59	3.51	1.38	2.96
ENSCAFG00000016197	7.5	4.51	101.17	105.47	21.92	4.79	28.08
ENSCAFG00000016200	20.52	10.53	13.8	5.77	48	6.62	35.86
ENSCAFG00000016203	0.5	0	0	0.73	0.52	0	0.4
ENSCAFG00000016204	17.51	6.92	12.37	8.08	25.66	2.96	25.3
ENSCAFG00000016208	11.35	18.39	70.82	7.78	76.86	8.22	63.16
ENSCAFG00000016209	9.15	7.29	12.33	16.67	21.9	9.86	3.92
ENSCAFG00000016211	19.78	12.82	7.25	2.33	14.91	7.59	12.73
ENSCAFG00000016212	28.63	23.43	16.3	6.91	46.17	4.73	16.87
ENSCAFG00000016214	19.73	22.51	36.92	19.42	22.79	30.62	27.3
ENSCAFG00000016220	7.52	6.8	7.43	14.12	19.79	6.32	2.15
ENSCAFG00000016225	3.81	2.31	4.13	3.21	24.36	2.34	11.79
ENSCAFG00000016228	65.3	4.1	20.32	0.72	89.1	1.48	31.89
ENSCAFG00000016229	20.03	4.22	16.55	7.56	14.45	4.31	4.25
ENSCAFG00000016231	29.25	2.75	9.62	0.55	35.52	2.21	29.46
ENSCAFG00000016233	0.28	0	147.56	234.6	0.44	3.23	0
ENSCAFG00000016236	5.2	1.29	2.08	4.24	9.73	0.95	2.48
ENSCAFG00000016239	28.86	9.31	10.65	8.41	26.39	8.64	19.32
ENSCAFG00000016241	6.01	7.48	12.54	8.76	26.95	4.38	5.45
ENSCAFG00000016243	32.92	19.93	2.3	1.92	7.96	115.01	757.5
ENSCAFG00000016244	13.41	10.27	10.38	22.16	117.64	6.08	24.05
ENSCAFG00000016245	4.92	0.77	0.9	0.34	14.7	0.19	0.22
ENSCAFG00000016246	14.09	4.64	12.53	13.04	23.69	2.47	9.86
ENSCAFG00000016247	0	0	0.17	0	0	0	0
ENSCAFG00000016249	11.25	3.82	20.38	25.02	29.59	2.21	6.83
ENSCAFG00000016250	0	0	0	1.42	1.25	0.62	0
ENSCAFG00000016251	0	0.09	0.05	0.03	0.76	0	0.11
ENSCAFG00000016252	2.29	0.89	1.47	36.89	7.81	1.2	2.09
ENSCAFG00000016253	20.24	3.72	11.82	6.08	8.63	5.5	20.3
ENSCAFG00000016254	0	0	0.05	0	0	0	0.9
ENSCAFG00000016256	0	0	0	0.12	0.53	0	0
ENSCAFG00000016257	18.98	12.24	2.4	0.5	34.42	0.99	1.72
ENSCAFG00000016258	119.13	172.83	74.62	41.26	55.74	167.3	134.21
ENSCAFG00000016259	0	0	0	0	0	0	0.91
ENSCAFG00000016261	0	0	0	0	0.32	0	0.24
ENSCAFG00000016262	5.55	0.62	157.86	27.62	69.84	0.74	27.32
ENSCAFG00000016263	1178.32	38.19	14.62	8.39	273.24	16.55	157.76
ENSCAFG00000016264	122.27	67.32	67.06	35.89	119.17	53.67	214.63
ENSCAFG00000016265	8.7	4.18	11.98	13.57	35.32	6.84	53.61
ENSCAFG00000016266	0	0.25	0.09	0	0	0.65	0.32
ENSCAFG00000016267	115.43	41.9	50.98	55.99	100.83	73.07	64.58
ENSCAFG00000016268	529.54	351.41	431.57	454.89	1480.95	601.88	534.56
ENSCAFG00000016269	65.26	0.18	0.11	0.07	0.58	0.01	0.08
ENSCAFG00000016270	58.06	40.67	36.11	16.07	55.99	47.05	210.27
ENSCAFG00000016274	3.04	0.49	3.87	0.49	13.36	0.41	130.77
ENSCAFG00000016275	0	0	0	0	0	0.19	64.56
ENSCAFG00000016276	366.83	30.66	241.35	218.55	126.08	335.16	116.03
ENSCAFG00000016277	67.41	119.32	153.56	102.4	99.85	86.13	42.67
ENSCAFG00000016278	0	0	0	0	0	0	0
ENSCAFG00000016279	22.86	6.89	16.95	6.17	26.6	5.73	7.68
ENSCAFG00000016280	0.52	0.04	12.56	6.86	12.02	0.16	0.49
ENSCAFG00000016281	1.47	0.15	1.84	63.35	1.7	0.26	0.58
ENSCAFG00000016282	0	0	0	0	0	0	0
ENSCAFG00000016283	0.1	0	0	0.07	1.1	0	0.09
ENSCAFG00000016284	1.41	0.05	0.12	0.38	8.3	0.07	0.53
ENSCAFG00000016285	2.03	890.36	1.16	0.86	482.81	2.09	12.6
ENSCAFG00000016286	25.29	13.93	17.47	7.3	40.03	11.35	246.26
ENSCAFG00000016288	6.97	3.52	2.92	1.91	20.73	4.88	7.47
ENSCAFG00000016289	0	0.08	0	0	13.55	0	0
ENSCAFG00000016290	2.67	0.09	0.03	0	1.77	0	4.01
ENSCAFG00000016291	15.23	0.02	0	0	0.35	0	1.69
ENSCAFG00000016292	60.3	0.61	0.35	0.11	2.83	0.37	6.64
ENSCAFG00000016293	24.58	4.94	11.11	12.85	37.31	8.05	36.56
ENSCAFG00000016295	29.28	4.56	14.04	0.72	25.69	1.5	7.42
ENSCAFG00000016296	0.03	0.01	0.03	0	0.01	0	16.66
ENSCAFG00000016297	0.09	0.54	0.15	0.13	0	0.17	528.62
ENSCAFG00000016298	5.22	0.83	12.25	4.64	9.52	0.83	3.33
ENSCAFG00000016300	0	0	0.36	0	0	0	0
ENSCAFG00000016301	13.45	0	15.83	6.45	0	0.44	0
ENSCAFG00000016302	1.1	1.09	33.17	17.43	1.37	0.64	5.11
ENSCAFG00000016304	41.2	19.47	35.93	21.45	52.53	13.31	54.16
ENSCAFG00000016305	56.47	12.47	24.1	39.57	21.1	29.52	43.44
ENSCAFG00000016306	16.81	0.27	1.79	0.95	18.57	0.12	5.26
ENSCAFG00000016307	26.06	3.86	14.43	6.03	34.76	1.09	16.9
ENSCAFG00000016308	0.3	0	0	0.44	0	0	0.58
ENSCAFG00000016309	0.78	0.31	0.35	0.34	8.54	0.29	0.7
ENSCAFG00000016310	0.29	0.08	0	0.26	5.3	0	0.42
ENSCAFG00000016311	55.38	24.17	30.61	18.72	66.08	16.05	56.82
ENSCAFG00000016314	2.47	0.57	1.55	0.06	3.57	0.15	17.2
ENSCAFG00000016315	2.86	2.83	2.75	0.32	2.46	24.09	6.2
ENSCAFG00000016316	31.7	24.55	37.11	13.97	132.62	21.1	30.21
ENSCAFG00000016319	0	0.1	0	0.14	0	0	0.6
ENSCAFG00000016321	0.1	0	0	0	0.11	0.12	0.08
ENSCAFG00000016325	15.4	0	0	0	0	0	0
ENSCAFG00000016326	11.78	9.5	7.58	4.23	21.42	6.33	17.92
ENSCAFG00000016328	0.3	0.05	18.33	1.08	10.67	0.37	1.62
ENSCAFG00000016329	0	0	0.8	0.26	1.11	0	0.84
ENSCAFG00000016330	18.14	3.94	5.43	3.81	14.41	4.08	5.98
ENSCAFG00000016331	5	21.22	22.32	1.37	10.72	2.14	9.72
ENSCAFG00000016332	0.37	0.2	12.42	0.55	9.48	0.06	1.65
ENSCAFG00000016333	7.7	5.54	4.05	1.07	28.69	19.22	12.25
ENSCAFG00000016334	0	0	0.23	0.29	0	0.12	0.48
ENSCAFG00000016335	24.96	0.76	2.06	1.19	1.19	0.93	10.22
ENSCAFG00000016336	0	0.14	0	0	0	0	363.54
ENSCAFG00000016338	13.74	1.32	4.63	0.17	5.15	0.29	5.83
ENSCAFG00000016339	66.3	25.24	81.84	49.01	36.99	9.38	71.37
ENSCAFG00000016340	39.63	29.03	22.41	14.32	54.15	23.71	64.23
ENSCAFG00000016341	64.28	32.93	34.2	10.45	80.1	17.16	26.08
ENSCAFG00000016342	47.42	64.19	86.04	0.9	43.68	1.21	6.03
ENSCAFG00000016344	0	0	0	0	0	0	0
ENSCAFG00000016345	10.89	0	0	0	0.13	0	0.05
ENSCAFG00000016346	5.37	6.9	9.66	6.13	16.12	7.81	6.86
ENSCAFG00000016350	168.53	75.45	81.7	20.98	120.64	58.41	54.22
ENSCAFG00000016351	12.24	11.31	55.43	38.12	64.95	11.1	10.87
ENSCAFG00000016352	0.31	0	0	0	0	0	0.9
ENSCAFG00000016353	22.5	7.25	32.29	5.89	51.77	4.24	26.84
ENSCAFG00000016354	34.08	2.8	4.49	1.54	21.8	3.62	2.5
ENSCAFG00000016355	15.26	3.68	10.08	4.07	30.22	5.12	92.3
ENSCAFG00000016356	60.34	1.31	0.6	0.15	11.29	1.17	6.74
ENSCAFG00000016357	124.68	6.57	15.63	1.44	21.72	7.01	55.43
ENSCAFG00000016358	30.22	8.71	22.56	10.86	34.43	9.09	56.44
ENSCAFG00000016359	14.11	5.7	16.95	8.45	24.8	3.25	11.76
ENSCAFG00000016360	12.15	5.63	29.48	8.4	21.69	5.93	10.46
ENSCAFG00000016361	30.06	12.64	10.26	17.65	53.84	10.53	153.76
ENSCAFG00000016362	42.67	6.67	14.74	0.81	8.13	4.27	15.9
ENSCAFG00000016363	13.21	14.26	6.79	0.4	262.01	3.8	2.58
ENSCAFG00000016364	0.89	2.78	0	0	0.07	27.92	1.21
ENSCAFG00000016366	0	0.17	0	0	4.12	0	83.71
ENSCAFG00000016367	0	0	0	0	0	0	0
ENSCAFG00000016368	18.73	17.4	0.31	0.51	19.04	2.92	2.47
ENSCAFG00000016369	109.16	22.67	55.83	17.18	50.03	15.02	230.45
ENSCAFG00000016370	0	0	0	0	0	0	0.28
ENSCAFG00000016371	3.09	1.16	0.25	0.65	3.73	0.26	1.39
ENSCAFG00000016373	0.1	0.05	0.11	0.25	0.05	0	0.12
ENSCAFG00000016374	52.85	2842.93	9	5.11	47.17	5706	12.09
ENSCAFG00000016376	6.41	11.32	81.86	87.47	107.39	45.92	5.98
ENSCAFG00000016378	0.06	0.28	0.22	0.14	8.07	0.24	0.11
ENSCAFG00000016379	26.14	1.65	16.96	1.35	12.65	0.98	231.44
ENSCAFG00000016381	34.6	8.96	45.54	6.12	57.15	5.42	42.62
ENSCAFG00000016383	21.25	4.71	8.76	7.2	34.4	6.41	45.3
ENSCAFG00000016385	3.23	13.51	11.55	10.99	248.67	7.5	1.84
ENSCAFG00000016386	26.86	10.63	18.48	10.55	28.79	10.45	43.21
ENSCAFG00000016387	9.74	3.47	7.03	4.72	22.52	2.83	7.35
ENSCAFG00000016388	17.5	1.94	4.45	5.45	24.05	2.27	4.34
ENSCAFG00000016389	4.26	1.36	2.56	1.57	8.96	0.83	16.16
ENSCAFG00000016390	0	0	0	0	0	0	0.18
ENSCAFG00000016392	65.14	8.58	7.08	17.67	50.39	5.67	8.05
ENSCAFG00000016393	0	0	0	0	0	0	0
ENSCAFG00000016394	3.57	1.55	25.33	16.94	17.42	0.55	1.87
ENSCAFG00000016395	92.78	57.34	159.21	67.21	127.95	142.96	107.49
ENSCAFG00000016396	328.41	1.75	0	0.45	27.35	4.07	39.8
ENSCAFG00000016397	53.97	27.68	16.9	18.65	62.11	10.23	69.38
ENSCAFG00000016398	19.6	6.72	7.72	5.08	44.48	6.39	106.9
ENSCAFG00000016399	38.36	6.58	3.52	2.35	58.21	6.59	3.43
ENSCAFG00000016400	0	0	6.34	0.46	0.66	0	97.52
ENSCAFG00000016401	19.01	0.67	2.88	2.49	45.07	0.25	27.05
ENSCAFG00000016402	22.92	0.5	51.83	2.55	8.02	0.36	4.3
ENSCAFG00000016403	0.11	0	0	0	0	0	0.94
ENSCAFG00000016404	48.45	10.14	30.29	9.63	83.08	7.78	14.59
ENSCAFG00000016405	131.27	3.98	9.47	2.44	65.47	3.65	21.41
ENSCAFG00000016406	25.15	5.92	9.23	2.9	40.94	4.72	7.37
ENSCAFG00000016407	50.15	0	0	0	0	0	0.62
ENSCAFG00000016410	25.77	7.22	5.08	0.3	28.79	0.32	40.98
ENSCAFG00000016411	13.73	6.19	7.31	9.48	26.96	2.5	56.11
ENSCAFG00000016412	4.3	0.52	2053.27	0.34	0.65	0.63	0.62
ENSCAFG00000016413	129.05	8.16	49.74	4.06	48.09	3.21	20.17
ENSCAFG00000016416	49.78	40.74	63.58	7.93	385.48	71.06	31.96
ENSCAFG00000016417	0.32	0.15	0.49	1.22	2044.32	0.42	2.42
ENSCAFG00000016418	69.37	52.75	56.69	30.23	85.51	56	106.53
ENSCAFG00000016420	0.39	0	0	0.28	0.41	0	0.31
ENSCAFG00000016421	0	0	0	0.33	0	0	0
ENSCAFG00000016422	3.67	4.21	2.1	3.41	59	3.75	4.24
ENSCAFG00000016423	14.96	13.61	40.74	4.07	11.03	23.47	7.76
ENSCAFG00000016425	79.45	0.2	44.64	11.83	14.74	0.18	0.8
ENSCAFG00000016426	7.78	4.17	20.83	5.91	19.1	3.49	19.34
ENSCAFG00000016427	19.2	6.55	6.5	5.32	14.32	2.93	12.42
ENSCAFG00000016428	34.04	2.1	36.16	1.39	30.79	0.63	75.8
ENSCAFG00000016429	0.22	0.04	0.08	0	1.15	0.04	18.31
ENSCAFG00000016430	68.88	35.13	118.86	151.04	187.05	20.86	141.34
ENSCAFG00000016431	5.58	0.75	8.59	3.73	6.53	0.73	6.37
ENSCAFG00000016432	0.19	0	0	0	6.94	0	1.91
ENSCAFG00000016433	14.94	4.59	4.7	2.24	14.07	4.18	61
ENSCAFG00000016434	18.97	6.94	12.62	6.45	25.34	7.03	10.15
ENSCAFG00000016437	0.9	0	0.68	0.66	1.9	0.18	3.36
ENSCAFG00000016438	201.62	36.74	76.21	38.25	125.51	40.63	78.18
ENSCAFG00000016439	47.45	24.76	33.92	15.16	56.89	22.27	67.68
ENSCAFG00000016440	51.06	14.33	24.33	7.85	38.3	13.65	28.05
ENSCAFG00000016441	13.99	14.1	10.63	6.79	28.38	5.42	57.11
ENSCAFG00000016442	25.8	2.41	12.61	5.95	14.94	1.07	71.42
ENSCAFG00000016443	61.25	14.65	144.98	106.91	79.65	9.65	100.78
ENSCAFG00000016444	16.01	8.72	5.97	1.6	9.69	4.14	4.54
ENSCAFG00000016445	0.08	0	0.1	57.95	0.27	0	0
ENSCAFG00000016446	0.31	0	0	0	0	0	2.16
ENSCAFG00000016447	0.14	0.11	0	49.12	7.21	0.05	0.75
