Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSRNOG00000057206	0	0	0	6.539909	0	0	0	0	0
ENSRNOG00000057207	10.521409	0	2.519114	47.405928	10.607816	9.352649	58.88978	1.448388	0.014607
ENSRNOG00000057208	1.822412	0.117587	0	0.057065	0	0	0	0	0
ENSRNOG00000057209	0	0	0	0	0	0	0	0	0
ENSRNOG00000057210	0	0	0	0	0	0	0	0	0
ENSRNOG00000057211	0	0	0	0	0	0	0	0	0
ENSRNOG00000057212	0	28.250911	0	15.802372	0.181739	0	0.239551	0.29907	0
ENSRNOG00000057213	9.320281	5.208729	2.488869	8.616746	2.728545	9.657269	18.061681	9.085431	2.939258
ENSRNOG00000057214	0.004641	0.615106	0	0.827832	0	0.21373	0.954054	0.004836	0.029881
ENSRNOG00000057215	0.06282	9.469275	0	0.487187	0	0	0.523345	0	0.060629
ENSRNOG00000057216	0	0	0	0	0	0	1.016823	0	0
ENSRNOG00000057217	0	1.33041	0	0	0	0	0	0	0
ENSRNOG00000057218	0	0	0	0	0	0.296525	0	0.280642	0
ENSRNOG00000057219	0	0.050625	0	0	0	0	0	0	0
ENSRNOG00000057220	0.30245	0	0	0	0	34.194756	4.699656	38.669342	0.195174
ENSRNOG00000057221	0.57022	0.225993	0.615247	113.203539	0.502159	0.551741	96.974653	0.164581	0.023555
ENSRNOG00000057222	0.36977	0.217738	0.195042	2.8312	0.409961	0.579039	1.513271	0.662301	0.317757
ENSRNOG00000057223	1.180601	0	0	0	0	0	0	1.20248	0
ENSRNOG00000057224	0.221855	0	0	0	0	0.427629	3.597513	0.390986	0
ENSRNOG00000057225	0	0	0	1.426799	0	0	0	0.481908	0
ENSRNOG00000057226	0	3.537709	0	0	0	0	0	0	0
ENSRNOG00000057227	1.147769	0.543968	0.552791	2.985026	0.348549	1.675167	2.961135	2.595152	0.404951
ENSRNOG00000057228	2.17576	0.245151	2.04037	33.341282	0.551629	3.830286	3.346434	1.743439	0.50406
ENSRNOG00000057229	0	0	0	0	0	0	0	0	0
ENSRNOG00000057230	0	0	0	0	0	0	0	0.042835	0
ENSRNOG00000057231	17.023818	1.907807	15.279288	36.756233	25.766365	24.965191	43.234048	32.651557	18.332201
ENSRNOG00000057232	0	1.120548	0	0	0	0	0	1.205653	0
ENSRNOG00000057233	0	0	0	0	0	0	0	0	0
ENSRNOG00000057234	0.321174	2.211063	0.084264	0	0.095352	0.347152	0.882329	0.334449	0
ENSRNOG00000057235	0.873109	0.037249	0.02456	7.823787	0	0.027112	0.393579	0.017097	0.032978
ENSRNOG00000057236	2.444179	0	0	10.12362	0	1.499905	2.040092	0	3.141502
ENSRNOG00000057237	0	0	0	0	0	0	0	0	0
ENSRNOG00000057238	0.58657	0	0	0	0	0	0	0	3.304399
ENSRNOG00000057239	0	0.146663	0	0	0	0	0	0	0
