data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSMUSG00000000738	4.39205956677891	3.08517642744806	6.1750116476787	4.08053335752282	5.59430758957887	6.79809892174641
ENSMUSG00000000739	0	0.877276316193957	0.965030542445949	4.81095367676914	2.0931780225065	1.52718369564641
ENSMUSG00000000740	6.56253206402851	6.08209304661903	8.06179966680948	6.93747784188432	8.15638966659574	8.70154403503589
ENSMUSG00000000743	4.8311699784592	3.81066909849137	6.04401235265278	4.64600353142477	5.12984708830338	6.50230165453364
ENSMUSG00000000751	3.90623116489994	2.91413244726209	4.67809484846677	3.37368512654469	4.92808456490649	7.45129453861183
ENSMUSG00000000753	2.78992996495571	4.43368645487011	2.27534415116067	8.42684507999643	6.92673353945559	3.41239775166836
ENSMUSG00000000759	3.97831779954293	2.91268105238109	4.07438213955819	2.38816658285204	2.78049459893193	3.3128059483493
ENSMUSG00000000766	0.620030980673052	0	0	0	0	0
ENSMUSG00000000776	2.98770578663263	1.68563228138211	3.14673313194231	1.53483577560064	3.48371347531837	3.39231604138059
ENSMUSG00000000782	0.550160152190242	0	0	0.472279839274514	0	3.16916059600901
ENSMUSG00000000787	5.45830688446275	4.08183159387297	6.42605317562881	4.4929449042825	6.37352606510454	3.62819161145159
ENSMUSG00000000791	0	0	0	0	0	0
ENSMUSG00000000792	2.45128358364088	0	0	0	0	0.0233814983269252
ENSMUSG00000000794	2.82127347152477	0.695589939512408	0	0	0	0.915914717568571
ENSMUSG00000000804	4.58457471100602	1.76887134279294	4.02080262698557	2.59571217337311	2.54106847184746	7.02102415995709
ENSMUSG00000000805	5.10237030027913	4.17464212152303	7.91003452298923	0	2.0719631769118	2.501768001496
ENSMUSG00000000811	1.10721486927286	1.81757865429994	3.65836285706076	1.65531534174299	1.80989456331019	8.71341729854962
ENSMUSG00000000817	0	0	0	0	0	0
ENSMUSG00000000823	4.81956482654409	1.54268884615652	4.4728197629413	3.62165367918771	4.00653751887787	7.27195433882517
ENSMUSG00000000826	5.53739827485386	2.61739822969538	4.89533170274029	3.52426444708933	4.17339418919741	4.77659339770677
ENSMUSG00000000827	4.90664643449414	4.51594743029797	5.25814810962557	3.87410129408279	5.9430051383082	5.18114506689765
ENSMUSG00000000838	4.27147673643288	2.54097498379896	3.94680635601995	1.93975829207477	2.27700926452148	3.46500876932716
ENSMUSG00000000861	4.2151295654922	0	0	0	0	3.10980751724971
ENSMUSG00000000869	4.0512585671101	0	1.66143581556663	0	0	1.91162373881959
ENSMUSG00000000876	2.75713054036282	2.34559485402181	6.4146318413805	4.68414076439572	3.40012746919144	0.488441874578844
ENSMUSG00000000881	4.96245760208648	1.34886664222362	3.32328152431687	2.34029904154969	0.696623393605795	3.00652764666133
ENSMUSG00000000884	1.43828584043118	0.632830312030478	0.697335043296195	0.538525288860564	0.702945624593094	5.60598906646194
ENSMUSG00000000889	0	1.43062270901077	0	0	0	0
ENSMUSG00000000901	0.203878244955793	1.55954865939913	2.54654104346013	0	0.331223514752608	1.41034385183995
ENSMUSG00000000902	4.34543971486545	2.64196126930594	4.65595934167267	3.00101707285184	3.29738011463561	6.40213107466925
ENSMUSG00000000903	0	0	0	0	0	2.49331335889625
ENSMUSG00000000915	4.40682639676373	1.62197744521637	3.72688955799833	3.25068762087747	1.13814171273194	5.02602697430928
ENSMUSG00000000916	3.24961628966333	2.21615092118578	2.78769164883587	2.61280884189649	2.8381072663325	3.19481762468985
ENSMUSG00000000934	3.13672386685273	1.13066352198722	4.24848302670847	3.13007164534288	3.53609728836463	3.67282881310712
ENSMUSG00000000938	0	0	5.13700487288734	0	3.3865411092577	0
ENSMUSG00000000942	0	0	0	0	0	5.7707976284883
ENSMUSG00000000948	2.62235809428262	0	0	0	0	0
ENSMUSG00000000957	2.20133392417003	1.04661655246655	2.2647148195618	2.56578659987977	2.72064726666044	4.20426625456204
ENSMUSG00000000958	0.627344480265627	1.57545429226061	7.00929824065961	0.60457504826335	0	3.15116206675531
ENSMUSG00000000959	4.00997028450748	3.61921771643422	5.42177102901025	4.12814211054857	4.81342132841373	3.80216550967754
ENSMUSG00000000976	2.76520263181122	0.716479120077308	2.15361333332089	1.96178310935971	2.29466094843548	2.44229403528551
ENSMUSG00000000982	0	0.703389271740374	0	0	0	0
ENSMUSG00000000983	1.72955102718185	0	0	0	0	0
ENSMUSG00000001014	0.786480458941012	0	0	0	0	0
ENSMUSG00000001016	4.91701337485693	3.55679562543768	4.6641593282015	2.87049969811589	4.32541201882253	6.6929595608896
ENSMUSG00000001017	5.0627473625602	3.78799990989321	5.32256867143428	4.10248478412343	6.05088755977093	6.73209466353593
ENSMUSG00000001018	4.33729423867838	3.73960107626969	4.77047302116514	3.10803932408939	6.03205182766682	5.83844173002882
ENSMUSG00000001020	1.95261913257974	3.80886910780205	3.04168051719795	0	4.64505542131495	0
ENSMUSG00000001021	0.260840330072533	0	0	0	0	0
ENSMUSG00000001025	4.06589104309126	5.65575261247653	6.56744543049331	1.46326898251243	7.15625477367874	3.3244210864558
ENSMUSG00000001027	0	0	0	0	8.06872779875837	0
ENSMUSG00000001029	0.743797871614014	4.32810864767325	3.73298329977258	1.03822782069071	2.38868632691162	0
ENSMUSG00000001034	3.05189656704653	1.2444955219628	1.8615223626926	0	1.2415524663867	2.94050912948842
ENSMUSG00000001036	5.00346466888637	2.76009022892735	3.39301927535996	1.13175071996279	3.82404453302619	5.35733062020679
ENSMUSG00000001039	4.37728013497994	1.68942129585696	4.29078695649801	0	2.26491058120118	8.38421828103643
ENSMUSG00000001052	4.53329989840339	2.68736246156912	4.89899459846443	3.2221535740938	4.44004222710384	7.55911290169214
ENSMUSG00000001053	2.15993638234611	2.18140265515829	1.88643579514615	0.610007757758994	0.619348101762705	5.11154956190069
ENSMUSG00000001054	4.40414898978468	2.80118239454001	5.12013767649682	2.99793983426909	3.31556983185012	6.26623176466038
ENSMUSG00000001056	4.1995585117271	2.74394392657457	6.21906532936527	3.7539947071544	4.36271260895747	5.4642875564617
ENSMUSG00000001062	4.47293976352281	2.27377531264049	4.18430865699419	3.22302784116709	3.46467615760303	5.16840889767716
ENSMUSG00000001065	3.19726427576121	2.03372848931868	3.32136453243242	3.1284589097013	1.92887186843962	2.95765145150841
ENSMUSG00000001076	0	0	0	0	0	0.42920878233148
ENSMUSG00000001082	4.1675112394249	2.52974905248559	3.51646552024349	1.75090400902578	1.68036461608577	3.83537910953579
ENSMUSG00000001089	3.61934214049528	2.55992655344054	3.14968061440735	1.26322323177814	2.100259783027	7.54666993316028
ENSMUSG00000001095	0	0	4.92797474322662	1.19429296209428	0	0.311806595287825
ENSMUSG00000001098	3.90191445588467	3.52001483212695	4.29049796621341	2.27640650374117	2.69856427002493	5.89521296649814
ENSMUSG00000001100	4.97512215859088	3.94646234419783	6.38456225722118	4.9358045613739	6.05002563832955	7.57259190751196
ENSMUSG00000001103	0.81647740719131	0	0	0	0	0
ENSMUSG00000001105	5.07647236775739	3.80102966225146	6.19974710203404	5.14503718288817	4.73158113932112	7.45121580679033
ENSMUSG00000001119	4.31803225191321	3.99164058426234	3.28506098852264	0.771313398075395	5.52964040291843	3.29775045627342
ENSMUSG00000001120	4.55747753452596	1.06092937505324	4.70197180172112	0	1.05413423337388	9.4281746266993
ENSMUSG00000001123	1.76311387191457	4.4204182495398	3.78329142412775	7.43211732386862	3.02771176541789	1.24163820047009
ENSMUSG00000001127	5.79549449911892	4.16061680736402	6.02505115865104	4.72033153424249	6.23871445303938	4.21984444745193
ENSMUSG00000001128	3.73884862610817	2.62943339093924	2.17121280427094	3.30790122951664	2.81826229575609	1.45840988278907
ENSMUSG00000001131	1.42990105472834	3.13695627404994	0	0	0	0
ENSMUSG00000001134	3.0575551903812	3.52153888213422	5.19660868303794	3.9802750877647	4.74752073934204	3.00109092326132
ENSMUSG00000001138	3.36607958202839	1.05008025677234	3.43918859420093	2.54939369019675	2.3920044347225	2.65265472731092
ENSMUSG00000001143	3.92267440510063	1.94152928928072	5.03404216594825	2.69233055706793	3.91960814459257	4.68052643834524
ENSMUSG00000001150	3.33551707998112	1.59320010099838	2.51200609994519	2.17858718894431	2.58283339148579	3.37402241345034
ENSMUSG00000001151	2.38380342812492	1.19677406146743	2.08399040028329	0.940655345184212	3.42895171354393	4.66325718509767
ENSMUSG00000001155	0	0	3.18777181395986	7.32068350878081	0	0
ENSMUSG00000001156	2.68535141396824	0.875699594369895	2.23013004679767	0.89336081450588	0.876595052629922	6.23542237036373
ENSMUSG00000001157	3.44600508763902	1.58468129136928	3.60477756057818	1.49447344517836	1.02981892951876	6.36585749497853
ENSMUSG00000001158	4.56948889117741	3.94514972201882	5.81145728989063	3.35693833847374	6.16054654063564	5.93275361376888
ENSMUSG00000001166	0.0614003299352198	0.15267771261943	0.83254261845452	0	0	0
ENSMUSG00000001173	4.06413027744815	2.32721154519071	3.24941269562543	0.581924801730009	3.00175785095331	2.0530455865919
ENSMUSG00000001175	8.0944247116791	5.08282802094158	7.04422473669024	5.95393169969797	8.37532344524581	9.23512446707472
ENSMUSG00000001211	5.28593812802794	4.1091047830644	7.92701138904592	5.99838046020009	5.91633513893801	10.1851384911703
ENSMUSG00000001225	0	0	0	0	0	0
ENSMUSG00000001227	4.43794059037799	0.581557618651291	0	0	0	0
ENSMUSG00000001228	0.137903194048848	0.780156827133154	0.22808114747087	0	0	6.40319937025789
ENSMUSG00000001229	3.96367871398301	2.35269038590654	3.86154351627412	3.64614857962463	4.59843326116809	3.55341624683525
ENSMUSG00000001240	3.26685030487399	5.52990700485642	4.42765047958051	2.48139947970207	4.3013734240628	2.60289429180417
ENSMUSG00000001247	0.894992039466369	0	4.33367162854117	5.42832617431388	0	4.81507235705583
ENSMUSG00000001248	4.78454374538567	2.87823823049797	3.30245061366029	2.36870572426077	4.15296852874995	4.67063919956865
ENSMUSG00000001249	1.76892110735301	1.03203359311354	8.79075275306521	7.43066937886247	2.72937052828696	0.912153188387553
ENSMUSG00000001260	2.89992403965692	0	0	0	0	0
ENSMUSG00000001270	7.81375421588612	3.00177140684534	5.23822135075717	1.71589229509287	2.42058053426319	2.87097754883191
ENSMUSG00000001280	2.6343737379299	2.6154813828534	3.14194207669438	1.64658336074836	2.06183660917735	4.26112451456241
ENSMUSG00000001281	0	0.254281516993955	0.289471328469437	0	0	0
ENSMUSG00000001285	4.60699047461132	2.96530543859761	5.35193048268756	4.10073510002688	4.04629052284791	5.30587136191641
ENSMUSG00000001288	3.46641125931518	2.43343140352023	4.32821718421988	0.935179344156761	3.6911637406412	2.75040798787146
ENSMUSG00000001289	6.81435620402846	5.48129431670899	8.7970709575827	6.15985064082337	7.83186729273262	10.3116452320652
ENSMUSG00000001300	3.35402214412733	1.95782796209823	2.2435199204417	0	0.220511705334067	1.56814860041873
ENSMUSG00000001305	2.72945619241446	2.14731910950306	2.92360763267221	2.34578704616361	3.28013839340725	4.13444156007485
ENSMUSG00000001313	5.10146552203578	1.65033600426526	2.84175239167498	2.32874445515429	0.394186197462598	4.49716941340871
ENSMUSG00000001323	4.63990933609275	2.77822352510105	6.57101144498318	4.90831492650334	3.24818484915428	6.03919511733966
ENSMUSG00000001333	0.0747749924254476	1.51171025653469	0	0	4.92853631832047	0
ENSMUSG00000001334	4.41283740566918	4.63903084588101	0.59964338901764	0	4.87912547071124	4.338262849749
ENSMUSG00000001348	0	0	5.6692948792663	5.7395890666071	2.00567502950045	1.7877484151009
ENSMUSG00000001349	0	0	0.702750032891671	0	0	1.42875706731577
ENSMUSG00000001366	5.17287263375929	3.58710375514848	6.40531048995958	5.27863600401686	5.37695060993365	5.80812226127097
ENSMUSG00000001376	4.12620439490928	2.69020493749782	4.0839128517759	1.2394984816917	3.80632843336355	3.58132747631237
ENSMUSG00000001380	5.08983278972895	2.98219673930318	5.00236377401148	3.71849292932565	4.6223780691971	5.05930813976042
ENSMUSG00000001383	5.57169214544736	3.61876081110652	5.19752652065995	3.47057774276342	5.17130272402995	4.97687794076912
ENSMUSG00000001403	0	1.5985061292181	0	0	2.81636408469003	5.49497422132165
ENSMUSG00000001415	4.7215839059831	3.16680227574925	5.0569625780826	3.60511566289493	4.82593464731965	7.62129897122766
ENSMUSG00000001416	5.18655456394474	4.38226702836774	6.69273869988007	5.28495088505402	5.90196180744423	8.69022431565147
ENSMUSG00000001418	4.45999131037731	3.86024073134475	8.01587898572568	5.46048679589855	4.57900365466108	3.87447563359658
ENSMUSG00000001419	5.1555027956674	2.69365452559955	4.13404155505139	2.71692733633533	6.7399200479786	4.0579313143424
ENSMUSG00000001420	0.534785285227793	0	1.91661622283182	0.788798823030985	1.25665741324976	3.00818561045582
ENSMUSG00000001424	4.49962699491308	2.774629176963	5.18546889667745	5.18167476977663	4.13856592366042	4.40091254537153
ENSMUSG00000001435	0.833880273066799	1.05369882006192	5.17583531662721	7.15102259387938	1.90633049693083	3.32647167814214
ENSMUSG00000001436	2.80416275127349	0	5.62695010589305	3.05674446497262	1.39087235950177	0.685109868167846
ENSMUSG00000001440	4.9519556614297	3.45512366009408	5.45278380584144	4.11971343726396	4.98878330080297	7.86339276604357
ENSMUSG00000001441	5.1640474270436	3.19729240592253	5.37778697863275	3.23867745157902	5.01852047774704	6.36938418363011
ENSMUSG00000001444	0	0	0	0	0	0
ENSMUSG00000001445	4.04947855865624	3.46662997319731	5.78670600133418	4.1531876665504	4.27714623341714	5.08299967422621
ENSMUSG00000001467	3.71669853273725	0.684763812597525	6.55141180557244	4.88429460348699	0.846671045934419	5.30011849603175
ENSMUSG00000001472	6.59792173396299	3.88562279491459	6.83995587483102	5.35539515782023	6.58253237971545	5.40953558172705
ENSMUSG00000001473	1.86067215829326	2.93394299801285	2.42651755653164	2.24641763632456	3.9057754606976	5.15399846574231
ENSMUSG00000001482	3.90271329918304	2.50150861596824	6.53996325049063	3.6197723553425	4.57282900263356	1.82854691977291
ENSMUSG00000001493	0	2.75993446637519	1.58750704574709	0	1.15735675927566	1.08174067189487
ENSMUSG00000001494	0	0	0	0	0	1.03538574448744
ENSMUSG00000001496	0	0	0	0	0	0
ENSMUSG00000001497	0	0	0	0	0	0.841894660062013
ENSMUSG00000001504	0	0.504977090026487	4.07260447394722	0	0	2.24220941240685
ENSMUSG00000001506	1.18838727212259	3.23185228668511	3.2042083690282	0.651858472378622	6.55201878290839	3.14649797843675
ENSMUSG00000001507	2.78825523205004	0.568249922252364	4.38614148621643	1.09302494500497	0.407231505651962	1.46803527232343
ENSMUSG00000001508	0	4.23384306317723	0	0	7.88908908889739	4.80165777762519
ENSMUSG00000001517	0.449195811011865	1.05352678442133	0	0	0	7.5537068507631
ENSMUSG00000001518	3.56197521948333	1.25731722908151	3.94500469402442	2.58389703072189	3.74650097699166	4.64503571762284
ENSMUSG00000001520	3.10732668780619	0.57477462964138	1.51912257822334	0	0.0499681514729378	0.18960065181711
ENSMUSG00000001521	3.43801275400976	1.668483412118	5.01556521215194	0	2.50052544262732	2.31397643431951
ENSMUSG00000001524	3.49647192508956	1.66860363784744	3.22200490361663	3.080577597559	3.85681628698747	5.38615496079668
ENSMUSG00000001525	6.46101669851275	4.86376013403721	5.08199253561006	4.29163839196607	4.29663777233356	5.61243378251717
ENSMUSG00000001542	2.82748856182252	1.38119108080544	4.21701961253926	3.42099073895234	2.73852330460508	5.66382704992925
ENSMUSG00000001552	3.59558456774095	4.03528427909762	6.03855622969493	3.79952729552435	5.04623147223847	6.13362117082676
ENSMUSG00000001555	1.60126246043567	2.48895975758318	1.75567745749196	0	1.99525825823357	2.1125639673965
ENSMUSG00000001558	0.0659967388047352	0	0	0	0	9.19125810487508
ENSMUSG00000001569	3.32015433949282	1.64914757458237	3.56564812189709	2.8410608753954	2.80776509365681	3.69580290638388
ENSMUSG00000001576	4.7872977357322	2.91218900920919	6.08867721156499	4.57013875165581	4.36119438294454	6.02744064303638
ENSMUSG00000001583	0	0	1.63310571435318	0	0	0.0612200382065251
ENSMUSG00000001588	0	0.101365926069371	0	0.37177783036376	0	3.42603471452439
ENSMUSG00000001604	0	3.41241742406713	6.46249765091227	5.20881324345759	8.32034392066708	0.700999948946021
ENSMUSG00000001627	4.42734031440079	3.58312788020732	4.71695790467415	2.76475973318955	5.71971520066231	5.09304971025438
ENSMUSG00000001630	3.20059881569546	2.06096768738852	2.9829597815192	1.93613216609938	2.59126110090976	3.09851331865343
ENSMUSG00000001632	3.21047040554441	1.68607555736058	3.06746464714102	1.95112454400435	2.33033683662997	4.40230307819834
