Gene stable ID	Transcript stable ID
ENSAMXG00000014530	ENSAMXT00000014973
ENSAMXG00000014531	ENSAMXT00000014955
ENSAMXG00000014532	ENSAMXT00000014956
ENSAMXG00000014533	ENSAMXT00000014959
ENSAMXG00000014534	ENSAMXT00000014957
ENSAMXG00000014535	ENSAMXT00000014975
ENSAMXG00000014535	ENSAMXT00000014976
ENSAMXG00000014536	ENSAMXT00000014961
ENSAMXG00000014537	ENSAMXT00000014958
ENSAMXG00000014538	ENSAMXT00000014960
ENSAMXG00000014539	ENSAMXT00000014962
ENSAMXG00000014540	ENSAMXT00000014979
ENSAMXG00000014541	ENSAMXT00000014964
ENSAMXG00000014542	ENSAMXT00000014965
ENSAMXG00000017876	ENSAMXT00000018418
ENSAMXG00000017876	ENSAMXT00000018419
ENSAMXG00000014544	ENSAMXT00000015055
ENSAMXG00000014545	ENSAMXT00000014968
ENSAMXG00000014546	ENSAMXT00000014967
ENSAMXG00000014547	ENSAMXT00000014969
ENSAMXG00000014548	ENSAMXT00000014972
ENSAMXG00000014549	ENSAMXT00000015005
ENSAMXG00000014550	ENSAMXT00000014970
ENSAMXG00000014551	ENSAMXT00000014971
ENSAMXG00000014552	ENSAMXT00000014983
ENSAMXG00000014553	ENSAMXT00000015004
ENSAMXG00000014554	ENSAMXT00000014978
ENSAMXG00000014555	ENSAMXT00000014980
ENSAMXG00000014556	ENSAMXT00000014981
ENSAMXG00000014557	ENSAMXT00000014982
ENSAMXG00000014558	ENSAMXT00000014985
ENSAMXG00000014559	ENSAMXT00000014986
ENSAMXG00000014560	ENSAMXT00000015289
ENSAMXG00000014561	ENSAMXT00000014987
ENSAMXG00000014562	ENSAMXT00000014992
ENSAMXG00000014563	ENSAMXT00000014988
ENSAMXG00000014564	ENSAMXT00000014989
ENSAMXG00000014565	ENSAMXT00000014994
ENSAMXG00000014566	ENSAMXT00000014990
ENSAMXG00000014567	ENSAMXT00000014991
ENSAMXG00000014568	ENSAMXT00000014996
ENSAMXG00000014569	ENSAMXT00000014993
ENSAMXG00000014570	ENSAMXT00000014995
ENSAMXG00000014571	ENSAMXT00000015000
ENSAMXG00000014572	ENSAMXT00000015008
ENSAMXG00000014573	ENSAMXT00000014997
ENSAMXG00000014574	ENSAMXT00000015017
ENSAMXG00000014575	ENSAMXT00000014998
ENSAMXG00000014576	ENSAMXT00000015009
ENSAMXG00000014576	ENSAMXT00000015011
ENSAMXG00000014577	ENSAMXT00000014999
ENSAMXG00000014578	ENSAMXT00000015001
ENSAMXG00000014579	ENSAMXT00000015002
ENSAMXG00000014580	ENSAMXT00000015003
ENSAMXG00000014581	ENSAMXT00000015006
ENSAMXG00000014582	ENSAMXT00000015035
ENSAMXG00000014583	ENSAMXT00000015010
ENSAMXG00000014584	ENSAMXT00000015015
ENSAMXG00000014585	ENSAMXT00000015016
ENSAMXG00000014586	ENSAMXT00000015069
ENSAMXG00000014587	ENSAMXT00000015049
ENSAMXG00000014588	ENSAMXT00000015012
ENSAMXG00000014589	ENSAMXT00000015013
ENSAMXG00000014590	ENSAMXT00000015014
ENSAMXG00000014591	ENSAMXT00000015018
ENSAMXG00000014592	ENSAMXT00000015042
ENSAMXG00000014593	ENSAMXT00000015074
ENSAMXG00000014594	ENSAMXT00000015084
ENSAMXG00000014595	ENSAMXT00000015020
ENSAMXG00000014596	ENSAMXT00000015019
ENSAMXG00000014597	ENSAMXT00000015021
ENSAMXG00000014598	ENSAMXT00000015022
ENSAMXG00000014599	ENSAMXT00000015023
ENSAMXG00000014600	ENSAMXT00000015024
ENSAMXG00000014601	ENSAMXT00000015025
ENSAMXG00000014602	ENSAMXT00000015041
ENSAMXG00000014603	ENSAMXT00000015026
ENSAMXG00000014604	ENSAMXT00000015027
ENSAMXG00000014605	ENSAMXT00000015031
ENSAMXG00000014606	ENSAMXT00000015028
ENSAMXG00000014607	ENSAMXT00000015029
ENSAMXG00000014608	ENSAMXT00000015132
ENSAMXG00000014609	ENSAMXT00000015030
ENSAMXG00000014610	ENSAMXT00000015086
ENSAMXG00000014611	ENSAMXT00000015032
ENSAMXG00000014612	ENSAMXT00000015033
ENSAMXG00000014613	ENSAMXT00000015044
ENSAMXG00000014614	ENSAMXT00000015038
ENSAMXG00000014615	ENSAMXT00000015057
ENSAMXG00000014616	ENSAMXT00000015036
ENSAMXG00000014617	ENSAMXT00000015119
ENSAMXG00000014618	ENSAMXT00000015040
ENSAMXG00000014619	ENSAMXT00000015037
ENSAMXG00000014620	ENSAMXT00000015045
ENSAMXG00000014621	ENSAMXT00000015056
ENSAMXG00000014622	ENSAMXT00000015039
ENSAMXG00000014623	ENSAMXT00000015133
ENSAMXG00000014624	ENSAMXT00000015050
ENSAMXG00000014625	ENSAMXT00000015043
ENSAMXG00000014626	ENSAMXT00000015061
ENSAMXG00000014627	ENSAMXT00000015046
ENSAMXG00000014628	ENSAMXT00000015047
ENSAMXG00000014629	ENSAMXT00000015048
ENSAMXG00000014630	ENSAMXT00000015137
ENSAMXG00000014631	ENSAMXT00000015051
ENSAMXG00000014632	ENSAMXT00000015052
ENSAMXG00000014633	ENSAMXT00000015053
ENSAMXG00000014634	ENSAMXT00000015054
ENSAMXG00000014635	ENSAMXT00000015064
ENSAMXG00000014636	ENSAMXT00000015058
ENSAMXG00000014637	ENSAMXT00000015070
ENSAMXG00000014637	ENSAMXT00000015073
ENSAMXG00000014638	ENSAMXT00000015067
ENSAMXG00000014639	ENSAMXT00000015059
ENSAMXG00000014640	ENSAMXT00000015066
ENSAMXG00000014641	ENSAMXT00000015060
ENSAMXG00000014642	ENSAMXT00000015062
ENSAMXG00000014643	ENSAMXT00000015071
ENSAMXG00000014644	ENSAMXT00000015076
ENSAMXG00000014645	ENSAMXT00000015063
ENSAMXG00000014646	ENSAMXT00000015075
ENSAMXG00000014647	ENSAMXT00000015080
ENSAMXG00000014648	ENSAMXT00000015065
ENSAMXG00000014649	ENSAMXT00000015068
ENSAMXG00000014650	ENSAMXT00000015072
ENSAMXG00000014651	ENSAMXT00000015125
ENSAMXG00000014652	ENSAMXT00000015077
ENSAMXG00000014653	ENSAMXT00000015078
ENSAMXG00000014654	ENSAMXT00000015079
ENSAMXG00000014655	ENSAMXT00000015090
ENSAMXG00000014656	ENSAMXT00000015081
ENSAMXG00000014657	ENSAMXT00000015083
ENSAMXG00000014658	ENSAMXT00000015082
ENSAMXG00000014659	ENSAMXT00000015085
ENSAMXG00000014660	ENSAMXT00000015087
ENSAMXG00000014661	ENSAMXT00000015089
ENSAMXG00000014662	ENSAMXT00000015098
ENSAMXG00000014663	ENSAMXT00000015094
ENSAMXG00000014664	ENSAMXT00000015111
ENSAMXG00000014665	ENSAMXT00000015091
ENSAMXG00000014666	ENSAMXT00000015092
ENSAMXG00000014666	ENSAMXT00000015093
ENSAMXG00000014667	ENSAMXT00000015088
ENSAMXG00000014668	ENSAMXT00000015102
ENSAMXG00000014669	ENSAMXT00000015096
ENSAMXG00000014670	ENSAMXT00000015095
ENSAMXG00000014671	ENSAMXT00000015097
ENSAMXG00000014672	ENSAMXT00000015120
ENSAMXG00000014673	ENSAMXT00000015106
ENSAMXG00000014674	ENSAMXT00000015165
ENSAMXG00000014674	ENSAMXT00000015211
ENSAMXG00000014675	ENSAMXT00000015099
ENSAMXG00000014676	ENSAMXT00000015138
ENSAMXG00000014677	ENSAMXT00000015100
ENSAMXG00000014678	ENSAMXT00000015101
ENSAMXG00000014679	ENSAMXT00000015104
ENSAMXG00000014680	ENSAMXT00000015105
ENSAMXG00000014681	ENSAMXT00000015107
ENSAMXG00000014682	ENSAMXT00000015124
ENSAMXG00000014683	ENSAMXT00000015108
ENSAMXG00000014684	ENSAMXT00000015113
ENSAMXG00000014685	ENSAMXT00000015109
ENSAMXG00000014686	ENSAMXT00000015118
ENSAMXG00000014687	ENSAMXT00000015110
ENSAMXG00000014688	ENSAMXT00000015127
ENSAMXG00000014689	ENSAMXT00000015112
ENSAMXG00000014690	ENSAMXT00000015114
ENSAMXG00000014691	ENSAMXT00000015115
ENSAMXG00000014692	ENSAMXT00000015116
ENSAMXG00000014693	ENSAMXT00000015117
ENSAMXG00000014694	ENSAMXT00000015123
ENSAMXG00000014695	ENSAMXT00000015126
ENSAMXG00000014696	ENSAMXT00000015122
ENSAMXG00000014697	ENSAMXT00000015121
ENSAMXG00000014698	ENSAMXT00000015136
ENSAMXG00000014699	ENSAMXT00000015130
ENSAMXG00000014700	ENSAMXT00000015144
ENSAMXG00000014701	ENSAMXT00000015128
ENSAMXG00000014702	ENSAMXT00000015153
ENSAMXG00000014703	ENSAMXT00000015131
ENSAMXG00000014704	ENSAMXT00000015139
ENSAMXG00000014705	ENSAMXT00000015134
ENSAMXG00000014706	ENSAMXT00000015129
ENSAMXG00000014707	ENSAMXT00000015135
ENSAMXG00000014708	ENSAMXT00000015140
ENSAMXG00000014709	ENSAMXT00000015141
ENSAMXG00000014710	ENSAMXT00000015142
ENSAMXG00000014711	ENSAMXT00000015143
ENSAMXG00000014712	ENSAMXT00000015145
ENSAMXG00000014713	ENSAMXT00000015146
ENSAMXG00000014714	ENSAMXT00000015147
ENSAMXG00000014715	ENSAMXT00000015156
ENSAMXG00000014716	ENSAMXT00000015148
ENSAMXG00000014717	ENSAMXT00000015149
ENSAMXG00000014718	ENSAMXT00000015150
ENSAMXG00000014719	ENSAMXT00000015151
ENSAMXG00000014720	ENSAMXT00000015152
ENSAMXG00000014721	ENSAMXT00000015157
ENSAMXG00000014722	ENSAMXT00000015154
ENSAMXG00000014723	ENSAMXT00000015155
ENSAMXG00000014724	ENSAMXT00000015158
ENSAMXG00000014725	ENSAMXT00000015159
ENSAMXG00000014726	ENSAMXT00000015169
ENSAMXG00000014727	ENSAMXT00000015164
ENSAMXG00000014728	ENSAMXT00000015160
ENSAMXG00000014729	ENSAMXT00000015162
ENSAMXG00000014730	ENSAMXT00000015161
ENSAMXG00000014731	ENSAMXT00000015163
ENSAMXG00000014732	ENSAMXT00000015171
ENSAMXG00000014733	ENSAMXT00000015166
ENSAMXG00000014734	ENSAMXT00000015167
ENSAMXG00000014735	ENSAMXT00000015176
ENSAMXG00000014736	ENSAMXT00000015168
ENSAMXG00000014737	ENSAMXT00000015184
ENSAMXG00000014738	ENSAMXT00000015170
ENSAMXG00000014739	ENSAMXT00000015172
ENSAMXG00000014740	ENSAMXT00000015173
ENSAMXG00000014741	ENSAMXT00000015174
ENSAMXG00000014742	ENSAMXT00000015301
ENSAMXG00000014743	ENSAMXT00000015186
ENSAMXG00000014744	ENSAMXT00000015175
ENSAMXG00000014745	ENSAMXT00000015177
ENSAMXG00000014746	ENSAMXT00000015181
ENSAMXG00000014747	ENSAMXT00000015178
ENSAMXG00000014748	ENSAMXT00000015179
ENSAMXG00000014749	ENSAMXT00000015180
ENSAMXG00000014750	ENSAMXT00000015183
ENSAMXG00000014751	ENSAMXT00000015182
ENSAMXG00000014752	ENSAMXT00000015189
ENSAMXG00000014753	ENSAMXT00000015258
ENSAMXG00000014754	ENSAMXT00000015193
ENSAMXG00000014755	ENSAMXT00000015187
ENSAMXG00000014756	ENSAMXT00000015188
ENSAMXG00000014757	ENSAMXT00000015185
ENSAMXG00000014758	ENSAMXT00000015199
ENSAMXG00000014759	ENSAMXT00000015190
ENSAMXG00000014760	ENSAMXT00000015191
ENSAMXG00000014760	ENSAMXT00000015192
ENSAMXG00000014761	ENSAMXT00000015194
ENSAMXG00000014762	ENSAMXT00000015228
ENSAMXG00000014763	ENSAMXT00000015195
ENSAMXG00000014764	ENSAMXT00000015196
ENSAMXG00000014765	ENSAMXT00000015197
ENSAMXG00000014766	ENSAMXT00000015205
ENSAMXG00000014767	ENSAMXT00000015232
ENSAMXG00000014768	ENSAMXT00000015198
ENSAMXG00000014769	ENSAMXT00000015203
ENSAMXG00000014770	ENSAMXT00000015202
ENSAMXG00000014771	ENSAMXT00000015200
ENSAMXG00000014772	ENSAMXT00000015201
ENSAMXG00000014773	ENSAMXT00000015204
ENSAMXG00000014774	ENSAMXT00000015242
ENSAMXG00000014774	ENSAMXT00000015244
ENSAMXG00000014775	ENSAMXT00000015255
ENSAMXG00000014776	ENSAMXT00000015215
ENSAMXG00000014777	ENSAMXT00000015206
ENSAMXG00000014778	ENSAMXT00000015207
ENSAMXG00000014779	ENSAMXT00000015235
ENSAMXG00000014780	ENSAMXT00000015208
ENSAMXG00000014781	ENSAMXT00000015221
ENSAMXG00000014782	ENSAMXT00000015213
ENSAMXG00000014783	ENSAMXT00000015212
ENSAMXG00000014784	ENSAMXT00000015209
ENSAMXG00000014785	ENSAMXT00000015210
ENSAMXG00000014786	ENSAMXT00000015214
ENSAMXG00000014787	ENSAMXT00000015236
ENSAMXG00000014787	ENSAMXT00000015238
ENSAMXG00000014788	ENSAMXT00000015216
ENSAMXG00000014789	ENSAMXT00000015222
ENSAMXG00000014790	ENSAMXT00000015217
ENSAMXG00000014791	ENSAMXT00000015218
ENSAMXG00000014792	ENSAMXT00000015219
ENSAMXG00000014793	ENSAMXT00000015230
ENSAMXG00000014794	ENSAMXT00000015220
ENSAMXG00000014795	ENSAMXT00000015223
ENSAMXG00000014796	ENSAMXT00000015231
ENSAMXG00000014797	ENSAMXT00000015225
ENSAMXG00000014798	ENSAMXT00000015279
ENSAMXG00000014799	ENSAMXT00000015224
ENSAMXG00000014800	ENSAMXT00000015229
ENSAMXG00000014801	ENSAMXT00000015347
ENSAMXG00000014802	ENSAMXT00000015226
ENSAMXG00000014803	ENSAMXT00000015227
ENSAMXG00000014804	ENSAMXT00000015233
ENSAMXG00000014805	ENSAMXT00000015234
ENSAMXG00000014806	ENSAMXT00000015243
ENSAMXG00000014807	ENSAMXT00000015239
ENSAMXG00000014808	ENSAMXT00000015237
ENSAMXG00000014809	ENSAMXT00000015245
ENSAMXG00000014810	ENSAMXT00000015241
ENSAMXG00000014811	ENSAMXT00000015240
ENSAMXG00000014812	ENSAMXT00000015247
ENSAMXG00000014812	ENSAMXT00000015248
ENSAMXG00000014813	ENSAMXT00000015250
ENSAMXG00000014814	ENSAMXT00000015252
ENSAMXG00000014815	ENSAMXT00000015246
ENSAMXG00000014816	ENSAMXT00000015277
ENSAMXG00000014817	ENSAMXT00000015249
ENSAMXG00000014818	ENSAMXT00000015269
ENSAMXG00000014819	ENSAMXT00000015251
ENSAMXG00000014820	ENSAMXT00000015263
ENSAMXG00000014821	ENSAMXT00000015253
ENSAMXG00000014822	ENSAMXT00000015254
ENSAMXG00000014823	ENSAMXT00000015262
ENSAMXG00000014824	ENSAMXT00000015260
ENSAMXG00000014825	ENSAMXT00000015257
ENSAMXG00000014826	ENSAMXT00000015429
ENSAMXG00000014827	ENSAMXT00000015256
ENSAMXG00000014828	ENSAMXT00000015259
ENSAMXG00000014829	ENSAMXT00000015275
ENSAMXG00000014830	ENSAMXT00000015342
ENSAMXG00000014831	ENSAMXT00000015266
ENSAMXG00000014832	ENSAMXT00000015261
ENSAMXG00000014833	ENSAMXT00000015286
ENSAMXG00000014834	ENSAMXT00000015265
ENSAMXG00000014835	ENSAMXT00000015264
ENSAMXG00000014836	ENSAMXT00000015361
ENSAMXG00000014837	ENSAMXT00000015267
ENSAMXG00000014838	ENSAMXT00000015268
ENSAMXG00000014839	ENSAMXT00000015270
ENSAMXG00000014840	ENSAMXT00000015271
ENSAMXG00000014841	ENSAMXT00000015272
ENSAMXG00000014842	ENSAMXT00000015273
ENSAMXG00000014843	ENSAMXT00000015274
ENSAMXG00000014844	ENSAMXT00000015276
ENSAMXG00000014845	ENSAMXT00000015290
ENSAMXG00000014846	ENSAMXT00000015281
ENSAMXG00000014847	ENSAMXT00000015385
ENSAMXG00000014848	ENSAMXT00000015278
ENSAMXG00000014849	ENSAMXT00000015287
ENSAMXG00000014850	ENSAMXT00000015280
ENSAMXG00000014851	ENSAMXT00000015315
ENSAMXG00000014852	ENSAMXT00000015292
ENSAMXG00000014853	ENSAMXT00000015283
ENSAMXG00000014854	ENSAMXT00000015282
ENSAMXG00000014855	ENSAMXT00000015284
ENSAMXG00000014856	ENSAMXT00000015285
ENSAMXG00000014857	ENSAMXT00000015339
ENSAMXG00000014858	ENSAMXT00000015288
ENSAMXG00000014859	ENSAMXT00000015291
ENSAMXG00000014860	ENSAMXT00000015312
ENSAMXG00000014861	ENSAMXT00000015293
ENSAMXG00000014862	ENSAMXT00000015294
ENSAMXG00000014863	ENSAMXT00000015297
ENSAMXG00000014863	ENSAMXT00000015298
ENSAMXG00000014864	ENSAMXT00000015321
ENSAMXG00000014865	ENSAMXT00000015296
ENSAMXG00000014866	ENSAMXT00000015295
ENSAMXG00000014867	ENSAMXT00000015313
ENSAMXG00000014868	ENSAMXT00000015302
ENSAMXG00000014869	ENSAMXT00000015303
ENSAMXG00000014870	ENSAMXT00000015300
ENSAMXG00000014871	ENSAMXT00000015304
ENSAMXG00000014872	ENSAMXT00000015306
ENSAMXG00000014873	ENSAMXT00000015305
ENSAMXG00000014874	ENSAMXT00000015307
ENSAMXG00000014875	ENSAMXT00000015308
ENSAMXG00000014876	ENSAMXT00000015309
ENSAMXG00000014877	ENSAMXT00000015328
ENSAMXG00000014878	ENSAMXT00000015310
ENSAMXG00000014879	ENSAMXT00000015311
ENSAMXG00000014880	ENSAMXT00000015314
ENSAMXG00000014881	ENSAMXT00000015325
ENSAMXG00000014882	ENSAMXT00000015316
ENSAMXG00000014883	ENSAMXT00000015317
ENSAMXG00000014884	ENSAMXT00000015318
ENSAMXG00000014885	ENSAMXT00000015319
ENSAMXG00000014886	ENSAMXT00000015329
ENSAMXG00000014887	ENSAMXT00000015320
ENSAMXG00000014888	ENSAMXT00000015323
ENSAMXG00000014889	ENSAMXT00000015322
ENSAMXG00000014890	ENSAMXT00000015324
ENSAMXG00000014891	ENSAMXT00000015326
ENSAMXG00000014892	ENSAMXT00000015327
ENSAMXG00000014893	ENSAMXT00000015330
ENSAMXG00000014894	ENSAMXT00000015335
ENSAMXG00000014895	ENSAMXT00000015331
ENSAMXG00000014896	ENSAMXT00000015333
ENSAMXG00000014897	ENSAMXT00000015332
ENSAMXG00000014898	ENSAMXT00000015338
ENSAMXG00000014899	ENSAMXT00000015336
ENSAMXG00000014899	ENSAMXT00000015337
ENSAMXG00000014900	ENSAMXT00000015334
ENSAMXG00000014901	ENSAMXT00000015348
ENSAMXG00000014902	ENSAMXT00000015341
ENSAMXG00000014903	ENSAMXT00000015340
ENSAMXG00000014904	ENSAMXT00000015365
ENSAMXG00000014905	ENSAMXT00000015344
ENSAMXG00000014906	ENSAMXT00000015346
ENSAMXG00000014907	ENSAMXT00000015350
ENSAMXG00000014908	ENSAMXT00000015343
ENSAMXG00000014909	ENSAMXT00000015345
ENSAMXG00000014910	ENSAMXT00000015349
ENSAMXG00000014910	ENSAMXT00000015352
ENSAMXG00000014911	ENSAMXT00000015353
ENSAMXG00000014912	ENSAMXT00000015363
ENSAMXG00000014913	ENSAMXT00000015351
ENSAMXG00000014914	ENSAMXT00000015396
ENSAMXG00000014915	ENSAMXT00000015362
ENSAMXG00000014916	ENSAMXT00000015405
ENSAMXG00000014917	ENSAMXT00000015354
ENSAMXG00000014918	ENSAMXT00000015355
ENSAMXG00000014919	ENSAMXT00000015356
ENSAMXG00000014920	ENSAMXT00000015454
ENSAMXG00000014921	ENSAMXT00000015357
ENSAMXG00000014922	ENSAMXT00000015358
ENSAMXG00000014923	ENSAMXT00000015359
ENSAMXG00000014924	ENSAMXT00000015360
ENSAMXG00000014925	ENSAMXT00000015389
ENSAMXG00000014926	ENSAMXT00000015374
ENSAMXG00000014927	ENSAMXT00000015370
ENSAMXG00000014928	ENSAMXT00000015364
ENSAMXG00000014929	ENSAMXT00000015366
ENSAMXG00000014930	ENSAMXT00000015367
ENSAMXG00000014931	ENSAMXT00000015368
ENSAMXG00000014932	ENSAMXT00000015369
ENSAMXG00000014933	ENSAMXT00000015371
ENSAMXG00000014934	ENSAMXT00000015390
ENSAMXG00000014935	ENSAMXT00000015372
ENSAMXG00000014936	ENSAMXT00000015376
ENSAMXG00000014937	ENSAMXT00000015373
ENSAMXG00000014938	ENSAMXT00000015375
ENSAMXG00000014939	ENSAMXT00000015562
ENSAMXG00000014940	ENSAMXT00000015408
ENSAMXG00000014941	ENSAMXT00000015377
ENSAMXG00000014942	ENSAMXT00000015380
ENSAMXG00000014943	ENSAMXT00000015386
ENSAMXG00000014944	ENSAMXT00000015378
ENSAMXG00000014945	ENSAMXT00000015379
ENSAMXG00000014946	ENSAMXT00000015382
ENSAMXG00000014947	ENSAMXT00000015383
ENSAMXG00000014948	ENSAMXT00000015381
ENSAMXG00000014949	ENSAMXT00000015384
ENSAMXG00000014950	ENSAMXT00000016267
ENSAMXG00000014951	ENSAMXT00000015427
ENSAMXG00000014951	ENSAMXT00000015437
ENSAMXG00000014952	ENSAMXT00000015387
ENSAMXG00000014953	ENSAMXT00000015388
ENSAMXG00000014954	ENSAMXT00000015392
ENSAMXG00000014955	ENSAMXT00000015679
ENSAMXG00000014956	ENSAMXT00000015391
ENSAMXG00000014957	ENSAMXT00000015395
ENSAMXG00000014958	ENSAMXT00000015393
ENSAMXG00000014959	ENSAMXT00000015394
ENSAMXG00000014960	ENSAMXT00000015397
ENSAMXG00000014961	ENSAMXT00000015426
ENSAMXG00000014962	ENSAMXT00000015438
ENSAMXG00000014963	ENSAMXT00000015400
ENSAMXG00000014964	ENSAMXT00000015398
ENSAMXG00000014965	ENSAMXT00000015409
ENSAMXG00000014966	ENSAMXT00000015399
ENSAMXG00000014967	ENSAMXT00000015403
ENSAMXG00000014968	ENSAMXT00000015401
ENSAMXG00000014969	ENSAMXT00000015402
ENSAMXG00000014970	ENSAMXT00000015404
ENSAMXG00000014971	ENSAMXT00000015406
ENSAMXG00000014972	ENSAMXT00000015407
ENSAMXG00000014973	ENSAMXT00000015412
ENSAMXG00000014974	ENSAMXT00000015410
ENSAMXG00000014975	ENSAMXT00000015421
ENSAMXG00000014976	ENSAMXT00000015411
ENSAMXG00000014977	ENSAMXT00000015414
ENSAMXG00000014978	ENSAMXT00000015413
ENSAMXG00000014979	ENSAMXT00000015418
ENSAMXG00000014980	ENSAMXT00000015415
ENSAMXG00000014981	ENSAMXT00000015416
ENSAMXG00000014982	ENSAMXT00000015417
ENSAMXG00000014983	ENSAMXT00000015419
ENSAMXG00000014984	ENSAMXT00000015431
ENSAMXG00000014985	ENSAMXT00000015420
ENSAMXG00000014986	ENSAMXT00000015425
ENSAMXG00000014987	ENSAMXT00000015428
ENSAMXG00000014988	ENSAMXT00000015422
ENSAMXG00000014989	ENSAMXT00000015423
ENSAMXG00000014990	ENSAMXT00000015432
ENSAMXG00000014991	ENSAMXT00000015424
ENSAMXG00000014992	ENSAMXT00000015430
ENSAMXG00000014993	ENSAMXT00000015433
ENSAMXG00000014994	ENSAMXT00000015434
ENSAMXG00000014995	ENSAMXT00000015435
ENSAMXG00000014996	ENSAMXT00000015436
ENSAMXG00000014997	ENSAMXT00000015439
ENSAMXG00000014998	ENSAMXT00000015440
ENSAMXG00000014999	ENSAMXT00000015451
ENSAMXG00000015000	ENSAMXT00000015441
ENSAMXG00000015001	ENSAMXT00000015442
ENSAMXG00000015002	ENSAMXT00000015443
ENSAMXG00000015003	ENSAMXT00000015444
ENSAMXG00000015004	ENSAMXT00000015457
ENSAMXG00000015005	ENSAMXT00000015445
ENSAMXG00000015006	ENSAMXT00000015446
ENSAMXG00000015007	ENSAMXT00000015447
ENSAMXG00000015008	ENSAMXT00000015448
ENSAMXG00000015009	ENSAMXT00000015452
ENSAMXG00000015010	ENSAMXT00000015449
ENSAMXG00000015011	ENSAMXT00000015450
ENSAMXG00000015012	ENSAMXT00000015459
ENSAMXG00000015013	ENSAMXT00000015453
ENSAMXG00000015014	ENSAMXT00000015458
ENSAMXG00000015015	ENSAMXT00000015455
ENSAMXG00000015016	ENSAMXT00000015456
ENSAMXG00000015017	ENSAMXT00000015467
ENSAMXG00000015018	ENSAMXT00000015460
ENSAMXG00000015019	ENSAMXT00000015462
ENSAMXG00000015020	ENSAMXT00000015461
ENSAMXG00000015021	ENSAMXT00000015463
ENSAMXG00000015022	ENSAMXT00000015464
ENSAMXG00000015023	ENSAMXT00000015477
ENSAMXG00000015024	ENSAMXT00000015465
ENSAMXG00000015025	ENSAMXT00000015466
ENSAMXG00000015026	ENSAMXT00000015468
ENSAMXG00000015027	ENSAMXT00000015469
ENSAMXG00000015028	ENSAMXT00000015503
ENSAMXG00000015029	ENSAMXT00000015470
ENSAMXG00000015030	ENSAMXT00000015471
ENSAMXG00000015031	ENSAMXT00000015472
ENSAMXG00000015032	ENSAMXT00000015492
ENSAMXG00000015033	ENSAMXT00000015483
ENSAMXG00000015034	ENSAMXT00000015473
ENSAMXG00000015035	ENSAMXT00000015475
ENSAMXG00000015036	ENSAMXT00000015474
ENSAMXG00000015037	ENSAMXT00000015478
ENSAMXG00000015038	ENSAMXT00000015476
ENSAMXG00000015039	ENSAMXT00000015516
ENSAMXG00000015040	ENSAMXT00000015479
ENSAMXG00000015041	ENSAMXT00000015480
ENSAMXG00000015042	ENSAMXT00000015531
ENSAMXG00000015043	ENSAMXT00000015487
ENSAMXG00000015044	ENSAMXT00000015509
ENSAMXG00000015045	ENSAMXT00000015481
ENSAMXG00000015046	ENSAMXT00000015489
ENSAMXG00000015047	ENSAMXT00000015523
ENSAMXG00000015048	ENSAMXT00000015482
ENSAMXG00000015049	ENSAMXT00000015488
ENSAMXG00000015050	ENSAMXT00000015501
ENSAMXG00000015051	ENSAMXT00000015484
ENSAMXG00000015052	ENSAMXT00000015485
ENSAMXG00000015053	ENSAMXT00000015486
ENSAMXG00000015054	ENSAMXT00000015591
ENSAMXG00000015055	ENSAMXT00000015497
ENSAMXG00000015055	ENSAMXT00000015498
ENSAMXG00000015056	ENSAMXT00000015517
ENSAMXG00000015057	ENSAMXT00000015505
ENSAMXG00000015058	ENSAMXT00000015490
ENSAMXG00000015059	ENSAMXT00000015556
ENSAMXG00000015060	ENSAMXT00000015491
ENSAMXG00000015061	ENSAMXT00000015584
ENSAMXG00000015062	ENSAMXT00000015493
ENSAMXG00000015063	ENSAMXT00000015494
ENSAMXG00000015064	ENSAMXT00000015495
ENSAMXG00000015065	ENSAMXT00000015496
ENSAMXG00000015066	ENSAMXT00000015500
ENSAMXG00000015067	ENSAMXT00000015499
ENSAMXG00000015068	ENSAMXT00000015525
ENSAMXG00000015069	ENSAMXT00000015502
ENSAMXG00000015070	ENSAMXT00000015510
ENSAMXG00000015071	ENSAMXT00000015504
ENSAMXG00000015072	ENSAMXT00000015511
ENSAMXG00000015073	ENSAMXT00000015506
ENSAMXG00000015074	ENSAMXT00000015520
ENSAMXG00000015074	ENSAMXT00000015522
ENSAMXG00000015075	ENSAMXT00000015521
ENSAMXG00000015076	ENSAMXT00000015507
ENSAMXG00000015077	ENSAMXT00000015508
ENSAMXG00000015078	ENSAMXT00000015514
ENSAMXG00000015079	ENSAMXT00000015512
ENSAMXG00000015080	ENSAMXT00000015513
ENSAMXG00000015081	ENSAMXT00000015529
ENSAMXG00000015082	ENSAMXT00000015515
ENSAMXG00000015083	ENSAMXT00000015518
ENSAMXG00000015084	ENSAMXT00000015519
ENSAMXG00000015085	ENSAMXT00000015541
ENSAMXG00000015086	ENSAMXT00000015524
ENSAMXG00000015087	ENSAMXT00000015538
ENSAMXG00000015087	ENSAMXT00000015540
ENSAMXG00000015088	ENSAMXT00000015527
ENSAMXG00000015089	ENSAMXT00000015526
ENSAMXG00000015090	ENSAMXT00000015545
ENSAMXG00000015091	ENSAMXT00000015528
ENSAMXG00000015092	ENSAMXT00000015536
ENSAMXG00000015093	ENSAMXT00000015530
ENSAMXG00000015094	ENSAMXT00000015532
