"tree_file"	"parent"	"node"	"label"	"lrt"	"pvalue"	"qvalue"	"selected"
"genetree.2566"	25	26	"Euteleosteomorpha"	2.95403879135847e-09	0.99996	1	0
"genetree.2566"	24	28	"Amniota"	0.240160994588223	0.62409	1	0
"genetree.2566"	29	30	"Boreoeutheria"	3.19123500958085e-08	0.99986	1	0
"genetree.2566"	30	31	"Euarchontoglires"	7.70523911342025e-09	0.99993	1	0
"genetree.2566"	31	32	"Catarrhini"	2.07437551580369e-08	0.99989	1	0
"genetree.2566"	33	34	"Murinae"	5.18484739586711e-08	0.99982	1	0
"genetree.2566"	33	42	"Lagomorpha"	1.28202373161912e-08	0.99991	1	0
"genetree.2566"	30	43	"Laurasiatheria"	0.254765009420225	0.61374	1	0
"genetree.2566"	43	45	"Caniformia"	4.63755164889881	0.03128	0.869139209352518	0
"genetree.2566"	43	45	"Caniformia"	9.78616299107671e-09	0.99992	1	0
"genetree.2567"	16	21	"Clupeocephala"	11.3013337144948	0.00077451	0.0702605954945499	0
"genetree.2567"	16	17	"Clupeocephala"	0.0160247827589046	0.89927	1	0
"genetree.2567"	21	24	"Otophysi"	0.462664688006043	0.49638	1	0
"genetree.2567"	17	18	"Otophysi"	0.040585590802948	0.84034	1	0
"genetree.2567"	21	22	"Euteleosteomorpha"	2.25215194049815	0.13343	1	0
"genetree.2567"	22	23	"Ovalentaria"	4.24915924668312e-09	0.99995	1	0
"genetree.2567"	22	23	"Ovalentaria"	2.33398168347776e-07	0.99961	1	0
"genetree.2567"	22	23	"Ovalentaria"	2.55065970122814e-07	0.9996	1	0
"genetree.2567"	19	20	"Ovalentaria"	2.51398887485266e-07	0.9996	1	0
"genetree.2567"	19	20	"Ovalentaria"	4.61295712739229e-09	0.99995	1	0
"genetree.2567"	19	20	"Ovalentaria"	4.20448486693203e-07	0.99948	1	0
"genetree.2567"	15	25	"Amniota"	2.10884025997075	0.14645	1	0
"genetree.2567"	25	26	"Boreoeutheria"	1.69005943462253e-07	0.99967	1	0
"genetree.2567"	25	26	"Boreoeutheria"	6.69388100504875e-10	0.99998	1	0
"genetree.2569"	16	17	"Boreoeutheria"	0	1	1	0
"genetree.2569"	17	18	"Euarchontoglires"	0.472326313582016	0.49192	1	0
"genetree.2569"	18	20	"Glires"	0	1	1	0
"genetree.2569"	18	20	"Glires"	0	1	1	0
"genetree.2569"	20	21	"Murinae"	0	1	1	0
"genetree.2569"	17	22	"Laurasiatheria"	0	1	1	0
"genetree.2569"	15	24	"Clupeocephala"	0	1	1	0
"genetree.2569"	24	25	"Euteleosteomorpha"	4.53625418827869	0.033184	0.902634014482227	0
"genetree.2569"	24	25	"Euteleosteomorpha"	2.25207993522054	0.13343	1	0
"genetree.257"	36	37	"Osteoglossocephalai"	3.79003313521389	0.051559	1	0
"genetree.257"	36	37	"Osteoglossocephalai"	7.6834112405777e-09	0.99993	1	0
"genetree.257"	37	41	"Clupeocephala"	7.93370418250561e-08	0.99978	1	0
"genetree.257"	41	43	"Euteleosteomorpha"	7.96571839600801e-08	0.99977	1	0
"genetree.257"	39	40	"Ovalentaria"	1.28056854009628e-09	0.99997	1	0
"genetree.257"	39	40	"Ovalentaria"	0	1	1	0
"genetree.257"	41	42	"Otophysi"	1.96686106608831	0.16078	1	0
"genetree.257"	45	46	"Boreoeutheria"	0.133073990815319	0.71527	1	0
"genetree.257"	46	47	"Euarchontoglires"	0	1	1	0
"genetree.257"	47	48	"Catarrhini"	2.09809513762593e-07	0.99963	1	0
"genetree.257"	47	49	"Glires"	0.0186293175793253	0.89143	1	0
"genetree.257"	49	50	"Murinae"	2.00816430151463e-09	0.99996	1	0
"genetree.2570"	20	21	"Osteoglossocephalai"	1.50983563487534	0.21916	1	0
"genetree.2570"	21	26	"Clupeocephala"	1.35409829541459	0.24456	1	0
"genetree.2570"	21	22	"Clupeocephala"	3.00351530313492e-08	0.99986	1	0
"genetree.2570"	26	27	"Euteleosteomorpha"	1.20489858090878e-08	0.99991	1	0
"genetree.2570"	22	23	"Euteleosteomorpha"	2.44181137531996e-07	0.99961	1	0
"genetree.2570"	27	28	"Ovalentaria"	2.77301296591759e-07	0.99958	1	0
"genetree.2570"	27	28	"Ovalentaria"	1.15251168608665e-08	0.99991	1	0
"genetree.2570"	26	29	"Otophysi"	3.16358637064695e-08	0.99986	1	0
"genetree.2570"	22	25	"Otophysi"	2.8521753847599e-09	0.99996	1	0
"genetree.2571"	20	21	"Theria"	1.14918991194281	0.28372	1	0
"genetree.2571"	21	22	"Boreoeutheria"	9.79838659986854e-07	0.99921	1	0
"genetree.2571"	22	23	"Euarchontoglires"	1.829321263358e-07	0.99966	1	0
"genetree.2571"	23	24	"Catarrhini"	3.2504613045603e-07	0.99955	1	0
"genetree.2571"	23	24	"Catarrhini"	3.58268152922392e-08	0.99985	1	0
"genetree.2571"	23	25	"Glires"	0	1	1	0
"genetree.2571"	25	26	"Murinae"	0	1	1	0
"genetree.2571"	22	27	"Laurasiatheria"	6.81829988025129e-07	0.99934	1	0
"genetree.2571"	22	27	"Laurasiatheria"	0	1	1	0
"genetree.2571"	27	28	"Caniformia"	3.27112502418458e-07	0.99954	1	0
"genetree.2573"	19	20	"Boreoeutheria"	1.97323970496655e-08	0.99989	1	0
"genetree.2573"	20	21	"Laurasiatheria"	5.92262949794531e-09	0.99994	1	0
"genetree.2573"	21	22	"Caniformia"	2.41780071519315e-07	0.99961	1	0
"genetree.2573"	20	23	"Euarchontoglires"	2.15222826227546e-08	0.99988	1	0
"genetree.2573"	24	25	"Murinae"	8.70102667249739e-07	0.99926	1	0
"genetree.2573"	18	27	"Osteoglossocephalai"	1.09270331449807e-07	0.99974	1	0
"genetree.2573"	27	30	"Clupeocephala"	1.19034666568041e-08	0.99991	1	0
"genetree.2573"	27	28	"Clupeocephala"	2.95069185085595e-07	0.99957	1	0
"genetree.2573"	30	32	"Euteleosteomorpha"	0.0558940620394424	0.81311	1	0
"genetree.2573"	28	29	"Euteleosteomorpha"	5.6942406341841	0.017021	0.584806363881514	0
"genetree.2574"	17	18	"Clupeocephala"	2.8299675397684	0.09252	1	0
"genetree.2574"	18	19	"Euteleosteomorpha"	0	1	1	0
"genetree.2574"	19	20	"Ovalentaria"	3.87444742955267e-09	0.99995	1	0
"genetree.2574"	18	21	"Otophysi"	2.1780716222238	0.13999	1	0
"genetree.2574"	17	22	"Amniota"	0.659443700380507	0.41676	1	0
"genetree.2574"	22	23	"Boreoeutheria"	1.40062184073031e-09	0.99997	1	0
"genetree.2574"	22	23	"Boreoeutheria"	0.416240346658014	0.51882	1	0
"genetree.2574"	24	25	"Catarrhini"	2.26827978622168e-08	0.99988	1	0
"genetree.2574"	24	26	"Glires"	5.57665771339089e-08	0.99981	1	0
"genetree.2574"	26	28	"Murinae"	1.30967237055302e-10	0.99999	1	0
"genetree.2574"	26	28	"Murinae"	4.49428625870496e-07	0.99947	1	0
"genetree.2574"	23	29	"Laurasiatheria"	1.95359461940825e-09	0.99996	1	0
"genetree.2575"	16	17	"Osteoglossocephalai"	1.15240254672244e-07	0.99973	1	0
"genetree.2575"	17	18	"Clupeocephala"	3.06681613437831e-09	0.99996	1	0
"genetree.2575"	18	19	"Ovalentaria"	1.2732925824821e-10	0.99999	1	0
"genetree.2575"	18	19	"Ovalentaria"	7.03876139596105e-08	0.99979	1	0
"genetree.2575"	17	20	"Euteleosteomorpha"	2.77166612683868	0.095946	1	0
"genetree.2576"	20	21	"Theria"	0.785334969245014	0.37551	1	0
"genetree.2576"	21	22	"Boreoeutheria"	0	1	1	0
"genetree.2576"	21	22	"Boreoeutheria"	5.75091689825058e-08	0.99981	1	0
"genetree.2576"	22	23	"Laurasiatheria"	4.89075318910182e-07	0.99944	1	0
"genetree.2576"	22	23	"Laurasiatheria"	6.65560946799815e-07	0.99935	1	0
"genetree.2576"	23	24	"Caniformia"	5.73170837014914e-07	0.9994	1	0
"genetree.2576"	22	25	"Euarchontoglires"	2.15237378142774e-07	0.99963	1	0
"genetree.2576"	22	25	"Euarchontoglires"	4.1094608604908e-08	0.99984	1	0
"genetree.2576"	25	28	"Catarrhini"	8.30739736557007e-07	0.99927	1	0
"genetree.2577"	19	20	"Neopterygii"	4.56348061561584e-07	0.99946	1	0
"genetree.2577"	20	21	"Clupeocephala"	4.31609805673361e-08	0.99983	1	0
"genetree.2577"	20	25	"Euteleosteomorpha"	3.19138052873313e-07	0.99955	1	0
"genetree.2577"	21	22	"Euteleosteomorpha"	7.69374310038984e-07	0.9993	1	0
"genetree.2577"	22	23	"Ovalentaria"	4.27186023443937e-07	0.99948	1	0
"genetree.2577"	22	23	"Ovalentaria"	1.93540472537279e-08	0.99989	1	0
"genetree.2577"	19	27	"Amniota"	0	1	1	0
"genetree.2577"	27	28	"Theria"	1.9485335273057	0.16274	1	0
"genetree.2577"	28	29	"Boreoeutheria"	1.90033460967243e-07	0.99965	1	0
"genetree.2577"	29	30	"Euarchontoglires"	1.87064870260656e-07	0.99965	1	0
"genetree.2577"	30	31	"Catarrhini"	5.93863660469651e-08	0.99981	1	0
"genetree.2577"	32	33	"Murinae"	1.30112016758358	0.25401	1	0
"genetree.2577"	29	34	"Laurasiatheria"	2.39524524658918e-08	0.99988	1	0
"genetree.2578"	16	17	"Clupeocephala"	6.04341039434075e-08	0.9998	1	0
"genetree.2578"	17	18	"Euteleosteomorpha"	1.96450855582952e-10	0.99999	1	0
"genetree.2579"	18	19	"Osteoglossocephalai"	2.89763414034678	0.08871	1	0
"genetree.2579"	19	23	"Clupeocephala"	7.35868525225669e-07	0.99932	1	0
"genetree.2579"	23	24	"Euteleosteomorpha"	1.41127352304466	0.23484	1	0
"genetree.2579"	18	25	"Amniota"	1.06238044822385	0.30267	1	0
"genetree.2579"	25	26	"Theria"	0.329406247365114	0.56601	1	0
"genetree.2579"	32	33	"Murinae"	0	1	1	0
"genetree.258"	60	61	"Clupeocephala"	0.159066975960741	0.69002	1	0
"genetree.258"	60	61	"Clupeocephala"	2.1427177095029	0.14325	1	0
"genetree.258"	61	66	"Euteleosteomorpha"	0.320582865795586	0.57126	1	0
"genetree.258"	66	67	"Ovalentaria"	2.87254806607962e-07	0.99957	1	0
"genetree.258"	60	71	"Amniota"	4.07453626394272e-07	0.99949	1	0
"genetree.258"	60	71	"Amniota"	1.06898369267583e-07	0.99974	1	0
"genetree.258"	72	73	"Eutheria"	0	1	1	0
"genetree.258"	72	73	"Eutheria"	4.11935616284609e-07	0.99949	1	0
"genetree.258"	72	73	"Eutheria"	0	1	1	0
"genetree.258"	73	97	"Glires"	0.020588227926055	0.88591	1	0
"genetree.258"	97	98	"Murinae"	0	1	1	0
"genetree.258"	97	98	"Murinae"	0	1	1	0
"genetree.258"	98	99	"Murinae"	0	1	1	0
"genetree.258"	98	101	"Murinae"	0.171966111811344	0.67837	1	0
"genetree.258"	76	77	"Murinae"	9.98552422970533e-07	0.9992	1	0
"genetree.258"	80	82	"Murinae"	0	1	1	0
"genetree.258"	74	83	"Laurasiatheria"	3.84869053959846e-07	0.99951	1	0
"genetree.258"	84	85	"Bovidae"	1.16706360131502e-07	0.99973	1	0
"genetree.258"	85	86	"Bovidae"	0.0990554910094943	0.75297	1	0
"genetree.2580"	18	19	"Osteoglossocephalai"	1.58489020373236	0.20806	1	0
"genetree.2580"	19	23	"Clupeocephala"	0.420394176420814	0.51674	1	0
"genetree.2580"	19	20	"Clupeocephala"	2.5474582798779e-07	0.9996	1	0
"genetree.2580"	20	21	"Euteleosteomorpha"	1.41912020827294	0.23355	1	0
"genetree.2580"	23	25	"Otophysi"	1.2973032426089e-07	0.99971	1	0
"genetree.2580"	18	26	"Theria"	1.8382834891454	0.17515	1	0
"genetree.2580"	26	27	"Boreoeutheria"	5.42612409570575	0.019838	0.645904123926445	0
"genetree.2580"	27	28	"Euarchontoglires"	0	1	1	0
"genetree.2580"	28	29	"Glires"	0.00347962209343677	0.95296	1	0
"genetree.2580"	29	30	"Murinae"	7.28468876332045e-08	0.99978	1	0
"genetree.2580"	27	32	"Laurasiatheria"	8.60040017869323e-07	0.99926	1	0
"genetree.2581"	18	19	"Osteoglossocephalai"	10.2239495363683	0.0013863	0.10620439831391	0
"genetree.2581"	19	20	"Clupeocephala"	0.930202165000082	0.33481	1	0
"genetree.2581"	20	21	"Euteleosteomorpha"	3.12481763718097	0.077109	1	0
"genetree.2581"	23	24	"Euteleosteomorpha"	0.302683699919726	0.5822	1	0
"genetree.2581"	25	26	"Theria"	8.2189217209816e-08	0.99977	1	0
"genetree.2581"	26	27	"Boreoeutheria"	2.2373569663614e-07	0.99962	1	0
"genetree.2581"	27	28	"Euarchontoglires"	6.92671164870262e-09	0.99993	1	0
"genetree.2581"	27	28	"Euarchontoglires"	1.39043550007045e-07	0.9997	1	0
"genetree.2581"	29	30	"Murinae"	0	1	1	0
"genetree.2581"	27	32	"Laurasiatheria"	6.26459950581193e-09	0.99994	1	0
"genetree.2581"	32	33	"Caniformia"	9.00618033483624e-08	0.99976	1	0
"genetree.2581"	32	33	"Caniformia"	6.4101186580956e-08	0.9998	1	0
"genetree.2582"	16	16	"Euteleostomi"	10.9686267919606	0.00092667	0.0800199487311347	0
"genetree.2582"	17	19	"Clupeocephala"	10.9686267919606	0.00092667	0.0800199487311347	0
"genetree.2582"	17	18	"Clupeocephala"	6.49961293675005e-07	0.99936	1	0
"genetree.2582"	16	21	"Amniota"	8.98042344488204e-07	0.99924	1	0
"genetree.2582"	21	22	"Theria"	9.24774212762713e-07	0.99923	1	0
"genetree.2582"	22	23	"Boreoeutheria"	5.67961251363158e-08	0.99981	1	0
"genetree.2582"	23	24	"Euarchontoglires"	0	1	1	0
"genetree.2582"	24	25	"Glires"	0	1	1	0
"genetree.2582"	25	26	"Murinae"	5.9253943618387e-07	0.99939	1	0
"genetree.2582"	24	27	"Catarrhini"	8.82500899024308e-07	0.99925	1	0
"genetree.2582"	23	28	"Laurasiatheria"	6.39411155134439e-08	0.9998	1	0
"genetree.2582"	28	29	"Caniformia"	6.04282831773162e-07	0.99938	1	0
"genetree.2583"	21	22	"Clupeocephala"	7.814378477633e-09	0.99993	1	0
"genetree.2583"	22	27	"Euteleosteomorpha"	3.33217671963212	0.067937	1	0
"genetree.2583"	27	28	"Ovalentaria"	1.07684172689915e-09	0.99997	1	0
"genetree.2583"	27	28	"Ovalentaria"	1.51339918375015e-09	0.99997	1	0
"genetree.2583"	21	32	"Amniota"	7.83972997250385	0.005111	0.261294853644411	0
"genetree.2583"	32	33	"Theria"	6.71978341415524e-07	0.99935	1	0
"genetree.2583"	33	34	"Boreoeutheria"	1.84925738722086e-07	0.99966	1	0
"genetree.2583"	34	35	"Laurasiatheria"	3.41649865731597e-07	0.99953	1	0
"genetree.2583"	36	37	"Catarrhini"	1.11031113192439e-08	0.99992	1	0
"genetree.2583"	36	38	"Murinae"	1.77533365786076e-09	0.99997	1	0
"genetree.2584"	23	24	"Boreoeutheria"	12.7359100806061	0.0003587	0.0404647685140562	1
"genetree.2584"	24	27	"Euarchontoglires"	1.95432221516967e-07	0.99965	1	0
"genetree.2584"	27	28	"Murinae"	0.273470869025914	0.60101	1	0
"genetree.2584"	27	29	"Catarrhini"	0.00444853987573879	0.94682	1	0
"genetree.2585"	19	20	"Theria"	3.21785591775551	0.072839	1	0
"genetree.2585"	20	21	"Boreoeutheria"	1.49448169395328e-08	0.9999	1	0
"genetree.2585"	23	24	"Murinae"	5.29689714312553e-09	0.99994	1	0
"genetree.2585"	21	25	"Caniformia"	2.85072019323707e-08	0.99987	1	0
"genetree.2586"	17	18	"Clupeocephala"	2.08526022639126	0.14873	1	0
"genetree.2586"	17	18	"Clupeocephala"	2.1768209990114e-07	0.99963	1	0
"genetree.2586"	16	22	"Amniota"	1.47615271967516	0.22438	1	0
"genetree.2586"	23	24	"Boreoeutheria"	0	1	1	0
"genetree.2586"	24	25	"Euarchontoglires"	1.4479155652225e-09	0.99997	1	0
"genetree.2586"	27	28	"Murinae"	2.11148289963603e-08	0.99988	1	0
"genetree.2587"	22	23	"Euarchontoglires"	7.74161890149117e-09	0.99993	1	0
"genetree.2587"	23	24	"Catarrhini"	6.28191628493369e-07	0.99937	1	0
"genetree.2587"	22	27	"Laurasiatheria"	4.68571670353413e-09	0.99995	1	0
"genetree.2587"	27	28	"Caniformia"	0	1	1	0
"genetree.2588"	20	21	"Clupeocephala"	1.20102777145803e-06	0.99913	1	0
"genetree.2588"	27	28	"Otophysi"	19.9251440296066	8.0534e-06	0.00233939865726548	1
"genetree.2588"	20	29	"Amniota"	6.53672032058239e-08	0.9998	1	0
"genetree.2588"	20	29	"Amniota"	0	1	1	0
"genetree.2588"	29	30	"Theria"	3.31085175275803e-07	0.99954	1	0
"genetree.2588"	30	31	"Boreoeutheria"	6.34463503956795e-09	0.99994	1	0
"genetree.2588"	31	32	"Euarchontoglires"	2.09547579288483e-09	0.99996	1	0
"genetree.2588"	32	33	"Glires"	1.23982317745686e-08	0.99991	1	0
"genetree.2588"	33	34	"Murinae"	0	1	1	0
"genetree.2588"	32	35	"Catarrhini"	4.39467839896679e-09	0.99995	1	0
"genetree.2588"	31	36	"Laurasiatheria"	1.68802216649055e-09	0.99997	1	0
"genetree.2588"	36	37	"Caniformia"	1.62108335644007e-08	0.9999	1	0
"genetree.2589"	19	20	"Amniota"	9.64556105592783	0.0018981	0.132340901142422	0
"genetree.2589"	20	21	"Theria"	0.434532546743867	0.50977	1	0
"genetree.2589"	21	22	"Boreoeutheria"	1.4042598195374e-09	0.99997	1	0
"genetree.2589"	22	23	"Laurasiatheria"	3.04571585729718e-08	0.99986	1	0
"genetree.2589"	27	28	"Murinae"	2.88127921521664e-09	0.99996	1	0
"genetree.2589"	19	29	"Osteoglossocephalai"	7.72105688000011	0.005458	0.273131390116008	0
"genetree.2589"	19	29	"Osteoglossocephalai"	1.37297320179641e-08	0.99991	1	0
"genetree.2589"	30	31	"Clupeocephala"	0.963175602068077	0.32639	1	0
"genetree.2589"	31	32	"Euteleosteomorpha"	3.22672972045984	0.072445	1	0
"genetree.2589"	29	35	"Otophysi"	3.44645464017958	0.063388	1	0
"genetree.259"	37	38	"Clupeocephala"	1.48546663438901	0.22292	1	0
"genetree.259"	38	39	"Otophysi"	4.3695769351616	0.036586	0.960001974373401	0
"genetree.259"	38	40	"Euteleosteomorpha"	8.81033033301355	0.0029953	0.181412236975325	0
"genetree.259"	37	43	"Amniota"	0	1	1	0
"genetree.259"	43	44	"Theria"	6.11180439591408e-09	0.99994	1	0
"genetree.259"	44	45	"Boreoeutheria"	0	1	1	0
"genetree.259"	46	47	"Caniformia"	0	1	1	0
"genetree.259"	45	48	"Euarchontoglires"	0	1	1	0
"genetree.259"	48	49	"Glires"	0	1	1	0
"genetree.259"	49	50	"Murinae"	9.64966602623463e-07	0.99922	1	0
"genetree.259"	48	51	"Catarrhini"	0	1	1	0
"genetree.2590"	23	24	"Euteleosteomorpha"	2.78305378742516e-10	0.99999	1	0
"genetree.2590"	21	23	"Clupeocephala"	2.20097717829049e-10	0.99999	1	0
"genetree.2590"	24	25	"Ovalentaria"	0	1	1	0
"genetree.2590"	20	26	"Otophysi"	3.28564055962488e-08	0.99986	1	0
"genetree.2591"	20	21	"Catarrhini"	0	1	1	0
"genetree.2591"	20	21	"Catarrhini"	0	1	1	0
"genetree.2591"	22	24	"Murinae"	0	1	1	0
"genetree.2593"	18	19	"Theria"	0.761853551914101	0.38275	1	0
"genetree.2593"	18	19	"Theria"	2.12443410418928e-07	0.99963	1	0
"genetree.2593"	18	19	"Theria"	1.59445335157216e-07	0.99968	1	0
"genetree.2593"	18	19	"Theria"	1.22381607070565e-08	0.99991	1	0
"genetree.2593"	21	22	"Caniformia"	4.8748916015029e-09	0.99994	1	0
"genetree.2593"	21	22	"Caniformia"	0	1	1	0
"genetree.2593"	23	24	"Catarrhini"	8.18705302663147e-07	0.99928	1	0
"genetree.2593"	25	26	"Murinae"	6.92962203174829e-08	0.99979	1	0
"genetree.2593"	18	27	"Osteoglossocephalai"	3.25190359604312	0.071341	1	0
"genetree.2593"	27	28	"Clupeocephala"	2.91303816867003	0.087866	1	0
"genetree.2593"	27	30	"Clupeocephala"	7.52527557779104e-06	0.99781	1	0
"genetree.2593"	28	29	"Euteleosteomorpha"	1.35729389185144	0.24401	1	0
"genetree.2593"	30	32	"Euteleosteomorpha"	24.4745871974883	7.5296e-07	0.00042593965528322	1
"genetree.2593"	30	31	"Otophysi"	5.30204947893799	0.0213	0.677015973767119	0
"genetree.2593"	32	33	"Ovalentaria"	0	1	1	0
"genetree.2594"	23	31	"Clupeocephala"	14.2080228315026	0.00016367	0.0227454368874396	1
"genetree.2594"	18	19	"Clupeocephala"	19.1787760489096	1.1903e-05	0.00314799580911672	1
"genetree.2594"	31	32	"Euteleosteomorpha"	2.84033582219854	0.091925	1	0
"genetree.2594"	19	22	"Otophysi"	0.179250413289992	0.67202	1	0
"genetree.2594"	23	24	"Theria"	42.2376655889675	8.0828e-11	0.000320645459375304	1
"genetree.2594"	24	25	"Boreoeutheria"	1.06369882097351	0.30237	1	0
"genetree.2594"	25	26	"Laurasiatheria"	3.93163972071488	0.047386	1	0
"genetree.2594"	25	26	"Laurasiatheria"	2.7488567866385e-07	0.99958	1	0
"genetree.2594"	26	27	"Caniformia"	0	1	1	0
"genetree.2594"	25	28	"Euarchontoglires"	2.92214405955747	0.087372	1	0
"genetree.2594"	28	29	"Glires"	0.0683308122970629	0.79378	1	0
"genetree.2594"	29	30	"Murinae"	2.15404671701253	0.14219	1	0
"genetree.2595"	20	21	"Amniota"	5.75892045162618e-09	0.99994	1	0
"genetree.2595"	21	22	"Theria"	5.84452209295705e-07	0.99939	1	0
"genetree.2595"	22	23	"Boreoeutheria"	0.118992879997677	0.73013	1	0
"genetree.2595"	23	24	"Euarchontoglires"	3.27418092638254e-10	0.99999	1	0
"genetree.2595"	24	25	"Catarrhini"	1.27693056128919e-09	0.99997	1	0
"genetree.2595"	24	26	"Glires"	5.70580596104264e-08	0.99981	1	0
"genetree.2595"	26	27	"Murinae"	4.54019755125046e-08	0.99983	1	0
"genetree.2598"	20	21	"Osteoglossocephalai"	1.23673890146893	0.2661	1	0
"genetree.2598"	21	22	"Clupeocephala"	4.4736729975557	0.034421	0.923847634717079	0
"genetree.2598"	21	25	"Clupeocephala"	4.6603427278169	0.030867	0.861840838262205	0
"genetree.2598"	25	26	"Euteleosteomorpha"	12.4119268216018	0.0004266	0.0458375061032864	1
"genetree.2598"	25	28	"Otophysi"	10.2736940220348	0.0013494	0.104233612100378	0
"genetree.2598"	20	29	"Amniota"	2.52416099849506	0.11211	1	0
"genetree.2598"	29	30	"Theria"	8.84494679605996	0.002939	0.179050961648427	0
"genetree.2598"	30	31	"Boreoeutheria"	1.83004885911942e-07	0.99966	1	0
"genetree.2598"	31	32	"Euarchontoglires"	3.11265466734767e-08	0.99986	1	0
"genetree.2598"	32	33	"Catarrhini"	9.76986484602094e-07	0.99921	1	0
"genetree.2598"	34	35	"Murinae"	5.1804818212986e-08	0.99982	1	0
"genetree.2598"	31	36	"Laurasiatheria"	0.11115383465949	0.73883	1	0
"genetree.2598"	31	36	"Laurasiatheria"	7.72110070101917e-07	0.9993	1	0
"genetree.2599"	19	20	"Clupeocephala"	2.26474138224148	0.13235	1	0
"genetree.2599"	20	21	"Clupeocephala"	0.161204882228049	0.68805	1	0
"genetree.2599"	20	25	"Clupeocephala"	0.617230052943341	0.43208	1	0
"genetree.2599"	21	22	"Euteleosteomorpha"	2.37745390529744	0.1231	1	0
"genetree.2599"	25	26	"Euteleosteomorpha"	4.97510178523953	0.025715	0.76574780989097	0
"genetree.2599"	25	27	"Otophysi"	4.88520401666756	0.027088	0.79209030595417	0
"genetree.2599"	19	28	"Theria"	2.15077307075262e-08	0.99988	1	0
"genetree.2599"	28	29	"Boreoeutheria"	6.08270056545734e-09	0.99994	1	0
"genetree.2599"	29	30	"Laurasiatheria"	0.235221189563163	0.62768	1	0
"genetree.2599"	29	30	"Laurasiatheria"	7.31262844055891e-07	0.99932	1	0
"genetree.2599"	30	31	"Caniformia"	1.74622982740402e-10	0.99999	1	0
"genetree.2599"	29	32	"Euarchontoglires"	1.15168912269291	0.2832	1	0
"genetree.2599"	33	34	"Murinae"	0	1	1	0
"genetree.2599"	32	35	"Catarrhini"	4.04252205044031e-08	0.99984	1	0
"genetree.26"	42	43	"Theria"	3.06317815557122e-09	0.99996	1	0
"genetree.26"	43	44	"Boreoeutheria"	8.00355337560177e-11	0.99999	1	0
"genetree.26"	44	45	"Euarchontoglires"	7.13043846189976e-10	0.99998	1	0
"genetree.26"	45	46	"Glires"	0.0211651480494766	0.88433	1	0
"genetree.26"	46	47	"Murinae"	2.40106601268053e-09	0.99996	1	0
"genetree.26"	45	48	"Catarrhini"	0	1	1	0
"genetree.26"	44	49	"Laurasiatheria"	0	1	1	0
"genetree.26"	44	49	"Laurasiatheria"	0	1	1	0
"genetree.26"	49	50	"Caniformia"	3.0433147912845e-07	0.99956	1	0
"genetree.260"	39	40	"Euteleosteomorpha"	2.99117040369856	0.08372	1	0
"genetree.260"	40	41	"Ovalentaria"	4.17821865994483e-09	0.99995	1	0
"genetree.2600"	21	22	"Amniota"	2.96268203051295	0.085207	1	0
"genetree.2600"	22	23	"Theria"	1.40100732308929	0.23655	1	0
"genetree.2600"	23	24	"Boreoeutheria"	6.0332240536809e-08	0.9998	1	0
"genetree.2600"	24	25	"Euarchontoglires"	6.36122422292829e-07	0.99936	1	0
"genetree.2600"	25	26	"Catarrhini"	1.2011150829494e-07	0.99972	1	0
"genetree.2600"	27	28	"Murinae"	2.87836883217096e-07	0.99957	1	0
"genetree.2600"	24	29	"Laurasiatheria"	3.02476109936833e-07	0.99956	1	0
"genetree.2600"	29	30	"Caniformia"	1.5352270565927e-07	0.99969	1	0
"genetree.2600"	21	31	"Osteoglossocephalai"	0.688263196352636	0.40676	1	0
"genetree.2600"	31	32	"Clupeocephala"	1.30666177140665	0.253	1	0
"genetree.2600"	31	36	"Clupeocephala"	4.86476627297816	0.027411	0.79825833903577	0
"genetree.2600"	32	33	"Euteleosteomorpha"	2.98479295711149	0.08405	1	0
"genetree.2600"	36	37	"Euteleosteomorpha"	12.8232564678474	0.00034234	0.0391277555239064	1
"genetree.2600"	33	34	"Ovalentaria"	7.44475983083248e-08	0.99978	1	0
"genetree.2600"	33	34	"Ovalentaria"	3.65718733519316e-07	0.99952	1	0
"genetree.2600"	37	38	"Ovalentaria"	1.01834302768111e-07	0.99975	1	0
"genetree.2600"	37	38	"Ovalentaria"	0	1	1	0
"genetree.2600"	37	38	"Ovalentaria"	1.39116309583187e-08	0.99991	1	0
"genetree.2601"	20	21	"Amniota"	5.23008922344889	0.022199	0.696190383251919	0
"genetree.2601"	21	22	"Theria"	8.14947970744106	0.0043074	0.232538825064978	0
"genetree.2601"	22	23	"Boreoeutheria"	0	1	1	0
"genetree.2601"	22	23	"Boreoeutheria"	3.63215804100037e-08	0.99985	1	0
"genetree.2601"	23	24	"Laurasiatheria"	1.02008925750852e-08	0.99992	1	0
"genetree.2601"	24	25	"Caniformia"	4.48198989033699e-09	0.99995	1	0
"genetree.2601"	23	26	"Euarchontoglires"	6.96600181981921e-07	0.99933	1	0
"genetree.2601"	26	29	"Murinae"	3.5899574868381e-08	0.99985	1	0
"genetree.2601"	30	31	"Osteoglossocephalai"	1.32322559910244	0.25001	1	0
"genetree.2601"	31	32	"Clupeocephala"	1.27060577644443	0.25965	1	0
"genetree.2601"	31	35	"Clupeocephala"	9.2186382971704e-08	0.99976	1	0
"genetree.2601"	32	33	"Euteleosteomorpha"	1.23109202831984e-08	0.99991	1	0
"genetree.2601"	35	36	"Euteleosteomorpha"	0	1	1	0
