Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.kidney	TPM.heart	TPM.intestine	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSORLG00000007833	3.62794	2.10744	16.6747	0.509872	0.468813	0.366677	0	0.536914	0.254612	0.726893	7.4977
ENSORLG00000007834	1.09599	1.12371	23.6624	6.05337	8.99406	0.855384	5.073	0.191312	0.157401	3.42182	8.95273
ENSORLG00000007835	18.5766	31.3617	18.1351	2.3357	4.02625	11.7978	0.222678	0.216633	25.0574	0.245567	7.08563
ENSORLG00000007836	0.702771	14.5719	2.7637	0.566669	0.0584197	0.0236854	0.151215	0	0	0.114862	0.85436
ENSORLG00000007837	2.50442	8.2766	0.184657	10.9546	2.9949	19.4071	6.60872	0.404293	1.14509	0.0374536	3.80501
ENSORLG00000007838	16.6097	28.0327	38.7814	26.8274	21.87	26.1741	30.729	5.55942	11.4553	19.1906	17.8823
ENSORLG00000007839	15.473	2.20878	4.44372	29.1693	50.1028	12.7102	6.65752	2.40778	4.44841	1.06193	3.33293
ENSORLG00000007840	2.19702	0.535682	7.12886	41.5122	3.00011	2.56603	3.26274	0	1.28911	5.39804	1.596
ENSORLG00000007841	0	0	0	0	0.344232	1.07397	0	0.321038	0	0	0.854316
ENSORLG00000007842	7.00943	60.2415	14.6017	9.75552	6.06748	1.45319	3.91799	0.127467	0.0672116	0.409656	1.84454
ENSORLG00000007843	16.8633	35.768	36.5151	46.1618	29.7787	27.8643	24.7884	9.4217	8.43269	19.8706	22.3954
ENSORLG00000007844	174.013	127.697	18.2881	18.3629	8.53383	50.4483	11.3011	2.85884	8.35995	352.765	129.887
ENSORLG00000007845	1.87483	0.232823	0.0950866	33.8206	3.23983	0.788874	41.9367	0.06948	0.329113	0.0392592	1.31427
ENSORLG00000007846	4.39581	0.0790475	0	0.48655	0	0	0.273098	0	0.0743507	0.0263144	0.277288
ENSORLG00000007847	117.025	137.079	119.777	91.974	136.787	193.44	125.847	101.917	73.4417	22.0721	67.0888
ENSORLG00000007848	5.15471	25.6218	2.55952	12.3452	3.61288	14.32	2.44322	1.49426	0.910495	1.40859	1.68407
ENSORLG00000007849	11.4903	1.44439	0.399863	225.789	11.3235	6.58199	42.2525	4.42497	0.693297	0.0917544	2.13972
ENSORLG00000007850	3.56905	35.5343	2.7191	3.21368	4.79754	4.94786	3.24398	0.265498	1.98581	2.00639	7.75235
ENSORLG00000007851	0.155609	0	0	0	0.0645376	0	0	0	0	0.0195481	1.56726
ENSORLG00000007852	1.30347	0.60843	1.09028	2.85702	3.85747	0.0411691	0.315255	0	0.114349	0.0402554	0.212835
ENSORLG00000007853	5.98277	28.701	30.6048	17.9651	14.1731	11.5671	20.4173	4.09028	2.78059	6.97893	9.8638
ENSORLG00000007854	18.2281	11.3333	15.2548	131.02	20.2877	111.33	20.0446	19.6061	2.75436	9.04251	30.7248
ENSORLG00000007855	4.74092	15.64194	25.98638	14.45497	10.49284	6.40118	9.99888	2.78592	1.932431	9.86002	25.9304
ENSORLG00000007856	9.50784	31.8561	2.08804	11.1924	3.62081	7.63978	0.657899	1.73017	0.748707	1.34409	212.485
ENSORLG00000007857	22.614436	0	6.504227	0.841162	2.05736	5.75426	8.354832	4000.727	2.158713	0	3.29433
ENSORLG00000007858	21.788	2.95245	26.139	2.30825	0.323343	0.030256	0.231755	0	5.46031	0.0220759	0.374639
ENSORLG00000007859	8.65885	0.941205	11.3754	0.131641	0	1.1587	0	0	0.161014	0	0.120179
ENSORLG00000007860	0	0	0	0	0	0	0	0	0	0	1.14013
ENSORLG00000007861	9.549473	11.1128	24.058873	70.01307	9.53578	32.90922	5.783174	0.906203	3.07359	2.79653	3.02228
ENSORLG00000007862	8.86969	21.54736	24.75476	14.58001	15.18668	9.16729	6.88453	1.707451	3.754086	7.60926	19.01377
ENSORLG00000007863	4.01417	14.8226	16.3931	7.47049	8.58654	6.33286	2.96412	0.687643	0.702303	0.173147	10.646
ENSORLG00000007864	0.2099078	0.258733	0.644971	0	0.204267	0	0	0	0.0431912	0.3344381	1.645748
ENSORLG00000007865	8.95801	41.3371	7.6825	12.8739	6.1315	14.9184	14.4373	18.6468	4.60032	7.09411	6.16255
ENSORLG00000007866	13.54817	30.86049	39.71429	29.28489	22.14269	19.12867	21.40591	6.55299	3.343803	52.87814	24.51456
ENSORLG00000007867	0.158309	0.0787618	0.899024	0.121199	0.394335	0	0	0	0.0370405	0.0262167	0.386783
ENSORLG00000007868	12.1091862	10.7012178	5.02167	28.635874	28.3306706	86.08011	10.0427565	15.3379381	0.827776	0.38046937	15.41089
ENSORLG00000007869	7.70419	44.8073	1.31859	0.3453316961	0.5495660762	1.52016	0.07756374257	0.053491943305	1.39434	1.42516000395803	2.33474
ENSORLG00000007870	2.5016	5.33849	3.31136	2.11103	0	0	0	0.581206	0	0	0.689574
ENSORLG00000007871	1.889120172415	1.08933	2.26499	21.71687	3.671161	2.67388	12.884683	1.22145	0.0821047	1.46452	25.882579
ENSORLG00000007872	17.532074	30.00463	25.76067	18.31001	9.3767	14.40995	15.3594054	17.216959	24.24463	19.02462	22.60684
ENSORLG00000007873	0.561352	0.557148	1.70863	0.534929	0.3877	0.566687	0.842461	7.24445	2.23408	0.0236741	0.986315
ENSORLG00000007874	2.2985	9.94821	3.57094	8.22208	2.15107	5.8984	1.30628	0.0801946	0.671807	0.144925	1.44826
ENSORLG00000007875	2.03172	2.2457	39.6979	7.98886	18.5424	1.42908	3.96326	0.0587828	0.201433	11.6605	53.9054
ENSORLG00000007876	8.76158	24.05947	28.55945	32.3117	17.07738	15.10162	26.92181	3.382714	3.61029	14.286	62.5718
ENSORLG00000007877	4.44913	17.5516	7.05535	5.33568	4.12911	3.88703	5.47063	1.82422	1.6219	0.20267	5.35055
ENSORLG00000007878	3.61555	30.7488	6.8772	3.89589	2.8132	2.59163	1.99346	0.525181	0.807281	1.06007	4.83679
ENSORLG00000007879	53.284	27.2198	0	0	0	0	0	0	0	0	0.779107
ENSORLG00000007880	10.511	16.2155	22.3379	13.1095	14.4122	16.4944	10.0784	30.3641	4.02673	13.624	17.6347
ENSORLG00000007881	17.0412	18.7082	74.5066	45.3136	36.1715	17.5673	51.0325	13.6299	10.1352	20.1961	26.6639
ENSORLG00000007882	0.305102	0.113679	1.29978	4.1942	0	168.696	0	0	0	0	0.0801802
ENSORLG00000007883	12.3176	39.492	18.0245	21.1355	15.0594	30.5581	13.6226	6.02999	7.70554	3.53878	10.3617
ENSORLG00000007884	4.86943	23.01144	12.86756	3.58024	4.70186	0.870188	0.449427	0.528644	0.725042	3.368445	28.6261
ENSORLG00000007885	3.27244	18.2007	8.66368	6.7871	5.50739	3.4993	3.86241	1.95829	0.505309	0.524081	20.7596
ENSORLG00000007886	0.690671	9.94465	0.629256	0.338517	0.617419	0	0	35.77068	0	0.2244219	8.397882
ENSORLG00000007887	2.3334	1.26727	0.92913	0.92669	0.0704812	0.85755	3.44739	0	0.952814	0.377634	0.886949
ENSORLG00000007888	9.7327	11.87261	3.80091	5.40622	3.88542	49.2567	0.73178	2.31934	2.54913	0.365231	8.26435
ENSORLG00000007889	50.6916	23.2025	2.51981	0.752345	6.19655	10.9067	0.436117	0.0199812	98.4064	0.0441497	0.586564
ENSORLG00000007890	2.04248	12.6271	5.94783	12.5738	4.26912	2.28377	13.8584	7.41648	0.152012	0.068512	16.2406
ENSORLG00000007891	1.37262	9.54523	5.27111	2.66273	2.03088	1.43058	0.940506	0.26665	0.180628	4.69934	5.4706
ENSORLG00000007892	2.96951	9.03263	21.90484	8.33112	6.93532	7.74651	7.19069	1.850865	0.665648	14.28781	11.8982
ENSORLG00000007893	8.10858	28.0134	16.2889	10.7118	10.3284	8.97818	8.01773	2.22069	6.19867	11.2027	12.7415
ENSORLG00000007894	13.38264	19.75292	1.332802	0.177167	12.22476	0	6.324788	2.932937	2.276043	0	0.753585
ENSORLG00000007895	3.164613	15.6892880029059	2.71185	4.93910582	3.1397563	4.889436	3.80449	1.98718967	1.21674	4.25765	18.188146
ENSORLG00000007896	0	0.369842	3.77205	0.071112	0	0	10.2232	0	0.0435133	0.510226	0.39001
ENSORLG00000007897	4.69493	11.0652	25.2608	12.5345	9.24021	7.04682	10.1118	3.70671	1.59669	4.93365	27.5471
ENSORLG00000007898	3.38572	7.61775	7.27993	15.9891	9.32165	5.57751	53.4693	2.26569	0.455734	4.59518	6.40367
ENSORLG00000007899	28.4184	62.9704	25.5059	121.855	76.3079	65.8821	87.716	29.5544	7.156	10.928	42.7864
ENSORLG00000007900	90.5651	160.588	176.615	112.653	90.736	93.2031	64.2956	31.2612	42.7817	76.9971	184.095
ENSORLG00000007901	1.48976	0.138623	0	19.0595	2.93244	1.31594	11.8579	0.248605	0.130785	0.0471161	0.687057
ENSORLG00000007902	0.168684	0	9.24056	0.0965389	0	0	14.111	0	0	0.0637622	0.266336
ENSORLG00000007903	3.09526	10.1318	11.5585	1.29651	3.50413	0.312369	0.530629	0.367468	0.289887	0.865271	38.0137
ENSORLG00000007904	13.015	39.1107	17.7372	23.5715	12.2113	51.5275	17.375	3.3387	6.75809	3.69102	33.926
ENSORLG00000007905	41.5911	228.839	26.1549	45.5805	19.4183	47.0724	17.4927	2.92968	4.76628	2.42124	15.8394
ENSORLG00000007906	8.20487	53.4325	9.769683	0.806311	0.998801	3.3441	95.686	0.2418624	0.5845101	0.0286348	1.08964
ENSORLG00000007907	3.93051	13.9813	6.23906	6.93214	4.91384	6.69708	6.1333	2.1603	1.15589	7.41559	12.1983
ENSORLG00000007908	1.25348	6.31966	10.532	0.855902	2.31047	0.118775	0.0505314	0.034781	0	0.764018	32.8619
ENSORLG00000007909	0.306329	0	4.54857	0	0	0	5.13156	0.0544514	1.50532	0.0305549	0.578174
ENSORLG00000007910	15.7102	84.247	24.5135	23.1732	12.763	24.8133	15.8848	3.6672	3.0069	15.1394	51.9765
ENSORLG00000007911	4.14169	0.462163	0	0.118279	0	0	0	0	0	0	0.765212
ENSORLG00000007912	6.14391	17.9518	5.43213	4.86703	3.45015	11.3593	4.18243	1.21811	4.82758	3.28998	32.1589
ENSORLG00000007913	2.16072	0	7.12708	0.0799012177	0.0578337694	0	0.448847275	0	0.92979	0.0523422614	0.585507085
ENSORLG00000007914	54.1125	2.44815	4.57604	3.08428	2.78472	30.5662	0.720706	0	62.0722	0.192923	0.388957
ENSORLG00000007915	0.381857	2.99853	5.24773	0.814117	0.984199	0.135145	0.123272	0	0.0267913	0.443822	11.531
ENSORLG00000007916	50.67126	0.860434	27.17227	4.34025	2.810538	59.2904	1.021142	0.426747	101.6228297	7.76963	3.18418
ENSORLG00000007917	12.0355	24.6092	14.8302	7.84165	10.7919	13.1835	11.1489	2.51574	14.9079	0.953753	23.9251
ENSORLG00000007918	3.83032	19.3825	15.7216	6.75851	1.92938	5.6579	0.390204	0.0535809	0.449266	0.353688	7.2011
ENSORLG00000007919	15.4143	43.9767	64.9499	46.0871	25.6869	25.0937	51.1195	8.15037	12.5981	5.49425	30.6274
ENSORLG00000007920	28.3951	2.36654	0	1.82166	0.0346359	0.0421412	5.53952	8.21999	0.0585267	0.175205	0.435799
ENSORLG00000007921	9.61427	29.8541	8.40104	15.2513	16.8109	19.7041	16.7943	2.79415	2.53842	0.661374	22.7258
ENSORLG00000007922	13.6137	40.848	22.6169	14.6773	20.5458	16.2176	14.7273	5.79705	3.11239	6.71862	21.6717
ENSORLG00000007923	3.30393	33.0351	11.4592	1.70697	0.365737	9.2913	1.63252	0.19571	0.0386533	5.12113	3.34548
ENSORLG00000007924	12.5265	0.695681	26.9909	0.712933	0.709914	0.47143	6.61096	0	3.76961	0.351866	25.606
ENSORLG00000007925	0.384293	0.262795	0.0807578	2.57909	6.05835	0.287938	0.0367843	0.0336506	0.00332802	0.0784405	5.79601
ENSORLG00000007926	47.8138	147.476	49.8043	52.2818	44.0966	53.1375	10.4756	27.4315	20.786	31.7122	153.096
ENSORLG00000007927	48.3928	18.8359	30.1768	34.1767	118.938	159.843	3.63134	0.510657	4.20765	0.624621	51.7533
ENSORLG00000007928	0.691267	1.19916	3.22765	0.131463	0.190794	0	0.148041	0.205296	0	0	0.487431
ENSORLG00000007929	4.8756	0.181836	0	0.139857	0.101173	5.9722	0.392676	0.37916	0	54.0193	1.59755
ENSORLG00000007930	2.5583	36.8942	11.2343	11.1436	5.89771	2.40034	1.54201	1.77747	0.169509	0.721798	14.5954
ENSORLG00000007931	4.83036	3.91466	6.67724	16.0819	9.10822	3.91602	137.87	20.351	0.58608	9.8965	7.31411
ENSORLG00000007932	11.36519	17.56164	27.9841	12.87425	9.44975	14.07439	10.97704	11.37854	3.88869	6.15268	20.38298
ENSORLG00000007933	134.226	152.613	152.481	104.847	117.991	235.06	134.928	48.6375	116.61	92.5486	161.175
ENSORLG00000007934	7.1441	11.2168	35.5081	16.3825	11.8693	12.9641	20.9963	7.46116	2.73481	9.35624	11.8769
ENSORLG00000007935	25.1078	0.263808	43.49248	0.2362394	0.5750655	0.0876973	10.02964	0	11.558629	0.3428264	3.503278
ENSORLG00000007936	0.738028	0.440719	9.51942	4.69145	6.04705	0.298312	1.58599	0.174826	0.138138	0.549111	36.2995
ENSORLG00000007937	2.20489	19.9523	0.577229	0.26479	6.34072	0.0774214	12.9728	6.05736	0.0122504	0.127171	1.59339
ENSORLG00000007938	5.06961	11.1238	10.5867	5.78148	9.1929	16.8052	9.30342	2.25895	2.20469	63.8592	6.00585
ENSORLG00000007939	10.8937	61.1433	10.3724	10.8684	12.7285	15.9293	16.8477	6.82932	4.06817	4.51797	17.2107
ENSORLG00000007940	8.6736	6.51472	3.85854	23.8879	22.4433	10.5151	27.0575	1.11639	1.5957	4.51672	3.19812
ENSORLG00000007941	2.38529	52.1106	0.129693	0.033556	0.0161295	0.0490341	0.175373	0.0257957	0.0340106	0.380397	0.463727
ENSORLG00000007942	4.14883	2.53198	18.9136	0.364457	1.67407	0	0.68371	0	0.523029	0.0541494	0.898918
ENSORLG00000007943	26.50857	71.8347	38.73973	18.31931	11.73418	46.74528	8.04494	6.03305	22.0672	6.733626	12.84267
ENSORLG00000007944	2.2485	8.59254	3.71881	2.72957	2.18656	2.54322	2.65087	1.48837	0.584387	0.112331	3.99179
ENSORLG00000007945	10.548400000591	30.5389520012355	38.8527	32.8119000009179	23.5185	11.3318	27.05918	5.73990000324947	3.8686000169272	10.0443	29.84975
ENSORLG00000007946	13.6686	43.9711	59.4109	25.3407	21.8336	17.4423	13.7063	2.61109	4.18092	37.6059	32.2149
ENSORLG00000007947	5.55065	6.70909	1.29443	29.8637	8.33059	6.72366	43.8886	2.43233	2.22127	1.05966	6.10155
ENSORLG00000007948	6.5381	16.0484	11.7309	16.0188	13.0461	15.5114	30.2908	2.77012	5.52884	6.00154	12.7556
ENSORLG00000007949	6.84457	3.27545	1.27163	24.6619	33.4052	15.7326	7.27463	0.510609	3.77748	0.194639	6.18161
ENSORLG00000007950	1.37093	5.3913	0.227536	0.428941	0.879257	0.062951	0.32118	0	0	0.0621859	0.196059
ENSORLG00000007951	16.5837	38.7202	41.7154	26.1021	35.0483	23.0539	38.6944	19.8027	5.64963	6.80173	19.9078
ENSORLG00000007952	3.82273	17.9671	0.422764	0.119951	6.81464	0.210771	0.0448404	0.185107	0.0243875	0.0171261	0.217683
ENSORLG00000007953	1.72176	12.6943	1.36242	0	0.0713779	0	0	0	0	0.521074	0.543858
ENSORLG00000007954	0.311298	0.107416	2.79599	4.57863	0	0	0	0	0.218423	0.070464	0.374319
ENSORLG00000007955	7.7694	11.794	36.5414	0.161921	2.34415	0.0713386	2.91084	0	2.18196	0.0884392	0.890122
ENSORLG00000007956	4.43382	14.5781	17.4315	19.121	3.75142	3.54355	6.53571	1.80858	0.908224	7.35942	8.95715
ENSORLG00000007957	5.44242	14.50879	47.0333	19.5906	14.52736	8.19492	14.9142	5.30833	1.007529	25.4367	24.2001
ENSORLG00000007958	5.19746	18.3488	7.19746	4.541	2.36387	1.5429	6.42097	0.907363	3.36438	0.77652	5.59392
ENSORLG00000007959	25.4037	43.8169	124.88006	52.1049000414765	38.8322	22.7600590533	43.3074	13.060527	20.55849	39.4497	32.6175
ENSORLG00000007960	12.0506	29.3384	38.8818	24.2237	0.287727	0.175016	13.717	3.93484	0.358781	0.170641	7.66385
ENSORLG00000007961	2.838458	5.88221	14.8818	3.15262	10.408874	4.19452	35.34	18.3829	1.463746	1.65007	5.468846
ENSORLG00000007962	5.27556	17.3166	8.91092	10.9993	10.3262	9.09484	11.9693	3.29878	1.67074	3.53972	40.0316
ENSORLG00000007963	2.526848	40.88442	0.98944	0.07292160642277	0.0197141	0.055231700559734	0.050178600331603	0	0.011084100341848	0.1400946	0.5537137
ENSORLG00000007964	32.7173	2.45601	7.52968	0.895457	6.32662	7.43533	0.167449	0.0384333	45.0134	0.128454	4.25292
ENSORLG00000007965	0	23.8666	0.196572	0	0	0	0.416447	0	0.0377947	0.0133816	0.338334
ENSORLG00000007966	5.89867	28.1829	4.64069	3.81982	3.37501	3.74886	3.09901	5.01718	1.78468	2.15898	5.0892
ENSORLG00000007967	1526.828	920.372	3095.012	2906.211	2127.081	1748.201	1986.071	1884.829	969.522	213.2018	916.165
ENSORLG00000007968	2.33546	13.0112	3.38812	1.13562	1.11909	4.26655	0.868823	0.598334	1.48154	0.466925	0.657536
ENSORLG00000007970	1.90058	16.8218	6.08261	0	0	0	0	0	0	0	3.58185
ENSORLG00000007971	19.7063	87.3313	450.109	82.3179	56.5905	28.8604	58.5574	10.4571	5.45802	9.6416	47.9786
ENSORLG00000007972	0.0824314	0.245613	0	0.188741	0	0	0	0	0	0	0.607179
ENSORLG00000007973	0.598179	11.2446	0.655224	0.823719	3.02886	0	0	12.1739	0	0	0.125417
ENSORLG00000007974	0.0678329	0	0.330278	0	0.0562885	0	0	0	0	0.101793	0.783258
ENSORLG00000007975	5.89817	74.1017	8.33326	17.405	6.01032	10.9166	15.3968	2.73384	2.35987	2.56094	75.5469
ENSORLG00000007976	3.07814	4.97471	11.39119	6.99873	5.18718	3.721417	3.16997	1.222122	0.698409	13.13106	9.51177
ENSORLG00000007977	20.1648	15.8054	7.42929	16.4938	16.7175	11.3402	26.2876	246.404	1.24221	6.49779	71.6385
ENSORLG00000007978	9.86683	16.6701	35.714	12.6009	10.7975	8.57093	8.37444	4.20169	4.69485	14.1584	26.1785
ENSORLG00000007979	51.8595	61.0896	34.9356	14.023	93.9192	28.2291	249.376	14.3945	15.1326	13.4736	64.5288
ENSORLG00000007980	2.3725	5.86549	12.9395	5.87912	5.02903	3.84485	0.685927	0.254263	0.344495	0.101071	31.847
ENSORLG00000007981	6.3057	14.6493	12.5045	12.5787	8.57027	9.98432	33.9058	12.8793	2.86485	9.54532	11.7233
ENSORLG00000007982	0.726255	2.2787	0.30923375588	0	0	0	0	0	0	0	0.0915155
ENSORLG00000007983	8.4501	22.1431	19.13148	25.8528	15.579	12.0106	27.0766	4.253373	3.13702	11.0714	23.379135
ENSORLG00000007984	6.93955	20.0941	66.1366	0.72251	73.7814	0.079634	1.11669	0.140282	1.10746	0.0396449	32.7577
ENSORLG00000007985	1.9985	11.6766	0	0	0	0	0	0	0	0	0.872143
ENSORLG00000007986	4.69577	26.9266	25.2781	7.43285	8.50724	1.20253	2.89695	0.176382	0.975081	3.85121	30.3305
ENSORLG00000007987	0	0	11.4422	0.0964005	0.977681	0	4.52393	0	0	0	0.0859993
ENSORLG00000007988	52.5472	488.511	3.34381	14.6683	20.5135	1.82419	8.46592	0	1.66975	0.314218	3.21517
ENSORLG00000007989	3.53769	32.4011	4.73752	3.94636	3.37284	4.28605	2.38979	0.944377	0.807436	2.70183	5.96211
ENSORLG00000007990	13.3053	64.3637	1.01057	0	0	0.415571	0.528078	0	1.46053	0.24	0.453939
ENSORLG00000007991	0	0.251276	0.102673	0.0965389	0	0	0	0	0	0.212541	1.95313
ENSORLG00000007992	5.51901	7.0533	7.32713	4.43257	1.29592	5.58149	0.570305	0.426142	3.06104	2.96293	5.30881
ENSORLG00000007993	184.122	67.5857	92.0745	177.519	368.153	162.88	276.249	513.796	159.591	128.063	96.0773
ENSORLG00000007994	11.8098	48.1986	7.7442	3.40656	5.12154	0.445082	5.21575	0	2.13527	0.108765	0.460134
ENSORLG00000007995	12.2886	17.1724	4.41544	11.251	2.97795	12.3469	2.93656	0.076751	8.56232	1.04697	4.27144
ENSORLG00000007996	2.91489	14.5616	9.37346	8.51353	5.98533	4.94095	5.39313	2.28553	1.06486	1.1926	7.27766
ENSORLG00000007997	2.68617	0.513493	0.0838411	1.02652	0.114304	0.765259	2.21801	0	0	5.63573	1.15701
ENSORLG00000007998	11.458	19.649	28.9994	19.4404	15.5867	10.9871	13.2622	3.07988	2.08384	15.4828	18.5623
ENSORLG00000007999	8.49272	24.197	15.60495	32.107786	15.51899	8.69811	43.78651	6.2725	0.923018	1.7708	14.57629
ENSORLG00000008000	7.20933	7.43721	27.3517	8.76584	19.6743	9.31979	140.226	67.2072	1.89767	1.554	9.32543
ENSORLG00000008001	170.72	511.15414	911.603276	434.446	308.897292	232.504105	247.285	106.029	58.4611	51.1785	120.206
ENSORLG00000008002	3.32652	2.3494	24.3313	8.45963	22.003	3.51323	4.87502	0.565877	0.556782	3.7976	41.3563
ENSORLG00000008003	13.6512	8.58594	47.4854	471.182	5.41931	1.82333	90.142	1.08347	2.39472	0.661097	10.0108
ENSORLG00000008004	13.1025	3.83662	22.9961	155.598	106.626	6.97635	21.2462	2.82039	2.01621	0.662762	2.74284
ENSORLG00000008005	4.60164	10.7433	12.9263	10.3481	7.19553	5.29308	6.05953	1.34805	1.54621	6.31257	35.503096
ENSORLG00000008006	2.65823	1.65288	0.673956	0.127159	0.413797	0.839305	0.285533	0.19683	2.25469	0.991654	0.464103
ENSORLG00000008008	0.357384	2.01929	3.06666	0.571982	0.412677	1.94741	0.0512745	0.369907	0.125373	0.0923375	0.620309
ENSORLG00000008009	8.84583	24.1791	29.484	21.5675	16.1939	13.6146	16.8176	4.80639	2.36596	11.7244	26.6145
ENSORLG00000008010	0.486326	55.5519	0.0986654	0.742459	0.0672245	0	0.41733	0	0.0569164	0.693424	0.170542
ENSORLG00000008011	9.85801	20.8394	32.7729	15.6775	14.2264	15.7779	17.4674	3.00868	7.24888	31.806	16.3764
ENSORLG00000008012	2.21946	6.45691	0.176053	0.02827820143816	0.0802147	0.024823500971642	0.09508550189952	0.0856271	0.034454100571836	0.024088800960616	0.754244
ENSORLG00000008013	0.821653	0.612583	4.00068	0.706521	4.4317	1.52153	21.4327	3.95684	0.144217	1.85006	21.1336
ENSORLG00000008014	1.05463	18.2175	0.244445	3.2305	0	0	0.517996	0	0.10575	0	1.73459
ENSORLG00000008015	0.916641	0.205311	0.223066	6.58385	2.20778	0.787388	3.13253	0.0814141	0.45035	0.828514	0.52729
ENSORLG00000008016	4.65342	16.594921	21.15808	15.0157	9.595271	5.74744	8.450281	2.807967	1.3327	7.971171	20.522575
ENSORLG00000008017	5.87956	10.4594	13.5182	2.47878	2.08281	4.74136	7.75117	1.20077	0.236192	0.0879265	7.70919
ENSORLG00000008018	8.46374	7.57934	15.57594	26.85178	18.88198	12.39715	30.7177	6.4189	2.582326	9.07643	34.7265
ENSORLG00000008019	2.06115	5.95919	9.01541	6.80789	4.09009	4.69403	7.33669	0.921886	0.692662	8.00807	13.7572
ENSORLG00000008020	5.30126	56.578	10.8023	0.829868	1.14759	0.303421	0.232478	1.08262	0.491248	0.146908	2.27088
ENSORLG00000008021	5.54888	13.3791	28.4347	14.3131	6.38643	30.5702	0.841442	1.54167	0.346367	0.546159	34.7949
ENSORLG00000008022	2.9983	6.98782	21.4186	7.24413	4.79652	4.1788	3.85967	0.673932	0.746419	12.6018	16.11461
ENSORLG00000008023	0.334048	0.374198	59.135	0.864125	0.312169	1.05504	0.43087	1.70569	0.0586107	0.0722485	1.30929
ENSORLG00000008024	24.3868	62.7405	178.755	121.025	63.0185	49.2098	145.31	32.9391	5.7366	34.4649	91.5106
ENSORLG00000008025	20.5515	115.672	26.9671	24.3412	16.8836	19.2762	15.7063	6.24326	3.39392	7.6136	19.8054
ENSORLG00000008026	0.730957	0.0841019	0.0683815	0	0	0.0379045	3.00111	0	0.0131498	0.073366	0.117091
ENSORLG00000008027	2.28063	8.2156	12.3676	2.79077	2.01738	6.563	11.0589	5.90164	0.347994	14.5486	3.78771
ENSORLG00000008028	5.91401	3.669319	0.1425268	12.36523	18.85952	2.54375	1.735666	0.1561068	0.205522	0.0437504	1.841135
ENSORLG00000008029	1.60933	5.98646	12.9129	6.14609	3.32884	2.83821	4.10894	1.76302	0.720863	3.66933	10.2228
ENSORLG00000008030	1.20581	0.297237	0	0.45475	0	0	0	0	0.282602	0	0.646059
ENSORLG00000008031	11.0229	38.1393	64.6462	28.3434	17.2002	16.8145	19.1536	10.3521	3.24751	3.50426	24.2311
ENSORLG00000008032	4.91223	14.605	15.6581	10.6136	13.8494	7.09012	9.51436	2.47774	1.75104	8.34374	18.5235
ENSORLG00000008033	22.5942	49.3478	113.369	63.6064	65.466	34.391	55.36	12.2088	8.16322	21.6704	58.8086
ENSORLG00000008034	7.33001	7.99171	0	0	43.0514	0	5.03668	0.0428357	0	0.0119546	0.252284
ENSORLG00000008035	10.6176	1.94309	5.41234	0.241241	0.0348602	0.0424143	0	0.0372676	21.9722	0.0207486	0.175458
ENSORLG00000008036	15.3061	40.1628	98.5202	63.1556	40.9847	22.3974	66.5283	8.8501	7.27128	6.35141	34.3631
ENSORLG00000008037	3.13383	12.4297	20.914	13.2336	1.25326	0.140391	0.2305	0.0879829	0.556643	0.456357	1.87967
ENSORLG00000008038	3.92303	10.6261	11.5449	8.70244	4.47062	3.78015	4.88265	1.41804	1.28066	4.31471	22.3275
ENSORLG00000008039	0	5.73453	56.6602	0	0	0.0997253	0	0	0	0.451036	2.50165
ENSORLG00000008040	10.7268	35.9331	19.3282	51.5233	14.6237	10.0914	45.3181	20.8811	1.73694	5.15598	19.2034
ENSORLG00000008041	8.467091	14.509022	28.089495	23.992359	18.26254	17.7018	30.5849	10.081212	2.863868	9.76967	31.85252
ENSORLG00000008042	0.959369	0.476972	5.91639	4.47511	0.849299	3.29503	0.0824053	1.02331	0	1.85232	4.29404
ENSORLG00000008043	4.11897	5.07644	7.55594	11.3716	7.77963	6.45297	19.0785	6.94981	1.88576	0.446258	6.94621
ENSORLG00000008044	0.163474	4.14042	25.8694	0	0.745678	1.48564	51.8674	30.8293	0.516567	0	1.28999
ENSORLG00000008045	4.32359	7.72759	7.05301	8.31218	4.37338	3.49229	7.23288	2.6159	3.09698	0.719796	12.0189
ENSORLG00000008046	12.9206	16.0003	36.0281	28.0688	34.4032	15.3317	33.8672	151.636	3.25594	26.8641	33.5061
ENSORLG00000008047	0.673996	0.334083	2.73613	3.84612	0.744124	2.04012	0.144349	1.80109	0	1.60542	5.34405
ENSORLG00000008049	11.651	21.48660548547	74.4007	40.3802	21.4646	19.6883	44.5628	13.306825126	3.7109	4.85893066	25.7158
ENSORLG00000008050	2.004132	0.478262	0.311425	0.287057	19.17911	1.294	102.6349	16.62243	0.0750449	0.204765	1.20217
ENSORLG00000008051	7.18722	66.8868	25.5938	17.2227	7.61956	17.1021	14.0535	2.6256	4.3083	4.2388	11.1818
ENSORLG00000008052	12.0581	13.3757	89.4009	22.7375	25.7117	14.37	17.9988	15.9919	8.19546	27.5252	112.199
ENSORLG00000008053	2.81464	10.7005	40.0038	14.2093	2.42518	0.804894	2.73843	0.0471829	1.23015	1.53051	3.83714
ENSORLG00000008054	0.172722	0.322442	9.80559	0.260295	0.150487	0.137331	0	0.0383477	0.158961	0.0869458	5.14681
