Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSMPUG00000015934	14.18	75.65	45.3	20.86	246.75	36.05	3.62
ENSMPUG00000015935	20.83	8.27	7.21	26.24	13.96	14.92	1.57
ENSMPUG00000015936	30.71	6.9	9.64	4.96	10.73	4.08	2.84
ENSMPUG00000015937	0	0	0	0	0.15	0	104.56
ENSMPUG00000015938	0	0	0	0	0	0	1.84
ENSMPUG00000015939	7.64	5.15	9.45	4.21	6.44	3.56	311.56
ENSMPUG00000015940	47.52	22.83	13.75	10.49	38.47	10.94	42.38
ENSMPUG00000015941	31.68	17.77	31.66	14.94	40.08	8.55	28.17
ENSMPUG00000015942	9.47	5.35	0.42	0.09	4.14	1.37	2.46
ENSMPUG00000015943	0.21	0	98.81	0	0	0	0.32
ENSMPUG00000015944	48.67	27.44	27.3	15.95	26.08	18.22	14.47
ENSMPUG00000015945	44.91	57.52	37	21.9	40.95	78.58	22.89
ENSMPUG00000015946	0	0	0	0	0	0	0
ENSMPUG00000015947	4.97	2.23	22.34	20.27	3.18	1.62	2.42
ENSMPUG00000015948	83.33	96.64	44.92	638.94	244.64	30.71	26.01
ENSMPUG00000015949	462.15	22.52	27.59	5.67	39.66	26.92	12.38
ENSMPUG00000015950	255.87	6.9	7.15	4.53	1.15	5.12	1.27
ENSMPUG00000015951	37.78	13.11	16.15	13.67	25.32	5.43	19.53
ENSMPUG00000015952	31.66	42.39	20.55	385.14	107.51	12.55	10.91
ENSMPUG00000015953	22.94	20.32	21.49	12.45	20.14	20.38	19.26
ENSMPUG00000015954	0	0	0	0	0	0	26.79
ENSMPUG00000015955	260.74	163.25	229	83.58	141.49	140.17	86.14
ENSMPUG00000015956	43.49	3.91	34.12	5.12	7.15	0.5	34.04
ENSMPUG00000015957	7.26	0.12	0	0.03	0	0	0.66
ENSMPUG00000015958	73.59	36.74	97.53	31.9	40.91	37.28	19.92
ENSMPUG00000015959	35.25	27.34	9.72	27.31	46.54	6.84	62.37
ENSMPUG00000015960	26.22	8.82	22.99	7.15	16.49	4.96	894.05
ENSMPUG00000015961	22.9	26.23	10.69	5.24	30.45	21.37	24.51
ENSMPUG00000015962	23.71	15.22	20.38	7.35	12.3	26.09	68.25
ENSMPUG00000015963	23.1	13.49	17.57	7.74	10.86	26.92	6.03
ENSMPUG00000015964	14.9	0.62	0.59	0.15	1.27	4.44	0.66
ENSMPUG00000015965	0	0	0	0.52	0	0	45.23
ENSMPUG00000015966	15.34	8.73	14.88	32.49	9.89	2.97	41.87
ENSMPUG00000015967	68.37	1.3	0.1	0	0	0	3.14
ENSMPUG00000015968	0.21	0.59	1.11	0.14	5.66	0	0.31
ENSMPUG00000015969	0.12	0	0.37	0	0.05	0	0.22
ENSMPUG00000015970	8.74	9.32	14.58	10.11	51.1	11.81	36.29
ENSMPUG00000015971	5.49	0	0.7	0	29.91	0	31.29
ENSMPUG00000015972	0	0.17	0.16	0	0.15	0	1.51
ENSMPUG00000015973	2.99	1.05	0	2.49	1.86	0	8.24
ENSMPUG00000015974	2.9	0.88	0.13	2.51	3.47	0.2	1.74
ENSMPUG00000015975	0.39	0.12	0.15	0	0.21	0.2	3.86
ENSMPUG00000015976	8.38	16.3	22.1	18.31	25.59	4.05	20.2
ENSMPUG00000015977	0	0	0	0	0	0	0.38
ENSMPUG00000015978	1.46	6.22	0.81	1.01	7.41	2.63	2.87
ENSMPUG00000015979	0	0	0	0	0	0	1.48
ENSMPUG00000015980	0	0	0	0	0	0	12.25
ENSMPUG00000015981	3.94	0	0	0.11	0.13	0.12	93.08
ENSMPUG00000015982	0.6	0	0	0	0	0	0
ENSMPUG00000015983	0	0	0	0	0	0	0
ENSMPUG00000015984	0	0	0	0	0	0	0.71
ENSMPUG00000015985	44.57	13.61	20.04	15.51	25.98	3.41	39.06
ENSMPUG00000015986	62.37	26.35	41.32	17.64	44	16.18	33.55
ENSMPUG00000015987	4.27	6.31	9.77	3.26	31.57	2.14	2.55
ENSMPUG00000015988	28.17	12.92	13.38	8.02	15.52	11.92	5.28
ENSMPUG00000015989	27.94	131.91	152.51	96.68	5.57	104.57	3.45
ENSMPUG00000015990	88.14	26.23	66.06	24.68	24.43	22.7	20.3
ENSMPUG00000015991	5.47	2.48	3.06	0.55	0.69	0.76	2.37
ENSMPUG00000015992	30.78	12.37	13.78	1.98	34.74	5.53	1.62
ENSMPUG00000015993	1214.69	264.48	116.26	57.02	242.07	400.45	154.81
ENSMPUG00000015994	76.11	27.03	27.12	17.53	30.48	26.47	86.71
ENSMPUG00000015995	60.27	455.01	435.35	143.86	216.06	348.41	33.97
ENSMPUG00000015996	49.25	0	0	0	0	0	0.23
ENSMPUG00000015997	98.24	99.17	119.01	19.53	37.73	45.72	105.44
ENSMPUG00000015998	33.57	0	0	0	0	0	0
ENSMPUG00000015999	174.72	75.18	58.11	41.54	99.2	60.44	32.64
ENSMPUG00000016000	225.9	797.36	322.47	118.28	83.22	927.79	327.32
ENSMPUG00000016001	12.49	55.13	8.57	5.01	6.87	7.51	8.27
ENSMPUG00000016002	1.31	0	12.54	0	0	0	11.4
ENSMPUG00000016003	29.72	11.85	23.34	9.37	21.13	7.86	9.09
ENSMPUG00000016004	1.23	3.27	1.09	1.37	1.01	1.93	11.63
ENSMPUG00000016005	8.9	192.05	43.32	7.68	80.8	58.36	15.87
ENSMPUG00000016006	122.33	49.11	134.28	24.09	63.57	44.93	32.72
ENSMPUG00000016007	165.53	0	0	0	0	0.59	0.57
ENSMPUG00000016008	74.37	0.69	0.08	0.12	6.6	0.29	0.9
ENSMPUG00000016009	0.37	0.23	0.55	0.33	1.34	0	4.52
ENSMPUG00000016010	21.42	4.78	13.83	7.18	16.33	3.96	7.27
ENSMPUG00000016011	11.3	14.88	73.53	31.34	15.35	14.16	40.69
ENSMPUG00000016012	97.9	29.82	34.31	27.58	39.93	19.17	79.8
ENSMPUG00000016013	181.87	402.28	405.65	284.56	428.93	321.95	321.37
ENSMPUG00000016014	9.65	15.53	4.51	6.92	23.96	12.21	16.43
ENSMPUG00000016015	62.23	34.5	135.11	84.93	47.03	23.71	34.79
ENSMPUG00000016016	52.39	0.22	0	0.1	0.02	0	6.31
ENSMPUG00000016017	13.25	27.54	60.15	27.39	47.4	22.79	17.68
ENSMPUG00000016018	72.57	148.06	14.84	1.24	3.9	708.75	6.97
ENSMPUG00000016019	23.75	42.36	250.19	26.94	120.12	17.26	371.11
ENSMPUG00000016020	80.49	61.57	154.98	110.81	70.13	49.21	30.72
ENSMPUG00000016021	13.28	7.92	7.83	4.31	14.01	4.87	101.69
ENSMPUG00000016022	46.4	29.85	19.94	12.56	29.21	24.93	5.22
ENSMPUG00000016023	48.7	33.7	24.09	14.53	47.07	21.04	33.08
ENSMPUG00000016024	28.09	28.15	37.63	21.32	46.77	25.4	21.47
ENSMPUG00000016025	86.8	5.97	0.36	0.2	0.92	0.31	6.55
ENSMPUG00000016026	76.97	17.81	26.54	6.21	31.52	4.71	9.52
ENSMPUG00000016027	0.25	0.24	0	0	0.21	0	1.34
ENSMPUG00000016028	29.32	10.42	10.43	7.55	15.88	6.18	9.34
ENSMPUG00000016029	73.33	60.9	249.76	322.54	168.06	69.59	127.73
ENSMPUG00000016030	204.74	54.27	97.27	17.29	100.92	18.23	135.81
ENSMPUG00000016031	25.88	15.39	21.58	6.6	21.16	10.3	179.06
ENSMPUG00000016032	1.59	0.9	0.85	0.11	56.5	1.74	17.85
ENSMPUG00000016033	0.84	1.02	0.71	0.45	57.53	0.13	3.24
ENSMPUG00000016034	0	0.19	0.18	0.14	0	0	448.04
ENSMPUG00000016035	1.95	0	0	0	0.54	0	0
ENSMPUG00000016036	34.08	27.44	10.98	17.53	61.68	8.88	312.67
ENSMPUG00000016037	48.44	15.24	14.41	12.64	25.92	9.33	142.65
ENSMPUG00000016038	33.36	19.03	31.86	18.44	26.05	13.52	34.88
ENSMPUG00000016039	2.88	14.4	4.47	1.48	3.07	0.98	4.25
ENSMPUG00000016040	0	0	0	0	0	0	0
ENSMPUG00000016041	105.04	196.06	177.78	54.2	110.34	140.08	172.9
ENSMPUG00000016042	76.87	32.74	50.08	23.43	44.42	17.31	89.65
ENSMPUG00000016043	11.98	10.01	41.11	3.57	6.3	15.63	2.67
ENSMPUG00000016044	0.17	0.08	4.05	0	0.35	0	54.32
ENSMPUG00000016045	796.51	3564.77	2000.17	820.05	5030.84	567.82	39.28
ENSMPUG00000016046	33.21	28.49	20.67	5.42	21.38	15.88	9.01
ENSMPUG00000016047	54.44	27.01	38.63	24.09	60.54	11.45	170.39
ENSMPUG00000016048	143.97	122.64	136.16	89.02	180.46	68.24	180.73
ENSMPUG00000016049	0	0	0.19	0	0	0	4.78
ENSMPUG00000016050	0.35	0.54	1.54	2.32	10.13	0.09	0.44
ENSMPUG00000016051	1.21	0	0	0	0	0	2.33
ENSMPUG00000016052	65.99	28.82	34.52	23.12	42.31	15.9	19.34
ENSMPUG00000016053	55.33	51.19	80.52	66.11	116.53	16.08	110.54
ENSMPUG00000016054	72.95	143.28	115.29	52.42	530.05	29.4	32.16
ENSMPUG00000016055	3.5	0	0	0	0	0	0
ENSMPUG00000016056	0	0.68	0.04	0.36	2.72	0.15	0.37
ENSMPUG00000016057	193.27	24.4	196.93	11.29	25.04	0.85	53.91
ENSMPUG00000016058	13.4	10.6	21.66	8.25	20.2	4.86	8.8
ENSMPUG00000016059	25.48	3.59	126.39	164.87	18.52	0.37	31.47
ENSMPUG00000016060	31.95	1.71	405.12	5.18	20.99	2.74	28.6
ENSMPUG00000016061	0.41	0.04	0.2	1.35	1.02	0	0.21
ENSMPUG00000016062	38.91	79.33	78.92	52.1	196.66	46.19	46.52
ENSMPUG00000016063	33.77	17.55	23.29	9.12	14.9	6.74	26.33
ENSMPUG00000016064	0	0.05	1.03	37.27	0.45	0	0.04
ENSMPUG00000016065	28.77	12.63	50.45	23.41	33.56	11.1	33.3
ENSMPUG00000016066	1.7	6.3	20.28	7.54	28.61	8.85	1.2
ENSMPUG00000016067	0	0.29	0	0	0	0	91.11
ENSMPUG00000016068	176.06	60.93	41.85	50.49	61.95	64.62	269.18
ENSMPUG00000016069	63.57	45.21	27.66	26.18	69.7	36.33	31.37
ENSMPUG00000016070	19.51	12.78	14.43	9.28	24.05	8.26	20.28
ENSMPUG00000016071	31.45	23.01	11.75	8.13	16.23	18.8	20.62
ENSMPUG00000016072	18.91	23.29	28	14.7	62.24	12.13	3.2
ENSMPUG00000016073	10.9	11.07	7.14	12.44	18.91	5.51	35.18
ENSMPUG00000016074	2.81	16.05	70.24	57.89	0.94	25.59	10.95
ENSMPUG00000016075	30.91	14.49	35.06	21.12	21.36	13.29	11.88
ENSMPUG00000016076	17.07	5.08	59.9	1.11	8.96	1.94	3.8
ENSMPUG00000016077	23.8	24.71	22.86	17.01	18.85	9.47	56.89
ENSMPUG00000016078	78.69	52.62	51.99	25.84	69.23	37.07	118.38
ENSMPUG00000016079	1.29	0.09	0.18	0.13	0.12	0.23	0.11
ENSMPUG00000016080	105.75	16.96	49.92	13.15	20.08	12.43	100.79
ENSMPUG00000016081	48.22	32.33	44.58	27.64	55.35	26.39	56.69
ENSMPUG00000016082	165.03	0.56	0.52	0.2	0	0	0.9
ENSMPUG00000016083	25.47	19.56	68.27	19.87	19.75	33.21	15.21
ENSMPUG00000016084	17.44	6.5	39.05	19.31	11.83	3.59	2.36
ENSMPUG00000016085	14.59	135.95	13.67	4.21	230.29	38.73	7.93
ENSMPUG00000016086	158.92	249.12	8.32	6.66	27.58	7.85	34.71
ENSMPUG00000016087	0.9	2537.96	0.8	0	2.24	1163.24	0
ENSMPUG00000016088	87.54	57.39	42.9	35.1	78.28	42.13	57.89
ENSMPUG00000016089	8.49	3.13	3.61	2.47	4.43	0.14	17.07
ENSMPUG00000016090	21.33	51.11	12.19	1.76	35.78	23.23	4.56
ENSMPUG00000016091	0.41	0.25	0.48	12.33	48.61	0	0
ENSMPUG00000016092	130.49	70.15	99.35	35.14	111.16	43.89	74.54
ENSMPUG00000016093	25.03	0	0.08	0.03	0	0	10.52
ENSMPUG00000016094	5.18	0.59	4.81	0.23	3.53	0.05	429.52
ENSMPUG00000016095	12.14	39.14	6.84	3.92	7.14	10.92	21.96
ENSMPUG00000016096	3.91	51.82	26.91	19.93	29.79	28.96	1.94
ENSMPUG00000016097	0	0.12	0	0	0	0	0.2
ENSMPUG00000016098	35.02	47.09	29.84	11.93	29.68	75.18	24.12
ENSMPUG00000016099	165.56	151.6	349.59	360.09	371.41	91.46	254.85
ENSMPUG00000016100	19.08	14.18	0.78	0.47	24.2	6.29	0.66
ENSMPUG00000016101	104.46	30.65	63.7	22.46	49.37	5.25	5.15
ENSMPUG00000016102	171.31	382.01	367.62	119.5	85.26	623.73	333.43
ENSMPUG00000016103	0	0.66	0	0	0	0.54	0
ENSMPUG00000016104	11.96	10.96	9.69	8.22	13.9	5.13	13.94
ENSMPUG00000016105	4.35	0.31	0.59	0.07	0.82	0	740.62
ENSMPUG00000016106	4.44	0.8	137.46	27.94	4.72	0.33	0.16
ENSMPUG00000016107	186.2	122.8	116.99	78.96	145.36	115.14	217.54
ENSMPUG00000016108	80.78	76.2	128.81	37.64	50.72	86.8	128.31
ENSMPUG00000016109	4.11	0	0.04	0	0	0	0.03
ENSMPUG00000016110	1.77	0.05	0	0	7.09	0	101.49
ENSMPUG00000016111	5.71	0	0	0.07	0.37	0.09	18.57
ENSMPUG00000016112	0.37	1.12	4.23	0.5	1.47	0.52	0.17
ENSMPUG00000016113	66.74	40.53	29.3	26.68	52.33	21.66	15.54
ENSMPUG00000016114	2.32	0.96	0.39	1.75	3.96	0	0.22
ENSMPUG00000016115	2.82	34.1	8.07	20.6	36.13	5.9	1.29
ENSMPUG00000016116	3.44	57.79	15.84	48.13	38.32	9.29	1.09
ENSMPUG00000016117	23.26	7.71	10.42	9.36	14.81	4.83	7.04
ENSMPUG00000016118	0	0	0	0	0.35	0	0
ENSMPUG00000016119	129.5	32.32	58.5	16.2	31.49	26.73	147.95
ENSMPUG00000016120	2.56	0.34	0.32	0	0	0	0
ENSMPUG00000016121	146.92	16.17	11.71	3.32	17.31	6.39	3.64
ENSMPUG00000016122	11.49	2.82	5.26	6.79	12.04	2.21	14.94
ENSMPUG00000016123	3.77	6.31	75.19	107.22	3.51	27.36	0.64
ENSMPUG00000016124	87.23	242.24	11.06	12.88	77.15	149.27	15.12
ENSMPUG00000016125	26.42	10.86	15.68	16.66	17.78	3.32	25.83
ENSMPUG00000016126	41.35	42.11	21.97	17.12	34.82	43.38	48.28
ENSMPUG00000016127	8.7	16.41	24.62	5.03	4.63	39.49	1.96
ENSMPUG00000016128	3.37	10.84	5.34	8.39	62.86	2.56	2.62
ENSMPUG00000016129	42.11	6.6	1.84	1.52	10.59	0.48	3.29
ENSMPUG00000016130	23.89	52.78	53.36	17.26	11.5	53.2	11.05
ENSMPUG00000016131	98.5	55.35	44.32	46.85	106.13	30.19	36.31
ENSMPUG00000016132	3.16	0.99	25.87	0.94	0.29	1.09	15.47
ENSMPUG00000016133	1.03	1.58	1.78	0.88	2.32	0.47	20.94
ENSMPUG00000016134	40.12	23.71	29.45	20.93	28.29	31.1	11.8
ENSMPUG00000016135	22.37	30.81	15.01	14.57	39.68	28.77	120
ENSMPUG00000016136	28.84	23.35	22.59	20.31	28.36	19.15	14.99
ENSMPUG00000016137	45.71	52.09	8.39	13.14	14.93	77.71	23.79
ENSMPUG00000016138	0	0	0	0	0	0	0
ENSMPUG00000016139	5.97	19.18	5.22	12.45	6.33	15.35	0.71
ENSMPUG00000016140	18.51	7.66	19.02	6.41	9.86	7.76	13.28
ENSMPUG00000016141	134.9	89.9	421.67	94.03	86.46	80.23	34.51
ENSMPUG00000016142	4.29	30.16	39.23	5.79	15.13	2.12	11.08
ENSMPUG00000016143	1.33	3.64	0.12	1.42	5.73	2.81	0.5
ENSMPUG00000016144	8.06	0.16	0	0	0.29	0.14	0
ENSMPUG00000016145	0	0	0	0	0.45	0	46.93
ENSMPUG00000016146	157.92	84.46	150.98	20.69	61.47	166.06	27.53
ENSMPUG00000016147	15.49	0	0	0.21	1.74	0.08	1.28
ENSMPUG00000016148	40.87	3.06	0.61	0	1.23	0.13	0.04
ENSMPUG00000016149	9.46	8.95	5.27	1.87	29.93	4.14	1.65
ENSMPUG00000016150	0	0	0.62	0	0	0	3.24
ENSMPUG00000016151	3.11	0	38.41	0	0.08	0	17.97
ENSMPUG00000016152	0	0	0	0	0	0	0
ENSMPUG00000016153	8.2	2.91	15.99	0.19	2.04	1.32	2.08
ENSMPUG00000016154	99.04	87.02	54.71	10.86	88.13	28.63	6.43
ENSMPUG00000016155	0	0	0	0	0	0	0
ENSMPUG00000016156	159.9	124.88	108.18	57.23	152.29	78.66	58.39
ENSMPUG00000016157	50.62	37.71	115.31	51.02	56.67	11.2	15.98
ENSMPUG00000016158	10.13	37.89	47.74	6.81	23.27	58.57	7.98
ENSMPUG00000016159	193.86	102.16	132.58	80.3	185.91	83.07	238.41
ENSMPUG00000016160	11.23	20.6	26.65	9.67	28.82	4.93	11.83
ENSMPUG00000016161	1.59	2.25	1.59	14.88	18.92	0.16	0.75
ENSMPUG00000016162	0	0	0	0	0	0	0
ENSMPUG00000016163	0	0	0	0	0	0	0.05
ENSMPUG00000016164	39.91	22.07	29.51	14.98	33.31	14.36	0.51
ENSMPUG00000016165	30.76	6.29	29.48	7.95	10.84	5.31	2.5
ENSMPUG00000016166	0.12	0	0	0	0	0	51.49
ENSMPUG00000016167	30.83	58.24	357.5	119.22	26.85	66.92	54.3
ENSMPUG00000016168	136.32	0.12	0	0	32.92	0	0
ENSMPUG00000016169	0	0	0	0	0	0	0
ENSMPUG00000016170	90.11	41.14	9.54	0.04	0.41	3.47	0.34
ENSMPUG00000016171	47.66	39.23	43.64	25.45	32.25	37.78	43.65
ENSMPUG00000016172	0	0	0	0	0	0	0
ENSMPUG00000016173	137.34	541.99	276.13	225.17	364.6	26.98	93.46
ENSMPUG00000016174	0	0	0.3	0	0.28	0	0.26
ENSMPUG00000016175	19.99	9.88	13.35	8.13	22.89	3.77	17.68
ENSMPUG00000016176	7.96	2.59	0.37	0.09	1.25	1.18	1.77
ENSMPUG00000016177	15.34	0.12	0.48	0.06	0.07	0	36.53
ENSMPUG00000016178	1.99	1.23	1.08	3.77	2.06	0.76	0.15
ENSMPUG00000016179	0	0	0	0	0	0	0
ENSMPUG00000016180	32.95	21.27	36.37	16.99	32.42	17.32	12.09
ENSMPUG00000016181	58.11	42.29	61.41	42.51	60.42	25.64	52.29
ENSMPUG00000016182	43.04	33.21	52.38	21.15	19.75	48.7	8.01
ENSMPUG00000016183	91.65	14.27	52.16	3.17	19.48	120	10.48
ENSMPUG00000016184	101.81	27.51	23.12	22.61	7.04	21.67	15.86
ENSMPUG00000016185	53.69	28.44	29.22	13.74	38.36	18.93	26.91
ENSMPUG00000016186	194.67	0.63	0.15	0	0	8.87	1.83
ENSMPUG00000016187	55.3	47.74	33.13	18.74	54.31	77.6	68.09
ENSMPUG00000016188	99.46	0	0	0.91	0.1	0	6.09
ENSMPUG00000016189	89.17	0	0	0.79	0.06	0.06	11.51
ENSMPUG00000016190	0	0	0	0	0	0	0
ENSMPUG00000016191	16.46	12.25	23.96	11.28	17.2	8.28	10.7
ENSMPUG00000016192	209.49	172.03	191.97	86.06	271.24	151.02	187.86
ENSMPUG00000016193	100.63	106.65	118.09	68.7	188.28	107.81	422.84
ENSMPUG00000016194	27.25	76.59	909.19	330.37	32.45	28.32	4.78
ENSMPUG00000016195	61.32	31.07	25.4	13.07	43.23	29.99	62.77
ENSMPUG00000016196	31.31	14.43	10.65	6.35	17.02	9.08	12.83
ENSMPUG00000016197	17.76	11.43	26.69	32.21	10.79	3.82	16.3
ENSMPUG00000016198	23.71	14.08	19.01	19.88	19.89	6.82	16.26
ENSMPUG00000016199	0	0	0	0.31	0	0	0
ENSMPUG00000016200	46.89	31.83	131.16	589.72	11.38	4.16	5.22
ENSMPUG00000016201	72.02	99.08	150.64	232.97	181.02	43.55	203.84
ENSMPUG00000016202	2.46	0	0	0	0	2.47	0
ENSMPUG00000016203	58.58	0.09	0	0	0.08	0.04	0.04
ENSMPUG00000016204	0.49	0	0	0	0	0	9.58
ENSMPUG00000016205	106.39	73.91	202.65	47.72	28.26	74.06	19.38
ENSMPUG00000016206	52.78	29.34	30.47	32.86	87.05	15.18	44.93
ENSMPUG00000016207	50.5	25.38	37.33	14.46	21.69	22.55	17.84
ENSMPUG00000016208	8.98	32.9	0.17	0.13	1.78	155.82	1.04
ENSMPUG00000016209	29.13	41.35	104.87	19.08	62.73	20.6	28.48
ENSMPUG00000016210	248.05	191.53	184.66	143.49	195.07	196.68	420.79
ENSMPUG00000016211	0.11	0	0	0	0	0	0
ENSMPUG00000016212	16.04	3.14	3.73	2.17	5.74	1.9	12.81
ENSMPUG00000016213	14.06	19.95	73.72	65.94	27.15	15.56	38.28
ENSMPUG00000016214	0	0	0	0	0	0	0
ENSMPUG00000016215	0.6	0.14	0.07	0.1	3.15	0.12	0
ENSMPUG00000016216	202.4	108.84	73.36	39.32	122.65	51.21	13.05
ENSMPUG00000016217	0.11	0	0	0	0.09	0.13	3.88
ENSMPUG00000016218	44.59	32.6	13.84	8.84	20.25	18.31	3.26
ENSMPUG00000016219	0	0.49	0.62	0	0.29	0	0
ENSMPUG00000016220	65.1	63.79	31.54	22.12	58.08	74.76	60.71
ENSMPUG00000016221	43.15	37.54	46.42	25.02	41.13	60.29	102.91
ENSMPUG00000016222	99.28	30.38	17.67	9.3	27.24	27.14	21.86
ENSMPUG00000016223	0.11	0	0	0	4.59	0	0.17
ENSMPUG00000016224	34.57	0.11	0.13	0.06	0.12	0	0.24
ENSMPUG00000016225	132.81	105.04	76.72	43.92	122.72	54.33	65.96
ENSMPUG00000016226	74.41	35.22	26.12	13.63	42.56	28.34	33.57
ENSMPUG00000016227	42.61	37.05	48.39	42.03	41.25	33.82	41.52
ENSMPUG00000016228	245.09	101.2	26.64	6.2	40.27	6.41	317.19
ENSMPUG00000016229	43.35	173.13	35.99	5.13	27.8	297.94	5.54
ENSMPUG00000016230	50.93	28.95	40.81	11.77	28.51	27.72	7.93
ENSMPUG00000016231	0.62	0	0	0	0	0	17.27
ENSMPUG00000016232	8.12	44.59	19.25	53.69	8.04	52.88	3.12
ENSMPUG00000016233	66.06	70.85	82.38	28.01	34.33	63.94	30.01
ENSMPUG00000016234	10.58	5.22	6.28	3.71	5.7	1.97	5.47
ENSMPUG00000016235	15.16	0	17.26	0	17.23	0	0.05
ENSMPUG00000016236	1.01	0.19	0	0	0	0	10.29
ENSMPUG00000016237	180.61	61.43	93.35	38.84	123.3	37.26	124.79
ENSMPUG00000016238	0	0	0	0	0	0	0
ENSMPUG00000016239	18.79	83.02	6.74	63.03	39.52	12.25	1.47
ENSMPUG00000016240	35	27.42	14.19	12.29	20.84	27.01	20.07
ENSMPUG00000016241	0	0	0	0	0	0	0
ENSMPUG00000016242	4.41	0.23	0.17	0.1	2.19	0.08	51.38
ENSMPUG00000016243	140.21	35.13	2.5	2.93	9.17	191.16	31.71
ENSMPUG00000016244	117.24	86.92	20.32	77.7	40.78	113.23	74.67
ENSMPUG00000016245	1.92	0.27	0.23	0.22	0.9	0.09	75.28
ENSMPUG00000016246	61.37	127.98	31.9	36	335.34	37.59	13.01
ENSMPUG00000016247	45.81	41	118.37	125.09	19.24	60.4	19.21
ENSMPUG00000016248	249.11	660.65	544.72	272.63	221.24	758.22	117.96
ENSMPUG00000016249	0	0	0	0	0	0	0
ENSMPUG00000016250	63.36	27	29.62	19.17	76.15	19.9	267.2
ENSMPUG00000016251	0.22	0.05	0.02	0.22	0.55	0	31.46
ENSMPUG00000016252	0.26	0.19	0.17	0.04	0.3	0	0.1
ENSMPUG00000016253	6.77	0.36	10.43	0.03	2.41	0.12	0.76
ENSMPUG00000016254	142.57	32.48	33.26	25.22	58.67	24.24	137.01
ENSMPUG00000016255	0.3	0.14	1.34	21.09	48.45	0	0.11
ENSMPUG00000016256	4.94	3.25	4.89	1.05	6.12	1.14	4.83
ENSMPUG00000016257	0.19	0.35	4.38	3	0.4	0.15	0.46
ENSMPUG00000016258	0.73	0.97	8.5	7.16	0.73	0.46	1.45
ENSMPUG00000016259	0	0.74	0.12	0	1.85	0	0.89
ENSMPUG00000016260	72.98	24.01	43.4	31.65	53.52	18.19	172.74
ENSMPUG00000016261	2.69	0	0.09	0	0	0	0
ENSMPUG00000016262	6.21	0.15	0.24	0.04	0.04	0.13	2.15
ENSMPUG00000016263	0.63	0	0	0	158.93	0	0
ENSMPUG00000016264	110.64	25.56	34.17	26.79	78.16	19.46	12.64
ENSMPUG00000016265	14.43	24.37	10.44	8.52	46.43	13.37	25.15
ENSMPUG00000016266	2.06	0	2.63	0.03	4.91	0.06	3.61
ENSMPUG00000016267	79.06	32.89	19.94	11.25	25.49	28.26	13.36
ENSMPUG00000016268	57.9	17.55	5.46	4.41	21.31	12.45	25.35
ENSMPUG00000016269	9.95	1.99	29.42	2.55	5.94	0.77	1.97
ENSMPUG00000016270	5.39	26.67	3.48	0.65	9.33	7.61	4.11
ENSMPUG00000016271	0	0.16	0	0	0	0	0.38
ENSMPUG00000016272	50.53	1.85	0.25	0	0	0.22	2.3
ENSMPUG00000016273	4.94	4.05	2.3	13.93	35.05	0.67	0.49
ENSMPUG00000016274	35.26	91.79	1.51	2.1	11.39	29.14	5.39
ENSMPUG00000016275	16.9	8.04	29.88	1.89	11.27	2.8	3.26
ENSMPUG00000016276	59.23	99.77	93.78	39.82	36.58	136.8	94.51
ENSMPUG00000016277	11.02	13.71	178.79	55.22	2.59	2.64	2.18
ENSMPUG00000016278	18.96	15.66	34.77	19.31	36.91	5.19	60.47
ENSMPUG00000016279	0.11	0.2	0.1	0	0.18	0.08	319.17
ENSMPUG00000016280	22.09	46.18	48.17	41.97	49.16	50.89	23.66
ENSMPUG00000016281	25.72	18.14	16.13	7.54	25.1	11.72	22.49
ENSMPUG00000016282	2.34	0	1.91	0.09	0	0	0.25
ENSMPUG00000016283	349.6	1.82	0.57	0.22	0.27	0.25	13.99
ENSMPUG00000016284	1.9	0.04	0.11	0.03	1.26	0	108.59
ENSMPUG00000016285	0.94	0	0	0	0	0	0
ENSMPUG00000016286	30.51	45.9	58.7	46.47	167.61	16.25	13.39
ENSMPUG00000016287	163	0.06	0	0	10.36	0.05	3.22
ENSMPUG00000016288	42.6	34.9	42.66	25.25	41.55	39.2	122.82
ENSMPUG00000016289	9.02	4.68	5.81	0.62	3.35	0.73	4.73
ENSMPUG00000016290	6.1	4.16	5.74	3.97	3.25	5.24	5.95
ENSMPUG00000016291	32.85	15.76	0.52	0.14	12.39	0.56	9.36
ENSMPUG00000016292	49.95	46.49	46.3	21.78	38.69	58.22	279.14
ENSMPUG00000016293	115.67	65.58	76.42	42.12	86.4	21.36	53.76
ENSMPUG00000016294	98.24	39.23	66.2	13.19	98.9	157.65	23
ENSMPUG00000016295	3.39	5.96	8.58	3.62	36.17	1.22	3.05
ENSMPUG00000016296	12.18	33.94	41.44	42.65	80.6	7.93	4.41
ENSMPUG00000016297	23.44	31.54	48.05	19.03	17.05	26.62	15.25
ENSMPUG00000016298	0	0.82	0	0	0	0.17	1.32
ENSMPUG00000016299	31.46	10.73	23.39	5.85	10.3	6.61	50.71
ENSMPUG00000016300	89.3	101.33	188.52	34.69	144.58	21.31	43.78
ENSMPUG00000016301	33.99	28.85	63.57	55.02	78.17	9.17	85.81
ENSMPUG00000016302	74.24	56.81	71.08	44.35	79.24	46.99	178.16
