Ens.ID	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver	TPM.kidney
ENSGALG00000026462	0.775389	0.273505	103.593569	0.346757	0.272155	0.042699	0.003253	0.047528	0.019855
ENSGALG00000026463	2.825976	1.223807	5.520911	0	14.181972	13.372727	68.145588	7.062218	5.669135
ENSGALG00000026464	0	0	0	0	0	0	0	0	0
ENSGALG00000026465	5.162474	6.213053	8.905732	3.674691	9.587809	345.431872	15.303994	2.534314	3.70882
ENSGALG00000026466	1.967859	2.49973	2.523443	1.745577	7.463273	20.345615	31.987159	4.179323	4.037384
ENSGALG00000026467	0.232207	0	1.171523	0	0.060221	0.030357	0	0.012668	0
ENSGALG00000026468	16.149332	0.894412	29.730734	3.717317	47.38687	20.087589	35.307575	6.772935	17.862541
ENSGALG00000026469	7.441917	0	2.612523	0	0.860471	0	18.907741	3.957008	0.373215
ENSGALG00000026470	106.104347	4.676525	8.469478	11.879547	11.563542	45.019979	32.716716	5.952705	8.057529
ENSGALG00000026471	51.560927	1102.444036	232.246045	9.643465	62.373474	228.015159	210.074659	54.272522	66.611568
ENSGALG00000026472	3.40177	0	0.32047	0	0	0.026534	0.061722	0.010335	0.056945
ENSGALG00000026473	1.704889	0.449112	22.664999	0.028728	7.132274	7.096057	13.01671	0.378706	60.079086
ENSGALG00000026474	0.160533	0	0	0	0.037924	0	0.268749	0	0
ENSGALG00000026475	0.426081	0	0	0.295903	0.034373	12.179708	0	0	0.004652
ENSGALG00000026476	12.850349	3.512695	3.349259	1.406378	6.530778	17.451222	11.30781	2.935142	3.234959
ENSGALG00000026477	0	0	4.197499	0	0	0	0	2.188458	1.943588
ENSGALG00000026478	0.17448	0	0	0	0	0.330015	0.045353	0.05526	0.054147
ENSGALG00000026479	1.848193	0.006237	0.100589	0	0.03637	0	0	0	0.016009
ENSGALG00000026480	9.491018	5.015742	13.949988	4.903064	10.990441	8.352238	10.497685	28.351428	7.463555
ENSGALG00000026481	0.046315	0.010873	0.351026	0	0.573754	0.133397	0.823767	0.141068	0.8561
ENSGALG00000026482	0	0.733207	0	0	0	0	0	0	0
ENSGALG00000026483	90.945918	0.103418	0.120328	0	0.164973	1.436273	0.210926	1.27343	0.298131
ENSGALG00000026484	0.638404	0.192762	1.296818	0.652174	7.942314	4.624002	6.111864	0.355795	0.952096
ENSGALG00000026485	0	0	0	0	0	0	0	0	0
ENSGALG00000026486	0.166017	0.003314	0.815711	0	0	0	0	0	0.009808
ENSGALG00000026487	1.854262	0.040941	1.766542	0.030634	0.261726	0.270911	1.889906	0.120901	0.036937
ENSGALG00000026488	2.295167	1.350879	3.059712	0	1.59538	9.164723	4.961385	3.952386	5.926594
ENSGALG00000026489	0.039869	0	0.098803	0	0.251534	0.494721	2.135682	0.366172	0.056134
ENSGALG00000026490	52.966033	23.928284	53.777849	43.20263	96.943821	83.841469	169.579375	54.540852	58.088459
ENSGALG00000026491	10.581032	0.112184	0.421549	0.327366	0.950829	0.959034	0.623306	0.557314	0.543613
ENSGALG00000026492	25.743076	11.032748	30.258732	19.173207	22.872731	26.331278	35.386576	13.671204	18.642944
ENSGALG00000026493	36.40022	6.636231	41.793738	52.477873	47.460969	37.498832	41.709349	18.658501	29.270277
ENSGALG00000026494	0	0	0	0	0	0	0	0	0
ENSGALG00000026495	0	0	0	0	0.033219	0.042808	0.892422	0	0
ENSGALG00000026496	0.221378	0.205362	0	0	2.352305	3.916834	44.711775	0.908469	1.065528
ENSGALG00000026497	28.725509	1.85076	250.060628	75.137402	111.821858	83.494328	182.331789	50.336072	75.381951
ENSGALG00000026498	1.889835	0.094375	0.734306	0.508386	0.607572	0.543595	0.72064	0.069048	0.690149
ENSGALG00000026499	1.36504	20.918176	6.428986	3.39954	12.191223	182.929829	62.566329	7.878042	6.543299
ENSGALG00000026500	0	0	0	0	0	0	0	0	0
ENSGALG00000026501	181.166563	95.762917	41.710148	282.281834	29.929606	82.228495	73.46612	37.682931	17.05084
ENSGALG00000026502	1.186952	1.026066	171.050268	0.025605	4.132057	1.305358	2.407324	2.684987	1.595779
ENSGALG00000026503	10.127658	0.022215	1.74822	0	0.344932	0	0.295547	0.038984	0.488819
ENSGALG00000026504	0	0.152398	0.16117	0	0.112775	0.045473	0.216141	0.023173	0
ENSGALG00000026505	1.762979	0.519939	5.665933	1.538337	9.07925	4.724615	1.64718	15.982884	7.546353
ENSGALG00000026506	0.119598	0.004454	28.458481	0	0.034299	0.231717	0.430047	0	0.79475
ENSGALG00000026507	30.140593	7.383213	11.292409	10.949674	12.743645	12.079101	11.970258	40.205855	28.295636
ENSGALG00000026508	9.47613	0	0	0	0	3.542385	0	0	0
ENSGALG00000026509	5.495144	0.378553	0.123723	2.368264	1.028381	0.193869	0.029983	4.459513	3.059911
ENSGALG00000026510	57.765087	1.399312	2.319313	0.456205	4.418557	4.599659	44.720229	37.353385	0.715393
ENSGALG00000026511	0	0	0	0	0	1.381248	0	0	0
ENSGALG00000026512	4.836696	0	0.19436	0	0	0	0	0	0
ENSGALG00000026513	2.013264	0	0	0	0	0	0	0	0
ENSGALG00000026514	1.637985	5.820811	1.73806	0.347369	16.26475	42.102456	76.028382	10.267556	6.850895
ENSGALG00000026515	0	0	1.71212	0	0	1.726716	0	0	0.706224
ENSGALG00000026516	28.016368	6.403179	23.796803	18.385518	11.007522	13.357187	13.681407	8.105031	9.732583
ENSGALG00000026517	30.283057	14.410661	62.717325	11.931031	41.048543	32.312538	48.948453	27.186553	23.769877
ENSGALG00000026518	75.990764	0.653227	192.250874	0.035256	0.901186	2.465156	2.926714	0.46461	0.396773
ENSGALG00000026519	0.968369	0	0	0	0	0	1.219798	0	1.391612
ENSGALG00000026520	2.336252	0.015392	0.053764	0	0.085165	0.019986	0.021158	0.088181	0.136602
ENSGALG00000026521	7.44183	0.4917	21.764035	0.154011	5.604771	7.465007	7.539009	4.750871	1.816655
ENSGALG00000026522	5.199614	0	0	0	0	0	0	0	0
ENSGALG00000026523	0.534818	0.773294	0	0	1.266721	4.488157	0.827529	2.219204	2.393062
ENSGALG00000026524	9.784109	0.177037	5.784499	0	86.709278	0.144113	0	0	5.375804
ENSGALG00000026525	18.937778	2.962219	11.672333	150.817251	147.023175	127.190023	102.386455	495.688327	92.253665
ENSGALG00000026526	0	0	16.00243	0	0	0	0	0	0
ENSGALG00000026527	0	0	0	0	0	0	0	0	0
ENSGALG00000026528	1.73422	0.35849	0	0.483284	0	3e-06	0	0	0.019045
ENSGALG00000026530	129.023836	101.408812	159.700288	81.280539	114.569643	55.364944	64.671008	136.627073	75.854987
ENSGALG00000026531	9.253448	4.824492	8.300766	2.23197	10.850844	20.124397	25.290614	12.728254	11.127838
ENSGALG00000026532	1.270658	0.288284	0.266149	0.03558	0.86082	0.752518	1.175934	0.29416	0.2648
ENSGALG00000026533	78.139052	214.967619	22.582722	101.609528	38.897082	2.606287	58.603073	3.728868	12.176597
ENSGALG00000026534	0.623381	0.009485	1.027434	0.37626	0.771238	0.829085	0.322061	0.073021	0.058365
ENSGALG00000026535	0.004381	0.021248	0.050213	0	0.212925	0.423626	2.023973	0.330854	0.046008
ENSGALG00000026536	0.640289	13.339168	0.151035	219.646858	0.076103	0.464767	0.317973	0.062664	0.043728
ENSGALG00000026537	4.656673	22.280314	6.932243	10.885202	7.230144	2.267904	2.973868	13.46138	4.428709
ENSGALG00000026538	0	0	0	0	0.091946	0	0.033437	0	0
ENSGALG00000026539	20.87127	1.163544	4.924687	0.184561	5.445276	4.624379	7.453941	2.169485	1.605514
ENSGALG00000026540	26.907788	2.103474	69.02683	4.285251	31.892349	30.169432	12.187068	136.772777	5.972602
ENSGALG00000026541	1.538363	0.296803	0.197672	0.057387	0.677546	4.50752	17.245671	77.523322	0.278666
ENSGALG00000026542	1.166851	1.729701	37.348261	7.158313	6.697093	9.431822	7.290467	5.629742	7.60023
ENSGALG00000026544	77.445567	9.365705	26.475227	24.911459	23.290849	20.572186	40.616652	22.23191	14.967211
ENSGALG00000026545	195.412424	86.402062	69.834146	161.34344	31.968209	31.815244	10.377493	13.476504	14.209225
ENSGALG00000026546	275.776064	32.787409	88.094418	32.983347	42.714798	67.83725	64.346299	55.785288	30.609608
ENSGALG00000026547	17.467819	1.799127	10.688046	1.589575	4.559405	5.151588	5.235685	1.267279	10.748081
ENSGALG00000026548	1.033348	1.242084	6.366975	0.113628	3.177753	4.210464	6.715915	1.208741	1.807139
ENSGALG00000026549	6.508221	0	2.807052	0	0	0	0	0	0
ENSGALG00000026550	0.803072	0	0	0	0	0	0	0	1.248368
ENSGALG00000026551	19.604194	7.263587	13.843158	0	2.45505	8.483811	4.147533	3.623184	1.717549
ENSGALG00000026552	2.395184	0	13.215716	0	1.019428	0	5.815091	0.445245	1.55796
ENSGALG00000026553	0.35873	100.441309	0.285848	1051.161816	0.395039	0.707171	0.268254	0.031861	0.055775
ENSGALG00000026554	122.584268	0.091965	1.189301	0	0.111625	0.82013	0.372392	0.042791	0.438389
ENSGALG00000026555	0.0544	0	0.138321	0	0.069426	0.2816	0.554454	0.317535	0
ENSGALG00000026556	1.249964	1.658586	2.203331	0	0	1.247918	2.064637	0	9.020996
ENSGALG00000026557	6.241866	7.933084	8.232309	6.284628	5.461178	43.492338	4.030088	3.024612	2.342263
ENSGALG00000026558	23.724411	11.083359	60.137099	18.181736	54.882843	83.692181	94.117716	21.527581	22.363999
ENSGALG00000026559	13.123586	25.376237	21.956025	4.221915	27.190682	35.054283	50.212952	22.500135	18.017567
ENSGALG00000026560	0.128197	0.389342	35.676008	0.051001	0.500032	0.086675	0.103642	0.014411	0.015207
ENSGALG00000026561	29.932327	0.809623	5.134769	1.322648	5.444551	4.00818	7.408044	4.154977	4.10962
ENSGALG00000026562	5.992481	3.59802	30.562938	315.162236	3.834591	9.211036	13.793909	4.870041	2.425906
ENSGALG00000026563	0.019891	0.045547	8.205525	0	0	0.029825	0	0	0.005225
ENSGALG00000026564	0	0	0	0	59.023221	0	0	0	6.916032
ENSGALG00000026565	33.818105	79.799152	51.691678	39.036587	75.020497	154.915902	121.36457	78.713496	74.015169
ENSGALG00000026566	47.648905	21.402768	19.240327	20.219298	35.618409	61.076698	66.724606	36.237144	24.170622
ENSGALG00000026568	6.053373	0	0	26.861612	0	3.585972	0	0	0
ENSGALG00000026569	26.762201	1.058356	42.182663	54.080554	8.614146	69.12449	64.958907	14.298209	21.882189
ENSGALG00000026570	0.675492	0	0	0	0	0	0	0	0
ENSGALG00000026571	0.078314	0	0	0	0	0	0	0	0
ENSGALG00000026572	23.580057	179.932193	48.986365	23.683546	1776.792721	37.268664	27.450366	132.149229	37.657751
ENSGALG00000026573	5.897898	0	0	0	0	0	0	1.191517	1.509117
ENSGALG00000026574	5.35761	0.084169	0.060131	0	0.056666	0.266416	0.86897	0.066976	0.051395
ENSGALG00000026575	0	2.612979	0	0	0.527756	2.572894	7.225693	0	0.689215
ENSGALG00000026576	2.808816	0.293447	6.875394	1.412885	14.159947	4.753388	4.634377	8.250242	5.80405
ENSGALG00000026577	0	0	0	0	0	0	0	0	0
ENSGALG00000026578	4.243468	0.041337	0.545195	0.009774	1.286825	2.722559	1.677905	0.189818	0.481657
ENSGALG00000026579	0	0	0	0	16.500322	0	0	0	2.813046
ENSGALG00000026580	16.577309	0	0.962041	0	0.866187	1.234657	0.579413	0.155224	0.273748
ENSGALG00000026581	35.420653	12.821608	34.072928	12.764045	38.06157	47.395589	55.947136	30.010585	23.063317
ENSGALG00000026582	2.74113	19.191292	7.656591	3.349113	7.961315	159.854042	26.692368	6.771443	8.183782
ENSGALG00000026583	26.624947	2.69709	0.603118	0.984249	7.95199	10.357599	9.416244	1.17098	1.004767
ENSGALG00000026584	1.110165	0.147304	0.450732	0.058754	0.26182	0.121855	0	0.006837	7.800788
ENSGALG00000026585	0.403392	3.565765	6.447883	0.164033	1.454981	1.236234	16.925775	1.219059	0.402077
ENSGALG00000026586	3.229675	50.240164	0.80429	17.882462	1.908539	0.179134	2.168941	0.877247	1.815186
ENSGALG00000026587	1.09912	0.184162	0.829768	0.946702	1.802362	0.870093	2.639149	1.119959	0.7516
ENSGALG00000026588	2.563732	0.257052	2.302338	0.587755	2.190348	2.072842	2.620123	0.573154	1.124587
ENSGALG00000026589	8.417827	0	0	0	2.381805	2.833908	12.704937	0	3.887176
ENSGALG00000026590	7.769779	3.09579	3.740769	5.964247	15.116088	17.426962	19.47787	8.830567	2.455678
ENSGALG00000026591	69.902627	9.515966	28.971546	17.827125	34.760242	32.099514	28.967537	13.63557	26.125655
ENSGALG00000026592	118441.25153	413289.140945	103682.698152	5432.402027	252621.215393	283368.165554	188615.828981	154807.049875	256263.900736
ENSGALG00000026593	0.289062	0	0.052227	0.115035	0	0.029038	0	0	0
ENSGALG00000026594	0.74412	0.002119	9.093147	0.773044	0.079599	0.005336	0	0	0.006288
ENSGALG00000026595	0.598251	0	0.031977	0	0	0	0	0	0
ENSGALG00000026596	0	0	0	0	0	0	0	0	0
ENSGALG00000026597	11.695326	0.015194	0.362286	0.068897	0.283732	0.40531	0.669982	0.442375	0.162832
ENSGALG00000026598	21.03033	4.392947	1.985664	1.638323	2.766772	3.77811	3.804011	0.994973	6.184401
ENSGALG00000026599	0	0	10.176397	0	0	0	0	0	0
ENSGALG00000026600	30.627455	9.362441	23.983639	4.469581	29.551931	46.635451	18.454353	2.141327	19.312784
ENSGALG00000026601	2.832557	0	5.532798	0	0	0	0	0	0
ENSGALG00000026602	0	0	0	0	0	3.474809	0	0	0
ENSGALG00000026603	0.526383	0.178164	0.524779	0	0.15891	1.345355	0.67052	0.44009	0.291802
ENSGALG00000026604	1.975542	0.050466	1.127644	1.115765	0.235557	2236.801521	0.139949	0.124083	1.19795
ENSGALG00000026605	32.905837	2.636687	7.843652	37.093062	60.800608	6.31952	3.36237	0.385539	2.295081
ENSGALG00000026606	0.641724	0.138611	5.190884	0	0.059088	0.005924	3.012637	0.2202	0.079517
ENSGALG00000026607	11.108679	4.872218	11.996978	14.505342	10.446312	9.924769	18.079975	10.661667	11.24298
ENSGALG00000026608	3.723426	1.27398	0.125313	0	0	0	0	0	1.634593
ENSGALG00000026609	16.742849	5.094605	11.426941	0.938935	4.140233	13.166574	10.027363	0.353425	2.464108
ENSGALG00000026610	20.553676	0	0.473339	0.247313	0	0.378657	0.125413	0	0.231648
ENSGALG00000026611	4.48334	0.525482	1.452057	0.044464	53.760992	10.846014	4.18802	93.664425	82.410186
ENSGALG00000026612	3.506562	2.64589	14.616459	1.690017	0.615296	0	1.286391	2.383035	9.809257
ENSGALG00000026613	1.587134	2.34514	24.555231	9.08096	5.995112	27.86333	10.491977	0.722628	0.598864
ENSGALG00000026614	13.086651	0.02733	0.016636	0	0.035168	0	0	0	0.097795
ENSGALG00000026615	0	0	0	0	0	0	0	0	0
ENSGALG00000026616	1.323054	1.86612	4.831911	0.389857	502.927171	98.538932	2.295838	1.043901	2.682678
ENSGALG00000026617	1.870143	0.466927	0	0	0.520135	0	0	0	0
ENSGALG00000026618	8.766502	0.0572	3.802562	0.71527	2.312597	3.065316	7.425046	3.844001	1.776576
ENSGALG00000026619	0	0	0	0	0	0	0	0	0
ENSGALG00000026620	5.962479	0.455185	1.84819	0.194173	122.484367	31.845505	0.586393	0.250718	0.202102
ENSGALG00000026621	15.771214	0.303237	16.595661	0	14.110031	27.809517	40.558502	8.214515	14.931824
ENSGALG00000026622	2.623311	0.929142	4.780426	3.263091	13.4546	23.591248	48.550135	1.414102	3.771513
ENSGALG00000026623	28.064279	10.314745	32.636254	12.81324	16.584941	19.880852	25.632976	6.218559	23.217996
ENSGALG00000026625	46.298046	2.312579	22.386662	0	275.495432	12.752587	38.114811	3.282687	127.305021
ENSGALG00000026626	41.899949	12.784277	27.986659	10.915443	268.565811	207.62353	133.796576	53.636649	76.610664
ENSGALG00000026627	0.229361	0	0.206273	0	0.012088	0.072975	0.008175	0	0.008101
ENSGALG00000026628	0.188553	0.003357	38.700473	0	0.029915	0.156462	0.159265	0.295392	0.094238
ENSGALG00000026629	13.572864	0.073166	0.003179	0	0	0.19106	0	0	0.195983
ENSGALG00000026630	0	0.587656	1.582368	0	0	0	0	0	0
ENSGALG00000026631	0.068444	0.084282	0.013269	0.733797	24.169484	0.066725	0	0.011736	8.503796
ENSGALG00000026632	2.782973	0	3.942419	162.714715	2.319776	0	0.684908	4.294453	3.324028
ENSGALG00000026633	2.341932	0.470536	1.34649	0.024801	235.497112	14.59718	2.072277	0.660263	0.128388
ENSGALG00000026634	311.753245	117.00233	306.612809	90.10034	378.891128	350.684465	353.924892	305.132025	229.444424
ENSGALG00000026635	4.240683	0	1.131633	53.635271	5.90086	0	0.803923	0.912101	1.75343
ENSGALG00000026636	0.045176	0	0.046155	0	0.025824	0.23602	1.675748	0.417751	0.019883
ENSGALG00000026637	10.722297	0.059409	0.257838	0	0.135182	0.122773	0.281377	0.360207	0.213224
ENSGALG00000026638	0.570226	0	26.774879	0	0	0	0.237541	0.01395	0.009989
ENSGALG00000026639	8.592247	9.471685	4.862429	1.814906	31.262218	21.132745	19.18967	8.744524	8.611197
ENSGALG00000026640	137.500711	4.035978	101.579901	3.342621	19.589324	38.069183	34.541913	24.037879	35.299429
ENSGALG00000026642	1.320738	0	0	0	0	0	0	0	0
ENSGALG00000026643	21.657272	2.256875	26.987161	462.664942	15.298775	56.262125	30.489053	10.409091	18.433199
ENSGALG00000026644	33.750191	2.007297	125.92456	1.254876	9.673248	35.032358	7.376293	0.611449	8.236666
ENSGALG00000026645	10.804414	0	0	25.715544	0	0.131415	0	0	13.884148
ENSGALG00000026646	4.77505	1.075896	0.461998	0.259272	7.116102	8.091886	14.971425	519.541153	10.976268
ENSGALG00000026647	0	0	0	0	0	0	0	0	0
ENSGALG00000026648	14.76456	1.903917	2.813949	1.542148	3.603277	4.170998	6.489001	2.860197	2.120521
ENSGALG00000026649	0	0	0	0	0	0	0	0	0
ENSGALG00000026650	2.643476	0	7.54615	0	0	0	0	0	0
ENSGALG00000026651	3.736514	5.240423	2.428033	0.68855	5.007198	11.183167	4.385285	1.147961	0.631999
ENSGALG00000026652	3.509442	0.788117	9.572108	5.322929	23.04803	32.685996	7.415495	0.668182	6.776705
ENSGALG00000026653	22.60744	1.676187	3.857622	2.821614	11.946698	8.956335	26.102449	4.852204	5.284861
ENSGALG00000026654	37.64466	112.936827	179.485508	81.819115	162.298445	135.244697	141.584309	153.937104	219.55685
ENSGALG00000026655	1.958911	0	0.194507	0	0.142745	0.297322	0.289974	0.563713	0.963544
ENSGALG00000026656	0.101049	0.322739	0.073091	0.016533	0.454262	0.662863	2.205373	7.603848	0.566898
ENSGALG00000026657	18.806652	0.041502	0.013015	0	0.036869	0.073671	0	0	0.066059
ENSGALG00000026658	3.268711	0.046539	0.112142	0.373496	0.220185	0	0.012644	0	0.007799
ENSGALG00000026659	9.21376	0.136036	0.488273	0.083373	0.42929	0.420266	0.772551	0.140792	0.253101
ENSGALG00000026660	0	0	0	0	0.06929	0.223442	0.208822	0	0
ENSGALG00000026661	20.900376	32.28322	12.234526	101.103828	60.23601	80.975355	17.173915	5.118959	12.747653
ENSGALG00000026662	14.88106	6.966697	4.798215	1.193716	9.65914	15.591449	24.877583	7.782211	4.04703
ENSGALG00000026663	3.163564	3.965057	3.242451	4.899827	18.231818	61.989745	21.347778	5.842718	2.820936
ENSGALG00000026664	2.997136	2.649519	9.15437	5.503643	7.412064	16.064705	16.292777	5.143842	4.524917
ENSGALG00000026665	4.513197	3.36644	22.479911	0	6.621768	41.786497	10.718911	61.624644	63.359315
ENSGALG00000026666	0.609365	1.120612	1.374498	0.882926	0.503936	0.082184	0.54096	0.399053	0.219925
ENSGALG00000026667	0.906963	0.09967	0.000567	0	0	0	0	0	0
ENSGALG00000026668	20.379225	0.023315	0.029904	0	0.121325	0.106426	0.149135	0.031663	0.089659
ENSGALG00000026671	34.956713	3.958038	4.414015	5.636227	14.058844	12.604152	12.842543	8.877517	6.212696
ENSGALG00000026672	56.689588	0	42.296702	0	0	1.179297	1.220939	0	0.106424
ENSGALG00000026673	0.757973	0	0.901248	0	0	0	0	1.166166	0
ENSGALG00000026674	3.805368	0.11124	1.196686	1.405384	0.663035	1.071996	1.257994	0.159601	0.866356
ENSGALG00000026675	6.638894	0	0	0	0.527756	1.286447	0	0	0
ENSGALG00000026676	0	0	0	0	0	0	0.661518	0	0
ENSGALG00000026677	2.043135	0.226509	1.316173	0.030419	6.092247	21.275386	130.747689	136.469048	4.34813
ENSGALG00000026678	4.726637	2.649592	8.713097	0.812266	54.702695	14.614753	16.184272	460.36791	399.632828
ENSGALG00000026679	28.684325	61.473222	25.907284	38.177124	55.938085	32.160274	50.155786	156.25854	139.878784
ENSGALG00000026680	2.17819	1.229012	39.508412	2.012645	17.841312	1.306748	3.509438	0.173338	0.584793
ENSGALG00000026681	3.514482	1.428586	0	0	0	1e-05	0	0	0
ENSGALG00000026683	0.616927	0.202041	0.448744	0.027884	4.408998	0.993181	0.119529	1.294006	1.927786
ENSGALG00000026684	3.3779	7.88469	2.929065	0	0	1.370796	3.343463	1.234205	0.699991
ENSGALG00000026685	6.48196	0	0	0	0	0	0	0	0.53098
ENSGALG00000026686	2.711504	0	0	0	0	0	0	0	0
ENSGALG00000026687	0.609921	18.046809	13.881227	53.475853	19.190742	0.836144	4.147217	0.918793	23.947665
ENSGALG00000026688	2.867901	0.173024	0.270631	0	1.178533	0.99539	0.596294	0.191758	0.262116
ENSGALG00000026689	0.525423	0.608547	0.472069	0	0.34327	0.899196	1.942318	0.241503	0.589023
ENSGALG00000026690	8.871521	0.987519	1.059471	1.044111	7.610568	3.929723	7.107366	3.564291	2.056998
ENSGALG00000026691	0.130643	0.357905	0.298883	0.675449	0.921329	1.595766	16.780276	1.408702	0.285369
ENSGALG00000026692	18.751932	2.27762	12.494804	8.070275	13.535406	23.428725	21.024879	7.749631	8.18521
ENSGALG00000026693	0	0	0	0	0	0	0	0	0
ENSGALG00000026694	1.592337	0.085934	10.406936	0.902487	0.073021	0.049995	0.106541	0	0.059641
ENSGALG00000026695	6.466949	1.646456	4.958246	4.938514	6.669702	8.000604	9.651223	2.471756	5.396812
ENSGALG00000026696	37.41678	1.169746	5.476098	6.681339	10.022453	19.616306	16.431274	2.380493	6.515775
ENSGALG00000026697	0.41681	0.055469	0.255617	0	9.876921	1.616824	0.026636	11.978335	13.671584
ENSGALG00000026698	0.501372	0.032733	1.490916	0	21.295694	3.464398	0.054817	0.023091	0.016219
ENSGALG00000026699	1.321631	0	0.284593	0	0.024216	1.599568	0.027665	0	0.110779
ENSGALG00000026700	39.63812	1.117534	12.103103	5.499268	9.961971	20.467085	14.485714	4.125622	7.560388
ENSGALG00000026702	0.987692	28.487141	2.307055	56.572772	52.945162	8.508382	3.857111	44.444101	23.72975
ENSGALG00000026703	4.660623	3.066008	1.891165	2.047692	6.441461	9.204383	17.52067	9.848568	2.199051
ENSGALG00000026704	4.719938	0.335892	0.789386	1.796873	3.884329	4.549481	2.307996	0.122217	3.380761
ENSGALG00000026705	0	0	0	0	0	0	0.907495	1.094229	0
ENSGALG00000026706	166.9368	48.368167	145.23982	56.587892	107.047389	114.98375	220.988588	93.794001	101.088554
ENSGALG00000026707	11.223769	0	1.399166	0	3.17574	2.833908	8.167459	0	0.971794
ENSGALG00000026708	0.02515	0.08696	0.179971	0	0.41707	0.39516	3.076344	0.685767	0.058146
ENSGALG00000026709	0	0	0	0	0	0	0	0	0
ENSGALG00000026710	155.926433	19.984648	12.369266	19.661302	7.675662	5.485039	4.714991	12.15631	17.557859
ENSGALG00000026711	253.197547	9.990142	98.633938	55.710303	19.347504	37.093001	22.753827	26.327201	45.793854
ENSGALG00000026712	4.208913	0	4.197499	0	0	0	0	0	0
ENSGALG00000026713	849.750863	112.864147	108.598273	58.752	437.337282	327.801072	287.91159	114.890636	108.375252
ENSGALG00000026714	10.138883	3.077172	6.13992	0.23319	16.2672	93.91002	293.916455	12.413079	40.767824
ENSGALG00000026715	33.321695	10.435047	11.936717	17.36504	37.11348	39.271145	37.849841	47.963372	28.953471
ENSGALG00000026716	16.280635	0.294788	71.347777	0.291992	1.579448	1.433819	0.801548	2.598605	0.230947
ENSGALG00000026717	1.630413	0.770987	4.338399	0.31792	16.839618	14.498905	110.355367	6.425028	2.237045
ENSGALG00000026718	2.189836	31.761185	6.015457	4.258078	52.664557	39.78316	73.690565	17.732052	6.654166
ENSGALG00000026719	13.495882	0.296496	2.444568	0.040785	1.399489	1.804941	6.245075	0.545163	0.647642
ENSGALG00000026720	0.073676	0.049852	0.335604	0.077581	0.462608	0.840637	5.595218	0.707116	0.127861
ENSGALG00000026721	0.464153	0.022494	0.017055	0	0.143405	0.340469	0.030159	0.032249	0.032887
ENSGALG00000026722	30.153249	2.08587	12.363021	1.666704	10.143324	34.111892	29.581899	7.760414	10.467593
ENSGALG00000026724	32.268335	2.890723	6.995832	0	11.909024	1.416954	8.167459	4.376916	0.971794
ENSGALG00000026725	7.866442	1.27398	0.125313	0	0	0	0	0	1.634593
ENSGALG00000026726	5.247162	0	0	0	2.151381	0	0	0	0
ENSGALG00000026727	1.102658	0.010156	16.363529	0	6.157288	0.040521	0.02943	23.58357	0.029748
ENSGALG00000026728	13.894684	1.981101	13.90754	9.242966	12.132525	19.491851	24.359651	7.70842	7.885207
ENSGALG00000026729	130.994279	16.061054	31.388262	4.258789	21.720232	20.830388	19.972245	16.951757	14.905987
ENSGALG00000026730	67.159627	0.188955	2.369696	0	0.581562	2.688588	1.458829	0.41522	1.891528
ENSGALG00000026731	173.913906	26.553047	30.71853	0.6625	30.076179	29.856837	26.853488	24.89443	21.646781
ENSGALG00000026732	241.857631	409.884084	149.437991	148.679758	116.215929	100.153993	89.205691	162.848929	113.748553
ENSGALG00000026733	0.870816	0.061137	0.280855	0.142876	24.270466	0.125095	0.237047	31.335107	0.011991
ENSGALG00000026734	31.284717	1.594822	2.955387	4.278511	13.233535	7.979625	13.67342	7.346464	4.213957
ENSGALG00000026735	14.629473	1.45355	9.108359	28.574744	6.871022	9.379122	10.973727	4.970265	16.439779
ENSGALG00000026736	2.942382	0.968848	3.407545	32.770051	36.490356	26.009546	38.605056	0.453201	11.735779
ENSGALG00000026737	1.098272	2.96148	0	0	0.498862	17.602213	5.905422	2.560107	2.018251
ENSGALG00000026738	12.353343	1.265233	0.24057	0.980106	2.906601	3.789758	5.475633	7.154683	1.251606
ENSGALG00000026739	0	0	0	0	0	0	0	0	0
ENSGALG00000026740	0	0	0.16645	0	0.132189	0.452503	3.065467	0.133467	0.043636
ENSGALG00000026741	39.607709	1.893624	24.505467	3.378958	3.133703	4.307119	4.190603	1.078591	4.312058
ENSGALG00000026742	607.777675	6814.547921	7373.857062	3072.530363	7125.686377	6185.525686	15096.684473	3563.188348	5734.799124
ENSGALG00000026743	4.208913	0	0	0	0.793935	2.833908	0	0	0
ENSGALG00000026744	0.51368	0.188026	0.058137	0	1.161011	0.653701	0.450129	0.270841	0.018128
ENSGALG00000026745	0.142522	0	10.597868	3.163731	0	0	0.009573	0	0
ENSGALG00000026746	0	0	0	0	0	0	0	0	0.064356
ENSGALG00000026747	94.900657	0.044102	1.736039	0	0.397295	0.673182	0.312481	0.024707	0.408385
ENSGALG00000026748	0.66722	0.132358	0.049572	9114.160083	0.014111	0.050293	0.004518	0	0.207117
ENSGALG00000026749	1.106482	0	0	0	0	0	0	0	0
ENSGALG00000026750	0	0	0	0	0	0	0	0	0
ENSGALG00000026751	15.432682	0	0	0	0	0	0	0	0.971794
ENSGALG00000026752	26.680611	11.195812	19.188073	10.320301	22.739275	30.242855	36.095369	13.002195	9.480669
