Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.lung	TPM.muscle	TPM.testis
ENSOCUG00000017143	0.05	0.08	0.04	0.11	0.29	0.31	0.61
ENSOCUG00000017145	4.37	0.07	0	0	0	0.26	0.3
ENSOCUG00000017147	16.09	0.11	8.82	1.88	8.48	0.26	58.18
ENSOCUG00000017148	15.74	24.92	28.1	17.01	38.04	18.87	22.57
ENSOCUG00000017149	44.31	0.14	6.61	1.78	3.34	0.16	0.71
ENSOCUG00000017150	132.95	58.92	146.06	63.61	215.87	77.56	120.3
ENSOCUG00000017153	0.68	2.68	6	1.91	11.63	0.53	3.43
ENSOCUG00000017154	17.76	5.49	21.35	7.62	14.49	5.6	28.06
ENSOCUG00000017155	21.76	3.4	33.91	12.79	11.23	5.58	10.25
ENSOCUG00000017157	0	0	0	0	0	0	0
ENSOCUG00000017158	6.7	2.08	6.31	5.73	7.94	6.04	89.09
ENSOCUG00000017160	0.23	0.13	0.17	0.04	0.2	0.19	1.75
ENSOCUG00000017161	271.5	48.74	19.57	2.28	31.9	38.95	10.16
ENSOCUG00000017162	70.06	2.87	13.9	5.35	10.24	2.12	4.25
ENSOCUG00000017163	29.17	9.5	30.75	19.64	27.48	9.11	18.26
ENSOCUG00000017165	4.44	0.01	0.12	0.01	1.12	0.02	3.15
ENSOCUG00000017166	0	0	0	0	0	0	0
ENSOCUG00000017167	14.62	0	145.62	0.09	0	0	0.2
ENSOCUG00000017168	7.23	0.16	0.91	1.47	2.35	0.22	2.86
ENSOCUG00000017169	1.32	0	0.09	0	0	0	6.64
ENSOCUG00000017170	6.8	0.07	1.7	0.05	0.45	0.13	3.1
ENSOCUG00000017171	1.1	0	0.19	9.24	0.96	0.11	2.35
ENSOCUG00000017172	0.64	0	1.97	1.04	1.94	0	0.97
ENSOCUG00000017175	0.04	0	0	0	0	0	0.22
ENSOCUG00000017177	55.46	35.45	43.79	23.51	51.11	35.83	300.56
ENSOCUG00000017178	1.74	0.45	0.65	86.21	5.48	0.36	1.21
ENSOCUG00000017181	1.53	1.25	0.94	0.33	4.31	0.88	148.64
ENSOCUG00000017182	3.89	1.25	8.48	4.84	5.9	10.81	11.87
ENSOCUG00000017185	1.07	1.43	662.89	3494.8	193.45	12.45	39.95
ENSOCUG00000017188	0.06	0.01	0	0	0	0.02	42.17
ENSOCUG00000017190	0.08	0.03	0.05	192.89	11.58	0.27	0.08
ENSOCUG00000017191	0.16	0.11	0.14	0.64	0.39	0	0.12
ENSOCUG00000017192	2.52	0.62	7.71	4	6.09	4.63	6.29
ENSOCUG00000017194	2.85	0.33	0.87	4.61	1.04	0.11	50.58
ENSOCUG00000017195	30.58	1.68	16.13	26.74	17.02	14.58	3.63
ENSOCUG00000017196	111.67	114.18	247.09	81.44	157.77	94.12	136.83
ENSOCUG00000017197	5.12	1.03	1.44	0.64	2.24	0.21	3.9
ENSOCUG00000017198	51.91	0.72	1.48	0.53	2.19	4.38	6.17
ENSOCUG00000017199	183.46	53.89	126.81	101.26	154.81	73.01	320.97
ENSOCUG00000017200	46.47	1.69	1.3	0.2	1.66	0.68	0.65
ENSOCUG00000017202	69.14	57.45	43.29	10.61	39.92	31.68	13.86
ENSOCUG00000017203	331.45	5.18	0.51	0.46	1.96	2.6	69.47
ENSOCUG00000017204	15.02	1.48	28.38	0.25	0.1	0.03	2.21
ENSOCUG00000017205	0	0	0	0	0	0	0
ENSOCUG00000017209	0	0.16	1.94	0.17	6.74	0.14	3.26
ENSOCUG00000017210	41.48	0	5.2	0	0.05	0.2	1.59
ENSOCUG00000017211	1.32	0.81	5.88	4.2	2.67	2.63	5.43
ENSOCUG00000017212	71.37	37.99	113.98	44.85	66.54	149.83	220.02
ENSOCUG00000017214	25.04	0.08	0.95	0	0.48	0.26	10.03
ENSOCUG00000017215	17.92	8.02	17.76	14.1	23.98	6.79	23.01
ENSOCUG00000017216	0.31	282.86	0.21	0.07	0.08	0.56	0.15
ENSOCUG00000017218	34.07	2.76	13.16	8.15	11.44	4.65	26.42
ENSOCUG00000017220	0.13	0.03	1.28	322.04	16.07	0.33	0.13
ENSOCUG00000017222	0.47	0.56	0.4	0.25	0.82	0.69	1023.04
ENSOCUG00000017224	59.11	33.5	64.03	43.53	90.93	17.88	62.37
ENSOCUG00000017225	0.06	0.02	0	0	0.06	0.06	131.19
ENSOCUG00000017226	5.48	1.62	3.64	2.92	6.34	1.83	2.96
ENSOCUG00000017227	1.94	0.11	0.09	0.17	1.76	0	50.53
ENSOCUG00000017228	14.93	11.53	33.9	18.35	71.7	4.4	9.2
ENSOCUG00000017230	21.87	22.22	97.05	61.41	15.45	12.01	19.24
ENSOCUG00000017232	47.36	26.47	107.46	40.07	67.46	69	392.24
ENSOCUG00000017233	3.94	5.12	66.49	21.34	12.72	89.5	6.71
ENSOCUG00000017234	58	20.28	154.93	165.91	52.73	16.99	26.85
ENSOCUG00000017235	17.98	6.28	21.63	13.93	18.06	6.97	6.08
ENSOCUG00000017236	3.08	53.24	6.29	10.8	3.2	76.93	1.88
ENSOCUG00000017240	20.83	6.79	18.68	20.7	21.3	9.48	82.82
ENSOCUG00000017242	9.06	4.89	7.98	2.35	10.22	2.12	19.52
ENSOCUG00000017243	31.84	29.09	0.47	0.14	1.23	2.74	10.58
ENSOCUG00000017244	7.18	2.52	6.09	4.23	8.01	3.64	4.32
ENSOCUG00000017245	5.35	3.29	5	2.65	4.93	3.01	14.17
ENSOCUG00000017246	110.68	16.81	29.6	19.16	32.62	15.89	21.14
ENSOCUG00000017247	0.59	0.2	0.42	0.39	1.56	0.16	0.57
ENSOCUG00000017248	0.19	1.39	1.3	0.72	5.39	0.69	3.48
ENSOCUG00000017249	0	0	0	0	0	0	0.06
ENSOCUG00000017250	1.67	0.99	94	2.64	1.42	1.91	13.1
ENSOCUG00000017251	2.79	3.82	1.72	27.65	55.92	0.36	0.17
ENSOCUG00000017252	73.53	28.73	37.35	19.8	28.27	46.14	16.44
ENSOCUG00000017253	55.53	0.09	0.35	0.06	0.91	0.05	5.8
ENSOCUG00000017254	28.96	9.62	31.84	14.03	19.02	3.75	51.58
ENSOCUG00000017255	47.06	23.97	36.85	33.91	52.99	41.72	224.34
ENSOCUG00000017256	1246.99	1266.97	1494.9	1327.61	2347.49	967.5	1474.92
ENSOCUG00000017257	0.75	0.32	0.12	0.06	0.45	0.71	1.15
ENSOCUG00000017258	183.51	88.45	172.8	531.99	163.36	311.51	69.47
ENSOCUG00000017259	61.68	21.77	132.99	95.68	95.27	14.84	58.68
ENSOCUG00000017260	17.01	8.36	18.85	12.34	23.09	3.84	13.52
ENSOCUG00000017261	120.86	39.78	40.19	45.63	51.45	43.67	140.95
ENSOCUG00000017262	57.96	137.18	86.58	27.21	37.21	59.23	51.01
ENSOCUG00000017263	0.7	0.36	1.54	1.51	1.38	1.41	12.32
ENSOCUG00000017266	46.25	10.51	52.27	30.79	34.16	16.62	29.11
ENSOCUG00000017267	27.59	12.36	117.38	147.63	22.85	147.21	10.4
ENSOCUG00000017268	0	0	0	0	0	0	0
ENSOCUG00000017270	0	0	0	0	0	0	0
ENSOCUG00000017271	0	0	0	0	0	0	0
ENSOCUG00000017272	10.33	3.8	198.47	89.68	42.19	3.37	8.48
ENSOCUG00000017273	2.82	0	1.6	4.1	0.11	0	0.05
ENSOCUG00000017274	0.02	0.06	0.03	0.41	2.98	0	0.45
ENSOCUG00000017275	0	0.04	0	0.04	0.25	0.13	190.39
ENSOCUG00000017276	16.8	7.2	14.34	13.8	15.78	8.98	12.46
ENSOCUG00000017278	120.18	58	118.56	74.87	123.64	257.46	207.74
ENSOCUG00000017280	6.92	117.97	23.07	6.53	41.08	19.82	4.08
ENSOCUG00000017281	21.54	6.52	51.6	11.84	90.22	3.1	28.04
ENSOCUG00000017282	85.22	5.37	45.5	33.78	25.49	10.63	12.06
ENSOCUG00000017283	9.71	1.88	7.58	4.76	7.76	3.18	7.34
ENSOCUG00000017284	55.39	30.73	38.44	12.89	30.09	17.99	33.91
ENSOCUG00000017285	20.42	0	0.02	0	0	0	0.08
ENSOCUG00000017286	0.64	0.18	0	0.08	0	0	125.43
ENSOCUG00000017288	29.53	4.89	10.7	3.88	5.61	4.19	38.58
ENSOCUG00000017289	0.15	0	0	0	0	0	0
ENSOCUG00000017290	0	0	0	0	0.13	0	0.34
ENSOCUG00000017291	12.27	4.65	17.52	12.52	20.6	9.44	32.43
ENSOCUG00000017292	15.14	8.02	20.62	9.15	23.59	7.84	22.44
ENSOCUG00000017294	24.64	10.82	20.57	7.69	12.93	9.49	42.32
ENSOCUG00000017295	0	0	0.18	0	0.11	0	1.62
ENSOCUG00000017296	0	0	0.92	0	0	0	1.27
ENSOCUG00000017297	28.36	18.49	33.21	21.03	41.91	15.48	61.87
ENSOCUG00000017299	4.06	1.46	0.13	0.14	2	0.95	5.02
ENSOCUG00000017300	0	0	0.1	0	0.13	0	0
ENSOCUG00000017302	27.59	12.77	35.13	2.08	59.34	8.99	8.54
ENSOCUG00000017303	8.75	2.41	34.02	48.11	15.95	27.44	8.73
ENSOCUG00000017304	41.09	13.94	29.15	15.41	14.05	27.56	17.39
ENSOCUG00000017305	33.87	223.98	165.65	98.94	32.6	227.99	21.86
ENSOCUG00000017306	187.03	0.62	0.34	0.12	0.64	0.14	2.18
ENSOCUG00000017307	12.97	4.64	14.12	23.54	14.89	8.12	395.5
ENSOCUG00000017308	227.91	59.64	42.74	30.42	106.09	58.44	11.32
ENSOCUG00000017309	3.54	0.01	0.36	0.04	0.1	0.04	0.97
ENSOCUG00000017310	0.18	0.1	0.02	0.02	18.63	0.99	0.69
ENSOCUG00000017311	0	0	0	0	0	0	0
ENSOCUG00000017314	1.91	0.01	0	0	0.01	0.01	3.03
ENSOCUG00000017315	0	0	0	0	0	0	15.77
ENSOCUG00000017317	19.55	7.78	26.64	15.19	16.68	10.99	18.39
ENSOCUG00000017318	0.05	0	0	0	0	0.75	0.03
ENSOCUG00000017320	1.73	0.25	0.4	0.33	0.7	0.19	1.07
ENSOCUG00000017321	0	0	0	0	0	0	1.62
ENSOCUG00000017322	14.12	2.4	51.13	33.56	19.2	2.03	7.87
ENSOCUG00000017323	0	0	0	0	0.11	0	0.28
ENSOCUG00000017324	0.95	0	0.37	0.95	1.42	1.1	4.98
ENSOCUG00000017325	24.26	0.11	0.61	0.1	0.27	0.08	1.13
ENSOCUG00000017326	31.35	6.04	21.99	13.95	15.35	7.15	15.44
ENSOCUG00000017328	0.26	0.31	0.32	0.17	0.43	493.58	6.13
ENSOCUG00000017330	2.79	0.03	0.43	0	2.37	0.1	30.41
ENSOCUG00000017331	12.69	7.31	14.4	13.61	14	20.77	25.35
ENSOCUG00000017332	84.63	38.24	83.76	38.26	92.64	18.72	46.54
ENSOCUG00000017333	11.31	13.43	49.82	22.34	16.33	24.61	16.41
ENSOCUG00000017334	86.34	273.96	371.89	267.58	107.3	172.18	50.44
ENSOCUG00000017335	10.18	3.43	7.11	5.62	11.49	1.88	50.37
ENSOCUG00000017336	0.84	0.18	48.6	4.39	2.64	1.22	4.29
ENSOCUG00000017337	58.22	8.84	23.37	4.18	16.05	4.92	45.35
ENSOCUG00000017338	80.7	0.5	12.75	0.06	4.88	0.51	1.47
ENSOCUG00000017339	9.18	2.7	20.94	25.22	9.87	16.69	4.71
ENSOCUG00000017341	168.51	62.62	83.86	32.68	116.45	79.35	133.31
ENSOCUG00000017342	58.67	38.9	73.6	50.6	92.81	40.35	194.86
ENSOCUG00000017344	9.11	1.93	8.51	2.38	7.51	5.1	21.18
ENSOCUG00000017345	0.08	0.24	0.14	0.42	0.04	0.29	225.53
ENSOCUG00000017347	0.4	0.01	0.12	9.48	11.78	0.39	0.84
ENSOCUG00000017348	2037.79	1.74	4.71	9100.05	618.17	14.79	4.18
ENSOCUG00000017349	9.7	3.88	14.71	8.29	15.59	3.9	37.5
ENSOCUG00000017350	26.2	0	0	1.56	0.2	0	13.04
ENSOCUG00000017351	19.9	4.65	41.97	12.8	23.79	12.89	8.33
ENSOCUG00000017352	19.75	16.84	33.51	16.77	93.15	17.18	103.23
ENSOCUG00000017353	20.35	6.18	14.93	8.01	14.87	5.68	84.15
ENSOCUG00000017354	15.86	6.8	21.98	12.82	27.35	10.34	37.93
ENSOCUG00000017356	52.36	14.61	34.5	10.65	23.66	8.75	365.69
ENSOCUG00000017357	0	0	34.69	0	0.04	0	0.11
ENSOCUG00000017358	127.02	128.77	232.15	138.16	123.07	205.12	361.56
ENSOCUG00000017359	24.51	13.05	19.46	9.73	22.38	11.91	33.47
ENSOCUG00000017361	0.96	2.13	5.4	2.14	1.85	1.37	0.31
ENSOCUG00000017362	21.37	0.64	1.75	1.22	2.49	8.14	46.38
ENSOCUG00000017363	0.33	0	0.16	0.59	0	0.17	1.38
ENSOCUG00000017365	5.68	9.42	20.57	7.04	37.19	5.93	98.31
ENSOCUG00000017366	77.84	4.44	10.99	7.44	8.9	16.63	94.1
ENSOCUG00000017367	4.02	1.64	2.23	0.61	1.87	3.7	6.68
ENSOCUG00000017368	286.89	9.65	16.61	6.18	7.66	119.34	130.47
ENSOCUG00000017370	25.86	5.59	12.81	4.51	21.95	3.03	6.34
ENSOCUG00000017371	1576.04	580.26	1945.33	625.48	3677.06	246.73	1555.75
ENSOCUG00000017372	17.46	0.25	3.12	0.55	2.13	2.56	2.88
ENSOCUG00000017373	5.2	3.71	31.13	2.73	3.98	0.5	2.74
ENSOCUG00000017375	117.93	19.01	51.21	29.42	57.16	27.3	76.25
ENSOCUG00000017377	9.66	8.7	28.89	0.92	32.56	6.72	14.27
ENSOCUG00000017378	61.87	31.5	41.58	27.23	39.9	50.45	159.7
ENSOCUG00000017379	34.47	1.39	1.49	0.08	10.78	0.75	12.31
ENSOCUG00000017382	6.55	2.08	9.26	6.25	24.76	1.4	20.27
ENSOCUG00000017383	18.48	1.12	9.5	1.93	6.33	1.44	1.43
ENSOCUG00000017384	16.42	4.91	20.06	16.63	15.35	6.13	10.83
ENSOCUG00000017385	0.34	0.17	0	0	0	0	0
ENSOCUG00000017386	888.88	758.39	996.68	1000.25	2059.08	707.7	797.18
ENSOCUG00000017387	0.53	0.43	0.53	0.26	3.69	0.06	1.94
ENSOCUG00000017388	2262.86	449.98	1844.48	618.42	871.76	67.87	278.65
ENSOCUG00000017391	0	0	0.67	5.31	0.82	0.72	1.37
ENSOCUG00000017392	0	0.05	0	0	0	0	0.79
ENSOCUG00000017393	16.98	6.44	10.87	5.34	11.86	3.55	26.29
ENSOCUG00000017394	1.86	0.1	34.21	0.05	15.66	0.15	2.58
ENSOCUG00000017395	0	0	0.19	0	0	0.23	0.64
ENSOCUG00000017398	0.08	0	0.28	0.04	0.13	0.04	0.04
ENSOCUG00000017399	9.56	3.8	18.42	27.5	15.64	25.57	261.48
ENSOCUG00000017400	1.05	0.29	1.25	1.55	1.77	0.77	1.25
ENSOCUG00000017401	21.33	7.56	36.84	23.8	21.47	23.47	31.2
ENSOCUG00000017402	2.34	1.59	2.8	3.35	5.29	0.69	3.62
ENSOCUG00000017403	11.81	5.1	8.13	9.22	11.16	8.2	32.76
ENSOCUG00000017404	0	0	1.71	0	0	0	0
ENSOCUG00000017406	1.69	0.59	2.69	1.57	1.76	2.03	5.42
ENSOCUG00000017407	4.85	4.75	6.22	2.62	11.98	9.46	6.42
ENSOCUG00000017408	29.96	2.97	6.15	3.18	7.52	4.19	3.56
ENSOCUG00000017409	8.45	3.98	12.08	3.44	9.12	10.41	9
ENSOCUG00000017410	57.04	33.13	21.01	12.62	19.28	67.88	34.76
ENSOCUG00000017411	1.16	0	0	0	0	0	0.27
ENSOCUG00000017412	0.21	0.15	28.08	0.19	0.09	0.13	238.2
ENSOCUG00000017413	25.57	13.98	13.81	14.64	12.87	13.64	10.91
ENSOCUG00000017414	0.68	4.31	0.07	0.16	1.88	0.44	195.15
ENSOCUG00000017415	0.34	0.32	0.24	0.24	0.63	0.28	596.98
ENSOCUG00000017416	32.43	20.21	34.88	24.15	22.83	10.03	13.01
ENSOCUG00000017417	77.78	36.93	40.41	36.11	97.54	31.52	123.31
ENSOCUG00000017418	3.41	1.76	3.19	3.32	6.5	4.45	3.58
ENSOCUG00000017419	203.22	49.73	141.07	62.09	162.34	46.73	177.99
ENSOCUG00000017421	2.17	1.67	1.57	1.72	4.09	1.15	4.02
ENSOCUG00000017422	0.69	0.17	3.19	0.64	23.15	0.04	0.03
ENSOCUG00000017423	14.82	14.25	20.85	87.15	14.29	10.97	26.52
ENSOCUG00000017424	6.44	139.09	177.44	34.67	85.78	10.34	1.76
ENSOCUG00000017425	39.18	6.66	14.4	2.58	21.15	7.67	212.46
ENSOCUG00000017426	31.92	0.01	0.04	0	0	0.01	0.52
ENSOCUG00000017427	51.82	2.98	17.12	30.47	20.92	3.39	43.04
ENSOCUG00000017430	0	0	0	0	0	0	0.13
ENSOCUG00000017432	0.07	0.31	0.5	1.5	51.54	0.17	0.1
ENSOCUG00000017433	0.57	9.47	1.19	14.89	2.19	19.54	2.77
ENSOCUG00000017434	4.64	3.36	7.97	4.12	10.65	2.93	68.11
ENSOCUG00000017435	2.55	1.16	7.29	4.97	5.62	1.97	14.69
ENSOCUG00000017437	14.03	4.47	5.92	2.49	4.19	4.99	5.22
ENSOCUG00000017438	0.25	0.2	0.45	0.09	0.54	0.32	0.53
ENSOCUG00000017440	0.7	0.14	0.49	0.19	0.46	0.29	0.35
ENSOCUG00000017442	45.42	18.3	25.64	15.24	36.4	26.57	20.11
ENSOCUG00000017445	314.31	459.85	60.55	8.8	36.57	6153.47	401.01
ENSOCUG00000017446	51.97	24.21	46.34	40.48	71.2	19.58	656.28
ENSOCUG00000017448	32.57	23.6	33.46	35.26	43.36	37.82	8.51
ENSOCUG00000017449	22.16	5.79	22.13	16.65	16.64	10.44	11.91
ENSOCUG00000017451	0	0	0	0	0	0	0
ENSOCUG00000017452	91.46	6.82	12.8	5.91	22.42	5.25	4.04
ENSOCUG00000017453	0.18	0	5.08	112.64	6.4	0.94	3.71
ENSOCUG00000017454	8.47	6.78	15.1	19.37	15.14	8.85	13.48
ENSOCUG00000017455	51.53	38.55	61.39	42.7	52.01	113.49	111.33
ENSOCUG00000017457	19.72	3.76	61.85	18.86	23.64	1.77	5.27
ENSOCUG00000017458	1.31	0.77	0.89	0.88	1.18	1954.22	16.47
ENSOCUG00000017459	0.64	1.17	0.75	0.99	3.29	0.2	0.21
ENSOCUG00000017461	0.18	0.01	0	0	0.05	0.01	0.53
ENSOCUG00000017463	19.2	17.22	6.62	3.47	38.42	4.23	9.75
ENSOCUG00000017464	0	0	0	0	0	0	1.7
ENSOCUG00000017465	24.08	15.98	30.13	25.43	20.92	80.48	61.83
ENSOCUG00000017466	0.2	0.2	0.14	0.1	0.2	0.2	272.17
ENSOCUG00000017468	0	0	0	0	0	0	0.05
ENSOCUG00000017469	4.43	2.92	5.59	3.09	3.35	1.99	1.68
ENSOCUG00000017472	0	0	0	0	0	0	0
ENSOCUG00000017473	11.12	12.4	0.19	0	12.19	0.11	0.42
ENSOCUG00000017475	0.52	0.58	6.58	7.44	2.67	1.62	9.81
ENSOCUG00000017476	9.95	0.18	0.06	0.05	0.76	0.28	0.86
ENSOCUG00000017477	37.28	9.94	33.45	30.65	29.42	78.05	16.91
ENSOCUG00000017480	98.44	0.02	0.01	0.01	0.04	0	1.77
ENSOCUG00000017483	5.2	5.26	3.9	6.98	13.86	1.97	110.31
ENSOCUG00000017484	37.99	1.37	52.47	125.69	21.91	1.55	4
ENSOCUG00000017485	0	0	0	0.11	0.14	0	0
ENSOCUG00000017487	0.41	0.18	0.64	0.37	0.33	0.94	100.81
ENSOCUG00000017489	0	0	18.35	11.09	28.21	0	1.46
ENSOCUG00000017490	23.37	12.52	14.76	18.32	29.38	18.45	11.08
ENSOCUG00000017491	5.06	1.26	7.07	3.64	6.84	1.62	5.69
ENSOCUG00000017492	0.65	1.36	1.55	1.1	5.18	0.37	30.5
ENSOCUG00000017493	53.12	42.79	64.29	28.37	79.36	45.54	53.32
ENSOCUG00000017494	25.51	19.09	16.15	3.09	94.31	24.08	9.45
ENSOCUG00000017495	63.38	29.16	30.4	26.73	70.73	26.8	30.23
ENSOCUG00000017496	0.84	0.01	0	0.02	0	0	0.04
ENSOCUG00000017497	0.11	0	0	0	0.06	0	0.02
ENSOCUG00000017498	13.37	4.41	34.83	24.45	21.48	4.58	4.26
ENSOCUG00000017499	17.05	0	0.01	0.12	0.59	0.21	2.41
ENSOCUG00000017501	43.73	0	0	0	0	0.08	0
ENSOCUG00000017502	8.05	8.66	36.56	9.57	24.94	77.92	86.05
ENSOCUG00000017503	6.41	3.9	11.81	4.91	14.05	3.04	24.03
ENSOCUG00000017504	2.72	0.52	0.42	0.24	1.67	0.27	2.71
ENSOCUG00000017506	87.28	50.7	28.37	12.07	320.89	7.74	18.11
ENSOCUG00000017507	0.29	0.05	0.02	0	0	3.64	0.21
ENSOCUG00000017508	31.56	9.62	31.29	23.23	20.86	12.37	66.09
ENSOCUG00000017509	512.98	3.44	56.76	5.24	9.01	0.55	4.86
ENSOCUG00000017510	0.04	0.03	0	0	0	0	7.62
ENSOCUG00000017511	408.03	393.04	568.33	511.02	909.41	279.51	383.47
ENSOCUG00000017512	10.6	2.54	18.73	14.58	17.4	7.78	9.66
ENSOCUG00000017513	16.7	13.25	42.68	32.91	39.75	8.43	51.81
ENSOCUG00000017516	30.4	42.65	34.11	1.75	11.83	20.46	4.18
ENSOCUG00000017517	5.48	1.43	7.84	4.39	6.24	1.21	1.71
ENSOCUG00000017519	16.78	4.6	53	9.28	29.3	15.69	40.48
ENSOCUG00000017521	0	0	0.22	0	0	0	1.49
ENSOCUG00000017522	5.46	2.19	5.06	4.79	9.1	1.68	3.85
ENSOCUG00000017523	30.05	16.82	43.78	19.45	19.82	32.34	18
ENSOCUG00000017524	1.29	0.09	1.75	1.16	1.05	0.04	68.25
ENSOCUG00000017525	10.93	3.06	27.35	13.04	18.83	25.25	15
ENSOCUG00000017526	17.91	9.17	11.97	4.72	13.71	29.31	11.44
ENSOCUG00000017527	1.43	0.11	0.48	0.02	1.51	0.17	65.74
ENSOCUG00000017530	0.05	0	0.66	1.28	0	0	0
ENSOCUG00000017531	0	0	0	0	0	0	0.51
ENSOCUG00000017532	7.56	3.9	4.63	3.29	5.49	3.95	19.72
ENSOCUG00000017533	36.4	11.46	31.99	16.98	30.42	20.17	29.42
ENSOCUG00000017534	13.71	5.24	19.22	10.53	26.72	12.81	16.72
ENSOCUG00000017535	0.21	0.37	0.38	0.21	0.43	0.19	674.14
ENSOCUG00000017537	394.31	1.03	1.59	0.83	12.84	1.43	20.17
ENSOCUG00000017538	21.25	21.06	28.82	18.52	15.12	24.22	21.07
ENSOCUG00000017539	1.51	0.62	0.8	3	28.18	0.59	54.37
ENSOCUG00000017542	436.11	0.9	3.23	3.24	41.18	1.16	4.03
ENSOCUG00000017543	34.89	9	21.02	10.09	17.06	3.18	5.76
ENSOCUG00000017544	5.28	0.7	2.07	1.51	1.86	4.91	16.52
ENSOCUG00000017545	2.72	2.19	7.05	4.96	11.03	2.66	16.7
ENSOCUG00000017546	3.4	0.91	4.64	3.11	4.79	2.76	22.17
ENSOCUG00000017547	59.81	0.02	1.79	0.96	0.79	0.05	4.27
ENSOCUG00000017549	12.21	5.95	24.76	5.74	12.15	7.26	17.97
ENSOCUG00000017550	0	0	0	0	0	0	0
ENSOCUG00000017551	0.37	0.61	0.28	0.23	0.45	583.88	4.44
ENSOCUG00000017552	0	0	0	0	0	0	0.14
ENSOCUG00000017555	21.5	10.94	13.84	10.05	16.29	14.67	93.34
ENSOCUG00000017559	23.85	0.95	13.52	6.06	6.12	0.68	0.97
ENSOCUG00000017562	14.71	3.89	15.43	8.1	12.36	5.49	7.57
ENSOCUG00000017563	16.3	64.68	34.42	29.31	22.84	27.83	714.39
ENSOCUG00000017564	0	0	8.1	51.34	3.62	0.06	0.12
ENSOCUG00000017565	1.87	0.84	5.3	0.42	1.92	0.24	2.45
ENSOCUG00000017566	168.29	0.2	45.26	0.62	0.92	0.18	1.65
ENSOCUG00000017567	28.52	9.57	9.45	8.02	13.78	13.89	19.64
ENSOCUG00000017568	1.67	0.25	0.77	0.67	2.57	0.06	0.18
ENSOCUG00000017569	0.16	0	32.49	1.82	0.15	0	1.94
ENSOCUG00000017571	10.19	3.58	8.1	5.13	10.58	2.3	6.82
ENSOCUG00000017572	31.85	22.69	48.64	43.07	86.89	32.9	35.82
ENSOCUG00000017573	23.2	19.58	53.04	19.32	59.52	7.28	14.17
ENSOCUG00000017574	0	0	0.41	0	0	0.03	0.16
ENSOCUG00000017576	9.85	3.78	13.02	2.08	26.9	2.54	8.88
ENSOCUG00000017577	4.12	1.2	7.99	5.15	6.3	3.29	44.41
ENSOCUG00000017578	0.9	4.38	4.04	2.07	7.17	1.33	20.14
ENSOCUG00000017580	7.16	0.76	2.67	0.29	2.32	1.01	8.27
ENSOCUG00000017581	21.01	11.24	38.42	15.89	33.55	10.13	24.16
ENSOCUG00000017583	9.75	4.7	19.89	11.31	20.8	12.36	56.33
ENSOCUG00000017584	0	0	0	0	0	0	0
ENSOCUG00000017585	3.42	0.57	2.79	0.86	10.38	0.31	8.01
ENSOCUG00000017586	1.41	1.78	2.57	21.57	10.2	0.68	0.08
ENSOCUG00000017587	33.56	0.29	0.33	0.36	1.46	0.06	5.13
ENSOCUG00000017588	28.16	10.14	9.76	2.57	9.84	3.72	20.04
ENSOCUG00000017589	24.91	11.17	21.97	9.9	31.37	8.37	24.72
ENSOCUG00000017592	62.89	18.07	192.94	16.03	48.38	10.6	34.39
ENSOCUG00000017593	16	10.16	12.71	8.88	20.03	8.62	29.35
ENSOCUG00000017594	0.14	0.05	0.06	0.06	0.23	0.15	15.09
ENSOCUG00000017595	21.44	0.03	0.08	0.02	0.2	0.1	0.7
ENSOCUG00000017597	28.39	0.3	1.61	0.06	0.89	0.16	0.7
ENSOCUG00000017598	4.03	2.45	11.35	3.18	5.36	1.59	5.54
ENSOCUG00000017600	22.83	11.48	35.47	28.01	38.12	12.32	234.31
ENSOCUG00000017601	2.04	6.35	0.08	0.05	0.13	1.19	0.29
ENSOCUG00000017602	54.55	18.62	40.36	30.84	133.34	13.37	45.63
ENSOCUG00000017607	40.38	2.82	6.64	20.11	10.46	5.39	11.23
ENSOCUG00000017608	28.55	3.64	9.93	4.28	10.91	11.12	39.4
ENSOCUG00000017609	7.94	1.23	33.05	15.26	7.68	2.63	37.05
ENSOCUG00000017610	7.44	2.52	7.97	14.46	10.23	21.43	10.56
ENSOCUG00000017611	0.07	0.09	0.18	0	0.07	0	0.4
ENSOCUG00000017612	0	0	0	0	0	0	1.6
ENSOCUG00000017613	0	0	0	0	0	0	0
ENSOCUG00000017614	0.89	0.12	0.49	0.48	0.14	0.23	11.46
ENSOCUG00000017615	49.32	0.17	1999.8	52.98	2.75	0.71	8.59
ENSOCUG00000017616	17.47	0.07	0.08	0.03	0	0.04	0.27
ENSOCUG00000017618	0.49	0.2	249.49	0.21	0.24	0.26	0.8
ENSOCUG00000017619	15.21	8.93	51.59	63.69	61.98	10.56	52.11
ENSOCUG00000017620	0	0.1	0.22	171.44	13.19	0.3	0.58
ENSOCUG00000017621	15.33	6.59	8.31	7.03	12.21	9.96	41.79
ENSOCUG00000017622	49.57	1.53	0.58	0.14	2.18	3.96	4.83
ENSOCUG00000017623	0.89	0.11	0	0.14	0	0	22.34
ENSOCUG00000017624	5.26	3.03	11.96	8.07	11.3	9.95	9.44
ENSOCUG00000017625	16.03	11.56	20.25	13.05	21.98	19.93	5.89
ENSOCUG00000017626	8.25	3.93	24.6	17.02	18.84	12.13	4.38
