Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.kidney	TPM.heart	TPM.intestine	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSDARG00000071745	0.017384	0	0.030696	0	0.036592	0	0	0	0	0	5.005866
ENSDARG00000071772	1.143203	7.862355	0.692406	0.133369	1.665653	0.141755	0.251972	0.308187	0.200007	1.392871	6.726623
ENSDARG00000071774	8.535826	50.88721	62.548093	6.854147	15.078269	5.244389	5.168066	2.308755	3.492611	15.2395435	43.516415
ENSDARG00000071790	3.710081	7.95714	12.024016	6.995334	7.007716	2.963406	2.723095	0.823783	1.746319	6.2642725	11.011776
ENSDARG00000071819	4.362005	12.692447	4.355403	6.865962	5.762307	3.406343	2.165217	0.689467	1.510274	3.4978275	12.913093
ENSDARG00000071823	0.242677	8.462472	0.66349	0.227834	0.451416	0.767571	0.039079	0.015736	0.045021	0.0307695	7.941289
ENSDARG00000071833	2.825029	6.792986	3.318646	2.966957	6.627054	1.330289	1.439528	0.511673	1.451046	11.3196825	14.807858
ENSDARG00000071841	0	0.220129	0	2.096874	0	0	0	0	0	0.0571525	0.046791
ENSDARG00000071860	14.45586	234.353362	16.665676	0.446602	0.339642	0.363831	0.974357	0	0.227035	0	0.06417
ENSDARG00000071863	17.049976	9.157352	24.919924	41.54446	12.750837	18.032166	2.594994	8.723112	14.047478	0.1633195	15.114506
ENSDARG00000071864	0.104648	0.474825	0.283453	0.327604	0.191231	0.087624	0	0.259208	0	0	6.332139
ENSDARG00000071868	5.545966	10.945231	8.984715	7.964703	13.599424	4.090793	2.78564	1.513032	2.738	16.777502	15.716477
ENSDARG00000071871	5.399383	1.782368	15.843764	33.812647	31.297301	1.235367	33.120237	11.43993	1.346124	0.321167	46.690634
ENSDARG00000071872	5.549704	14.764883	9.423258	15.504027	13.312189	2.675568	6.973025	1.906965	1.800052	45.973549	12.44819
ENSDARG00000071876	5.077562	8.894176	4.781182	7.668403	12.081808	10.531852	0.565855	0.292248	1.17051	0.0888495	2.326231
ENSDARG00000071877	36.691439	6.218959	12.285443	3.127236	0.241358	97.957011	0.20313	0.093225	58.265844	0.093983	4.094679
ENSDARG00000071878	14.480891	37.283595	43.919266	15.816826	29.484445	11.069511	11.405895	14.290263	7.687	32.3897425	65.692104
ENSDARG00000071879	6.120846	7.172437	1.193319	15.256694	0.812947	1.827473	1.060155	0.127851	3.939354	0.1453365	3.694847
ENSDARG00000071880	0	0.308458	0	0	0	0	0	0	0	0	1.63131
ENSDARG00000071881	12.572829	14.584441	21.85251	22.003606	25.857769	10.156162	7.783858	3.724613	8.510688	19.4721805	13.421441
ENSDARG00000071891	0.174151	3.670366	0.532163	0.230078	0.036658	0.244735	0.031436	0.023612	0.216224	0	0.137638
ENSDARG00000071904	0.199026	2.845237	0.268613	0.047192	0.021897	0.048812	0	0	0.062778	0	0.029497
ENSDARG00000071905	0.134983	3.2569	0.827611	0.074578	0.118994	0.067775	0	0	0	0	0
ENSDARG00000071906	16.589923	26.472262	19.520299	18.676561	45.78256	11.540722	14.629627	2.105328	6.356669	57.836966	37.861465
ENSDARG00000073665	4.253268	3.113921	4.477248	6.481075	11.911825	5.767722	0.751153	2.193402	2.588866	9.6147265	22.567562
ENSDARG00000073673	8.177471	5.935948	21.415577	13.294219	21.110838	9.059727	9.229682	2.147149	4.229566	25.133296	41.811116
ENSDARG00000073675	0.923504	0.540483	0.029045	1.19135	1.889746	0.763385	0.834612	0.020123	0.328665	0.0378875	0.161569
ENSDARG00000073684	1.610091	3.557319	9.278986	30.797891	2.579501	0.701695	0.772971	0.006691	0.714335	0.160529	1.027651
ENSDARG00000073686	4.101119	10.438742	7.411062	5.836208	11.176281	2.043785	2.439409	0.653774	1.622009	59.0329	24.587152
ENSDARG00000073688	1.617874	11.011584	11.044936	4.992917	0.334454	6.778526	3.690835	1.52753	1.615061	0.107822	4.617513
ENSDARG00000073695	8.022267	2.818339	0.15779	8.539574	0.289438	0.078479	0.078981	0	11.075778	0.039393	15.746389
ENSDARG00000073696	8.769797	15.093206	22.855872	23.944565	34.080229	11.063006	9.504182	3.080515	4.205781	15.452249	26.002609
ENSDARG00000073699	5.140113	0.503024	1.849081	1.484712	0.164885	0.01401	0.023662	0	0.158784	0.3652205	3.960688
ENSDARG00000073704	11.896538	215.559941	4.161378	9.852529	13.33299	53.757601	9.580215	3.417766	5.26552	0	9.13552
ENSDARG00000073705	14.011688	13.399852	6.619876	7.071021	31.232424	5.333041	3.773216	0.715114	8.346547	88.885765	20.756036
ENSDARG00000073707	2.69289	57.784001	2.43262	0.30238	1.728787	0.23641	0.048067	0.12428	0.361214	1.059011	1.632546
ENSDARG00000073708	2.294095	7.564145	4.662865	6.450314	5.681224	2.165868	3.153701	0.477497	1.21125	3.2633055	2.661763
ENSDARG00000073709	1.668252	1.524022	0.801069	0.287984	3.782959	0.450505	0.161322	0.250116	2.019878	5.619221	3.027887
ENSDARG00000073710	14.244655	48.369215	47.867127	23.540198	33.345012	14.44343	9.923271	2.856148	6.994207	41.0449045	64.508993
ENSDARG00000073711	1.076162	1.509871	9.897244	3.834245	1.366088	10.242037	0.835305	0.266784	0.575641	0.0475645	1.376236
ENSDARG00000073713	0.022088	10.973039	0.079117	0.056852	0.023277	0.012601	0.02187	0.053267	0	0	0.666767
ENSDARG00000073716	6.99858	6.260822	1.939563	11.869374	7.519257	5.523791	1.136621	0.598296	2.518499	0.9516325	5.654653
ENSDARG00000073718	8.178262	8.460493	1.978299	20.068571	11.040396	10.197523	14.382476	1.612027	1.842626	5.5259275	18.58592
ENSDARG00000073720	0.050602	1.332018	0.121016	0.058403	0.035565	0	0	0	0	0	0.13634
ENSDARG00000073721	3.083356	8.842688	6.427167	0.494219	7.546495	0.454594	0.494577	0.011984	1.103203	10.3359475	7.624779
ENSDARG00000073723	0.043582	0.051987	9.073992	4.083562	0.156649	0.006783	0	0	0.059158	0.1154005	0.049113
ENSDARG00000073724	5.134832	9.268658	9.032313	6.549878	11.080944	6.714248	2.622617	0.577175	5.507981	8.630389	6.5248
ENSDARG00000073726	1.258128	0.871147	0.034508	4.454472	2.875902	1.819573	1.461666	0.140188	0.52396	0.0461915	2.320244
ENSDARG00000073728	0.143549	6.748991	0.425901	1.319987	0.091563	0.040854	0.412588	0.005029	0.014588	0.119507	0.927252
ENSDARG00000073731	2.002095	16.14512	2.243445	12.084721	0.524192	0.646244	0.389862	0.02466	0.09727	0.410149	1.898737
ENSDARG00000073732	2.184628	42.981029	15.668668	1.44404	0.48377	24.915512	0.215642	0.006829	0.991848	0.042218	6.208688
ENSDARG00000073735	3.936017	4.003766	0.214266	10.144813	4.653549	5.117587	4.848397	0.101986	0.080447	0	2.64486
ENSDARG00000073737	12.700694	35.361189	37.869316	24.08513	27.273614	13.816061	8.056892	1.980799	6.484636	42.2115485	35.999945
ENSDARG00000073738	5.395899	5.408462	5.014465	10.184873	9.81483	7.137994	3.741228	1.105593	2.556627	6.836669	12.506265
ENSDARG00000073741	1.556959	45.694379	5.081983	2.440385	1.945651	1.498298	1.389999	0.212718	0.414825	2.1789485	4.462018
ENSDARG00000073742	31.427179	218.950697	0.253817	140.00824	65.783365	20.928362	16767.598649	41.831993	2.952837	0.316876	12.231308
ENSDARG00000073743	1.108649	1.077117	7.051552	1.568672	4.936426	2.793716	0.595	0.419362	0.362071	12.0673715	4.01071
ENSDARG00000073744	4.098045	37.788098	6.393733	6.607248	6.616271	8.548037	2.663917	1.194472	3.50733	3.0655615	21.221759
ENSDARG00000073747	30.937195	0.317035	0.896768	0.037966	1.011672	0.719495	0	0	0.026088	1.1367175	1.567234
ENSDARG00000073750	0	0	0.0701	0	0	0	0	0	0	0	0.258079
ENSDARG00000073752	0.718005	6.261388	5.515981	0.368837	0.499019	0	0	0	0.528302	0.5649285	6.262578
ENSDARG00000073753	13.59807	73.213813	11.625957	19.942095	11.361809	38.144217	8.318857	1.390932	4.865645	0.1533645	14.735609
ENSDARG00000073756	3.818117	1.041799	11.165284	16.825327	9.58675	4.152034	8.222268	0.162411	1.212714	2.8465365	3.428844
ENSDARG00000073757	0.064315	2.572564	0.936193	0.284903	0	0	0	0.039655	0.393575	0	0.257921
ENSDARG00000073761	1.669781	1.153729	3.076299	6.95534	3.183396	0.882798	0.819987	0.520159	1.040062	15.3021385	13.296927
ENSDARG00000073763	5.76949	8e-06	0	21.907547	14.685689	0.147659	4.672996	0	0.51677	0	3.796579
ENSDARG00000073764	4.665398	6.955892	1.610869	23.730525	2.409956	5.566342	16.75536	20.737265	5.875753	0.021927	16.027904
ENSDARG00000073765	5.662531	2.546123	18.309112	18.409084	14.523339	5.54554	9.427086	2.158205	2.247292	10.410824	21.114762
ENSDARG00000073766	3.823155	0.191074	3.304173	104.030308	0.195364	3.932477	0.297292	0	120.895151	0.0536615	0.227398
ENSDARG00000073768	1.766088	14.382828	1.219474	0.905202	4.168772	0.178719	16.927922	0.220736	0.718852	0.613157	2.001644
ENSDARG00000073769	0.367036	11.404593	2.979835	0.53228	1.010195	0.498094	0.044648	0.02724	0.099652	1.0244025	2.177334
ENSDARG00000073771	2.324028	22.197012	4.904549	8.688944	4.311597	6.46069	1.883251	0.398573	1.131963	0.229123	6.358514
ENSDARG00000073773	3.699893	10.422081	12.115977	5.582032	7.679841	2.726651	2.33214	0.590042	2.079714	28.0250215	30.337074
ENSDARG00000073781	0.398559	0.776181	0.613681	0.478337	0.450759	0.173277	0.052248	0.0655	0.067318	0.0446325	4.65501
ENSDARG00000073784	2.062578	16.667476	2.768811	1.250486	1.254074	2.684867	0.594176	0.117043	0.694022	0.6777055	13.014859
ENSDARG00000073786	9.791238	8.737468	11.33016	40.275508	42.226165	5.818537	33.494476	6.992714	8.44832	3.290269	21.028198
ENSDARG00000073787	43.741878	1.922764	0.947279	2.269094	155.734895	1.6165	0.69444	0.036565	17.946408	891.514519	10.093677
ENSDARG00000073789	4.26397	5.913421	0.650531	12.760622	9.046555	6.292168	11.399808	1.688122	1.795914	3.002741	9.559628
ENSDARG00000073792	3.279555	19.420748	2.260981	3.666862	4.659124	4.978783	0.802175	0.651778	1.358933	5.2578895	9.374
ENSDARG00000073793	0	0	0	0	0	0	0	0	0	0	0.9016
ENSDARG00000073799	0.693049	14.773897	12.512668	0.751521	0.805533	0.623817	0.195162	0	0.087875	0.3137595	4.674134
ENSDARG00000073801	5.500454	8.032559	14.374849	15.409735	16.546007	4.299587	24.273855	3.504346	2.579008	12.419366	15.667591
ENSDARG00000073802	2.654457	11.046861	0.414952	0.227967	1.282275	0.015426	0.092839	0	0.216137	1.6138875	4.810957
ENSDARG00000073808	0.286091	1.32954	3.60428	0.896545	1.157563	0.369305	0.441532	0	0.147869	0.0950735	24.069305
ENSDARG00000073810	17.717363	0.589034	5.042666	1.989249	0.180405	1.03889	0.032174	0	9.338148	0	2.986778
ENSDARG00000073811	47.852781	0.473611	0.37387	1.280323	182.587698	0.614278	0.225323	0.047357	18.911344	191.9932015	4.777117
ENSDARG00000073812	0.025402	0.102812	0.045204	0	0	0.028575	0	0.12194	0	0	0.050263
ENSDARG00000073813	2.45099	6.940929	6.992151	4.138735	6.810767	4.345419	1.662874	1.074488	1.550688	2.956816	4.557919
ENSDARG00000073814	2.645558	0.135594	1.56086	71.961179	5.246301	0.088256	0.043886	0.026923	1.165961	34.122201	1.218638
ENSDARG00000073820	0.194705	0.184895	0.159469	12.823495	1.447975	0.033755	0.889629	0	0	0.035341	0.651835
ENSDARG00000073821	0.47617	3.314994	1.845838	1.29864	0.766001	0.464862	0.909075	0.245801	0.310821	0.271168	1.005665
ENSDARG00000073822	1.437532	15.822289	1.906309	0.986944	3.832125	3.075563	1.255808	0.503129	0.378108	0.1427885	0.345825
ENSDARG00000073824	1.185108	110.156658	1.011786	0.318592	0.067822	0.1064	0.064491	0	0.11536	0	2.31053
ENSDARG00000073836	0.177188	0.797124	0.021439	0	0.025383	0	22.906585	0	0	0	0.3702
ENSDARG00000073837	20.201493	37.837517	19.497483	24.652147	61.246072	10.507725	6.119513	3.512037	10.880226	94.452836	60.203476
ENSDARG00000073841	7.713526	30.240722	8.306688	9.002183	16.902623	10.829766	5.400979	1.731023	3.719842	5.9217765	37.725383
ENSDARG00000073843	3.630113	47.98891	9.899322	6.37392	5.688754	3.720767	1.173922	0.177081	1.140235	2.510589	21.52052
ENSDARG00000073844	0.083826	0.083946	0.101232	1.538926	0.305754	0.069619	1.432494	0.101703	0.101746	0.39196	0.149565
ENSDARG00000073845	7.357439	18.992028	4.122592	8.426628	15.20043	10.092475	44.873843	9.8358	8.301861	8.5151635	5.850856
ENSDARG00000073847	7.364076	26.478351	23.578733	14.903596	19.408497	7.72684	7.337019	1.972347	4.047841	19.0134165	25.861799
ENSDARG00000073848	7.914782	32.381962	17.07325	11.162168	21.693274	9.662464	5.707177	3.83972	4.735446	26.662963	18.728665
ENSDARG00000073850	6.572841	1.463308	1.13	6.208763	9.082712	0.636232	3.185755	0.30101	0.489213	2.0125645	7.643458
ENSDARG00000073856	4.513271	45.694731	14.937877	5.597526	6.466322	3.005935	2.403304	0.56368	3.374493	7.759426	8.100733
ENSDARG00000073857	0.457759	12.40358	2.427871	0.595606	0.284319	0.523541	0.049821	0	0.145541	0.0291785	1.795161
ENSDARG00000073858	5.479156	11.588853	4.294582	7.195764	8.541646	5.522709	4.068773	1.962317	5.433772	4.190811	10.209273
ENSDARG00000073859	3.284931	1.012812	3.110256	6.67501	15.132781	0.132199	4.884154	1.439005	1.505919	19.920966	9.796765
ENSDARG00000073860	0.23692	0.914211	0.156958	0.02868	0.868213	0.094041	0	0	0.013039	0.0259185	58.55492
ENSDARG00000073866	3.04487	5.801798	14.97066	3.624628	7.75986	1.580523	1.995522	1.244312	2.324053	8.588503	15.888732
ENSDARG00000073867	7.778907	17.927773	13.573438	19.768489	15.714599	12.305704	6.320574	2.329375	2.3379	9.6990945	15.226575
ENSDARG00000073869	4.714461	9.189443	25.439779	13.903253	5.188782	13.523973	1.257576	0.05987	2.473093	5.148617	7.256857
ENSDARG00000073870	6.463639	14.581612	12.841929	9.931092	32.401117	0.246104	0.793919	2.747692	1.28656	3.055308	20.749664
ENSDARG00000073872	14.161972	69.617375	21.632146	13.493623	17.493463	9.320473	8.557499	22.266872	2.626495	26.0349425	14.720359
ENSDARG00000073874	0	0.148211	0.256367	0	0	0	0	0	0	0	0.07535
ENSDARG00000073876	0.844566	1.206772	1.733311	3.919403	2.166243	0.838056	10.422569	0.108101	0.89734	5.8919405	6.230761
ENSDARG00000073881	5.026778	10.903042	8.391173	19.121135	12.652282	4.544936	2.011692	0.869964	1.851271	19.2758045	8.57928
ENSDARG00000073883	8.00636	227.758446	2.86062	0.413318	1.208229	1.011264	0.598599	0.480795	0.211926	0	4.429333
ENSDARG00000073891	0.126924	10.979016	1.833892	0.654096	0.557409	0.112876	0	0.034152	0.266721	0.403069	0.702929
ENSDARG00000073892	7.585612	22.845816	5.066139	9.111203	32.432535	5.503831	8.202613	7.330304	2.84605	15.797598	13.03119
ENSDARG00000073893	6.244256	5.476229	4.243503	14.319752	23.663483	4.881211	11.838936	3.806244	3.768959	23.148578	8.730779
ENSDARG00000073896	3.378436	17.507682	0	0.031283	0	0.020599	0.018262	0	0	0	0.647568
ENSDARG00000073899	6.028799	4.158494	14.81547	2.547195	15.482575	1.034806	1.193563	0.257011	2.51598	71.036768	30.097149
ENSDARG00000073900	0.449273	0.943155	9.360094	1.196281	0.506165	0.049157	0.483966	0	0.187616	0.097399	5.429828
ENSDARG00000073901	0.606239	0.402252	0.150738	4.006359	0.748028	0.712478	5.018858	0.119312	0.141228	0.008944	1.157204
ENSDARG00000073902	5.366975	18.844858	14.790466	9.936053	13.086617	4.872375	3.910502	1.614677	3.269788	12.513852	22.112121
ENSDARG00000073905	21.59986	48.512398	65.753328	103.680904	56.76916	23.893073	87.645503	5.844728	7.69269	16.5907765	83.11867
ENSDARG00000073909	3.123461	3.660349	3.519355	10.19551	7.792113	44.923687	11.207653	2.085723	1.422148	7.183493	14.437605
ENSDARG00000073910	13.281772	26.334636	14.810643	9.080825	21.459388	4.103256	3.038519	1.779733	6.10715	41.2463435	27.243993
ENSDARG00000073911	7.903166	149.334754	3.010209	0.660882	3.595788	25.828233	0.595652	0	3.122572	0.7412255	26.196069
ENSDARG00000073912	0.027789	0	0.098923	28.091188	0.175449	0.031871	0.27466	0	0.528913	0	0.666157
ENSDARG00000073913	0.321255	1.600769	0	0.523201	0.599483	0.503336	0	0.063926	0	0	8.049311
ENSDARG00000073914	0.465354	35.023032	1.205232	0.048565	0.029525	0.144721	0.056265	0	0	0	1.38148
ENSDARG00000073915	0.426042	1.133544	2.956583	4.248549	0.526395	0.546239	0.40277	0.116761	0.158965	0.005894	4.223353
ENSDARG00000073917	4.470869	20.622292	3.674762	3.07341	4.606754	30.169398	0.619977	0.254754	1.521156	6.0627635	5.134255
ENSDARG00000073918	0.402327	0.456003	20.248531	0.200783	0.489242	0.054738	0.312497	0	0.17869	0.6195225	7.234225
ENSDARG00000073920	0.348542	12.297098	0.404376	0.200939	0.448654	0.012216	0.068956	0	0.121682	0.667447	0.822022
ENSDARG00000073923	3.498804	4.735373	5.901389	1.921468	11.595887	0.829259	2.134241	0.353101	1.717478	15.999796	6.869927
ENSDARG00000073926	13.554989	42.228157	17.497772	22.246694	50.349723	10.75584	8.058916	1.652496	5.60701	22.7810415	65.714561
ENSDARG00000073931	4.887423	8.074442	7.052129	4.43191	3.905761	1.801403	3.600788	0.643782	6.080827	2.598517	4.876407
ENSDARG00000073933	0.222943	3.347077	0.566184	0.525494	0.057119	0.046685	0	0	0	0	0.62746
ENSDARG00000073935	0	0.317802	0.982755	0.697815	0.020144	0.399856	0	0.023483	0.042713	0	0.073507
ENSDARG00000073936	0.857686	2.482097	0.227628	153.82422	0.447607	0.305275	0	0	0.166157	1.0550205	0.97535
ENSDARG00000073944	0.905095	7.787654	32.214892	1.7277	2.184782	0.504167	0.795835	0.545114	0.309232	0.3879385	1.59134
ENSDARG00000073947	0.067293	0.253121	0.271752	0.070226	0.08564	0.54603	0	0	0	0	15.036084
ENSDARG00000073948	1.089518	2.088798	0.343305	0.082926	0.459156	0.083112	0	0	0	0.0582385	2.449437
ENSDARG00000073950	0.336435	0.944037	0.404608	2.064527	1.133007	0.605775	1.356543	0.1622	0.172273	0	1.713519
ENSDARG00000073952	4.759649	14.617748	7.711523	3.521245	10.660537	22.248993	1.677328	0.412173	2.783547	11.585407	13.736508
ENSDARG00000073957	1.551923	17.228133	11.944993	1.998032	1.301187	4.162913	0.934789	0.010756	0.618159	1.0140325	2.358796
ENSDARG00000073959	0.262763	32.150609	0.233446	0.600654	0.091791	0.297415	0	0	0.514825	0.28776	1.919163
ENSDARG00000073961	17.974387	4.623162	2.397556	6.164181	38.317456	0.686475	6.247894	0.068151	3.99858	193.547497	9.355702
ENSDARG00000073962	17.486222	63.803136	27.618134	13.295037	30.659283	8.184173	7.489389	5.253307	5.617882	36.7172615	29.693434
ENSDARG00000073963	0.225515	7.242855	0.337741	0.113388	0.030529	0.016645	0.091521	0	0.071965	0	1.690875
ENSDARG00000073965	1.267174	2.323599	2.305779	0.15058	4.639126	0	0	0	0.201089	0.20529	68.220039
ENSDARG00000073969	0.752804	0.065939	0.02405	1.016327	3.384777	2.249884	0	0	0.038659	0	0.178887
ENSDARG00000073970	10.334575	0.624939	9.801887	35.157454	26.036721	1.631719	10.163499	10.072325	4.23918	27.718592	38.353898
ENSDARG00000073974	1.811422	2.770173	8.645299	4.829167	2.012962	2.958779	0.903416	0.382838	1.305952	0.0541435	1.527474
ENSDARG00000073976	18.706178	0.712955	0.167912	0.296177	72.448536	0.269073	0.0313	0	9.41989	73.9056295	6.414738
ENSDARG00000073978	4.789337	1.209084	59.331805	9.569831	2.99026	2.014835	0.131771	0	3.320236	0.0407885	1.333976
ENSDARG00000073985	3.496541	9.344638	2.803341	10.823785	10.874825	6.472081	9.156082	0.729108	1.17958	3.2340675	7.231578
ENSDARG00000073987	0.203667	0	0	0.228613	0	0.118567	1.007042	0	0	0	0.520004
ENSDARG00000073988	5.033064	13.112394	6.459296	4.969279	15.59051	2.159096	2.447774	0.476244	2.526553	15.527903	5.626934
ENSDARG00000073994	1.722585	0.267189	0	2.248348	1.168421	0.037163	20.185993	0	0.075758	0	4.448344
ENSDARG00000073995	0	0	0	0.373627	0.122293	0.161847	2.102274	0	0	0	0.114749
ENSDARG00000073996	1.821292	2.640415	2.857372	4.679833	5.52688	4.740996	1.416482	0.304267	0.734504	3.852874	2.442465
ENSDARG00000073997	17.137251	28.840192	30.897593	21.791276	44.032169	13.544685	8.10034	2.366147	9.844405	71.5270505	64.417026
ENSDARG00000073998	0.737537	3.164178	1.629872	1.537589	0.540446	0.204636	1.448482	0	0.377995	1.102434	27.891639
ENSDARG00000073999	1.918279	10.863077	6.215906	4.942546	4.818187	2.683581	2.715798	1.449128	0.65529	1.284391	10.597181
ENSDARG00000074001	0	0.918663	4.994876	0.05486	0	0.149429	0.062906	0	0.075787	0.0806885	0.161498
ENSDARG00000074002	1.208626	0.095724	19.307544	0.359363	0.276839	0.043695	0	0	3.982594	0.214279	1.575585
ENSDARG00000074004	1.995587	13.758598	0.404555	0.952569	1.205025	1.169816	0.191778	0.039518	1.240491	0.6092615	3.502269
ENSDARG00000074009	0.598724	1.915675	4.053296	1.844911	1.120801	0.905018	0.804617	0.290299	0.606913	0.020901	1.684594
ENSDARG00000074012	0.104066	0	0.333147	0	0.302662	0.142007	0.06255	0	0.071359	0.1236605	2.301595
ENSDARG00000074014	10.365433	0.436301	5.280078	6.294995	14.797927	1.088744	6.89053	0.036633	3.372236	1.278085	5.091394
ENSDARG00000074016	0.160575	0.793362	0.143492	0	0.235253	0.055049	0	0	0.038039	0.273181	1.96905
ENSDARG00000074017	2.016744	19.500978	4.361967	3.901645	4.181888	1.585259	0.982374	0.293344	0.834629	3.478445	8.097393
ENSDARG00000074023	4.750833	29.129434	38.140023	31.654361	6.234199	9.967211	4.039841	2.360158	1.404677	0.7230545	7.679839
ENSDARG00000074024	0.288274	3.450296	13.354268	1.262518	0.802319	0.495902	0.696844	0	0.281251	0	0.897287
ENSDARG00000074029	0.998731	3.160676	1.356175	15.31197	1.557971	0.31659	0.326903	0	0.487198	0	6.030691
ENSDARG00000074030	2.623168	44.488966	66.172504	0.75935	1.149247	0.391203	0.239769	0	0.337467	1.650041	7.229466
ENSDARG00000074031	9.846977	30.83978	18.595148	12.836029	13.17844	7.41663	6.570979	2.33216	3.017907	9.7961935	27.463149
ENSDARG00000074033	0.132466	0.325574	0.41037	0.204452	0.1593	0.071791	0.015418	0	0.007811	0.032836	0.885391
ENSDARG00000074034	0.523613	10.905197	3.884001	0.032414	1.440973	0.909435	0.02836	0	0.090099	0.871887	4.654583
ENSDARG00000074036	6.54796	0.279006	0.169079	2.827199	0.113919	12.369584	0.053405	0.066001	17.893158	0.032563	3.730867
ENSDARG00000074041	4.617473	14.077956	6.982721	4.44706	12.738564	5.461478	4.181622	2.189258	2.74361	43.1098275	12.579564
ENSDARG00000074049	0.607081	0.709976	0	0	1.327413	0	0	0	0	1.091603	72.601612
ENSDARG00000074050	3.51754	17.31617	22.483342	5.947159	4.731986	23.324112	1.300191	0	1.661254	0.2675835	20.171679
ENSDARG00000074052	1.488381	0.391461	0.578539	1.386023	2.604555	4.032061	1.483194	0.05807	0.165964	0.2315815	9.639079
ENSDARG00000074056	0.893261	33.200354	1.555321	0.601581	1.036254	0.799754	0.878708	0	0.157513	1.790496	21.668165
ENSDARG00000074057	154.342451	1537.304922	543.490642	275.61864	186.239076	54.092054	238.819552	22.086195	31.287779	78.957629	773.075604
ENSDARG00000074059	4.265626	27.115742	10.087432	9.309168	6.888967	3.352057	2.9799	0.491539	3.266871	4.215197	8.833816
ENSDARG00000074060	6.081929	10.699814	5.503396	24.940212	11.404967	4.558817	13.427871	0.771294	2.160928	3.81436	6.551447
ENSDARG00000074062	3.092998	0	0	8.988154	7.604537	0.14138	2.108876	0	1.029702	0.747642	0.116861
ENSDARG00000074064	0.53711	22.545014	0.559247	0.343963	0.631282	0.051477	0.133237	0	0.158555	0.972431	2.444208
ENSDARG00000074066	0.527732	2.780733	0.231284	0.26461	0.600326	0.196801	0	0.108009	0.103221	0	0.960982
ENSDARG00000074069	0	0	1.473805	0.041311	0	0	0.044746	0	0	0	0.04455
ENSDARG00000074070	0.06508	4.038021	5.202066	0.011149	0.476383	0.007272	0.012919	0	0.061683	0.072253	0.285178
ENSDARG00000074071	3.96088	0.11984	4.309698	0.746456	12.386945	0.098428	0.679819	0.030083	1.030761	19.134198	36.745597
ENSDARG00000074072	0	0.070671	0	0	0	0.061048	0	0	0	0	2.542769
ENSDARG00000074073	1.705486	17.049496	2.904002	0.013339	0.129322	0.034861	0.015517	0	0.036534	0.3110285	1.464134
ENSDARG00000074074	5.570056	11.443603	9.132927	7.491793	13.479066	3.690856	4.646718	2.099948	2.039231	13.3616935	43.690686
ENSDARG00000074075	1.205258	0.264532	0.091491	1.008512	0.401443	0.218577	0.166053	0	1.510816	0.253025	2.811698
ENSDARG00000074079	3.295912	3.592669	9.9564	7.307833	6.630891	7.334912	5.706002	0.224042	2.279578	0	7.112763
ENSDARG00000074081	0.593439	1.099319	2.089937	0.108268	3.075043	0.061686	0.009729	0	0.057293	0.0079305	14.238911
ENSDARG00000074082	1.596808	3.282871	0.424897	2.149546	2.615102	0.184016	1.501277	0.699143	0.542795	0.8143105	0.206283
ENSDARG00000074084	9.877057	37.51635	22.735702	26.315235	28.473186	7.673259	11.112747	2.519989	3.858341	20.559758	35.49228
ENSDARG00000074085	1.050461	8.892101	1.128108	2.706605	2.55824	1.656644	0.639706	0.03254	0.093878	0.115677	5.832327
ENSDARG00000074086	0.45982	6.187808	0.571729	0.252064	0.365524	0.4255	0.077204	0.021176	0.422521	0	2.966851
ENSDARG00000074087	0.657191	36.329426	1.13661	0.135985	0.139202	0.876084	0	0	0.125506	0.0668895	8.096732
ENSDARG00000074094	10.155606	3.416978	8.233765	5.913343	15.575533	14.085614	1.873168	0.294101	5.691998	2.9151735	12.950909
ENSDARG00000074098	5.623271	7.801958	7.096364	5.778855	15.379052	2.241388	2.298118	0.492128	2.579026	25.773556	15.289151
ENSDARG00000074100	6.529654	0.25789	0.315506	0.380906	20.217479	0.107961	0.314836	0.185948	3.536359	117.314933	4.952291
ENSDARG00000074111	1.376687	3.055298	5.585423	4.100158	1.833635	1.274532	0.933952	1.582194	0.587019	1.0579365	5.95494
ENSDARG00000074117	1.483191	4.65576	0.281444	1.37156	3.780539	0.115903	0.74037	0	0.214531	5.4368175	0.722601
ENSDARG00000074118	0.219423	1.196028	0.144907	7.876546	0.259128	0.536015	0.140812	0.03359	0.0642	0	0.686436
ENSDARG00000074119	0.148482	0.22657	0	0.057031	0.114574	0.081036	0.011043	0	0.064598	0.1037145	20.027442
ENSDARG00000074120	6.972355	54.702243	3.875025	28.723139	44.750309	89.150432	17.142138	2.395197	3.714603	0.0383205	13.837455
ENSDARG00000074121	4.902314	14.828522	32.004583	16.071498	16.717371	2.535234	6.228694	1.167099	1.682835	9.8741685	16.054182
ENSDARG00000074125	2.89571	4.107824	4.866798	4.445146	6.171507	1.992627	1.513302	0.517289	1.934052	6.9535865	11.264524
ENSDARG00000074126	1.789989	2.747705	6.59511	6.048547	23.869278	0.024447	1.578356	0.061701	0.282528	0.210499	6.252672
ENSDARG00000074129	5.656276	21.504075	13.94212	19.947565	13.498731	5.426506	11.090248	1.880153	2.06946	8.112471	19.28974
ENSDARG00000074131	35.434098	93.731407	54.949828	44.829689	58.981083	24.702822	61.046307	2.458039	15.360472	37.798405	55.368385
